serialNumber,lnNumber,familyType,Type,firstFlight,planeAge,testRegistration,enginesType,enginesNumber,registration,deliveryDate,operator,remark,status
13,,Airbus A320,320-111,04/08/1988,,F-WWDN,CFMI CFM56-5B4,2,F-GGEC,29/09/1988,Air Inter,,Transferred
13,,Airbus A320,320-111,04/08/1988,,F-WWDN,CFMI CFM56-5B4,2,F-GGEC,12/09/1997,Air France,Stored 02/03/2009 - Scapped at ORY 09/2009,Scrapped
14,,Airbus A320,320-111,11/08/1988,,F-WWDO,CFMI CFM56-5B4,2,F-GFKD,10/10/1988,Air France,Stored 05/2010,Scrapped
15,,Airbus A320,320-111,04/11/1988,,F-WWDP,CFMI CFM56-5B4,2,F-GGED,22/12/1988,Air Inter,,Written off
16,,Airbus A320,320-111,13/01/1989,,F-WWDQ,CFMI CFM56-5B4,2,F-GGEE,03/03/1989,Air Inter,,Transferred
16,,Airbus A320,320-111,13/01/1989,,F-WWDQ,CFMI CFM56-5B4,2,F-GGEE,12/09/1997,Air France,Stored at ORY 05/2010 - Scrapped 09/2010,Scrapped
17,,Airbus A320,320-111,11/10/1988,,F-WWDG,CFMI CFM56-5B4,2,G-BUSE,02/12/1988,British Airways,Stored at Goodyear 01/2008 - Scrapped 2009,Scrapped
18,,Airbus A320,320-111,20/03/1989,,F-WWDH,CFMI CFM56-5B4,2,G-BUSF,26/05/1989,British Airways,Stored at QLA 11/2007 - Scrapped 12/2007,Scrapped
19,,Airbus A320,320-111,07/09/1988,,,CFMI CFM56-5B4,2,F-GFKE,29/10/1988,Air France,Stored 12/2009  Scrapped 08/2010,Scrapped
20,,Airbus A320,320-111,09/12/1988,,,CFMI CFM56-5B4,2,F-GFKF,20/02/1989,Air France,Stored at ORY 05/2009 - Scrapped at ORY 09/2009,Scrapped
21,,Airbus A320,320-111,20/12/1988,,,CFMI CFM56-5B4,2,F-GFKG,17/02/1989,Air France,Stored at ORY 05/2009 - Scrapped 10/2009,Scrapped
22,,Airbus A320,320-211,27/06/1988,,F-WWDR,CFMI CFM56-5A1,2,VH-HYA,18/11/1988,Ansett Airlines,,Transferred
22,,Airbus A320,320-211,27/06/1988,,F-WWDR,CFMI CFM56-5A1,2,VH-HYA,01/01/1991,Ansett Australia,Cessed op 04/03/02frd to Mojave,Transferred
22,,Airbus A320,320-211,27/06/1988,,F-WWDR,CFMI CFM56-5A1,2,CS-TQG,01/05/2004,Air Luxor,Ex N220AN - HiFly colors 11/10/05 - Stored 10/2006 - Scrapped 08/2007,Scrapped
23,,Airbus A320,320-211,08/08/1988,,F-WWDS,CFMI CFM56-5A1,2,VH-HYB,19/11/1988,Ansett Airlines,,Transferred
23,,Airbus A320,320-211,08/08/1988,,F-WWDS,CFMI CFM56-5A1,2,VH-HYB,01/01/1991,Ansett Australia,Cessed op 14/09/01 ferried to Mojave,Transferred
23,,Airbus A320,320-211,08/08/1988,,F-WWDS,CFMI CFM56-5A1,2,CS-TQH,01/05/2004,Air Luxor,Stored 09/2006 as N230AN - HiFly colors 11/10/05 - Scrapped 08/2007,Scrapped
24,,Airbus A320,320-211,24/09/1988,,F-WWDT,CFMI CFM56-5A1,2,VH-HYC,29/11/1988,Ansett Airlines,,Transferred
24,,Airbus A320,320-211,24/09/1988,,F-WWDT,CFMI CFM56-5A1,2,VH-HYC,01/01/1991,Ansett Australia,Cessed op 14/09/01,Transferred
24,,Airbus A320,320-211,24/09/1988,,F-WWDT,CFMI CFM56-5A1,2,VN-A123,01/07/2003,Lao Aviation,lsd from SALE - Ex N240SE,Transferred
24,,Airbus A320,320-211,24/09/1988,,F-WWDT,CFMI CFM56-5A1,2,VN-A123,14/07/2003,Lao Airlines,Stored at U-Tapao(UTP) 01/2005,Transferred
24,,Airbus A320,320-211,24/09/1988,,F-WWDT,CFMI CFM56-5A1,2,SU-PBE,15/04/2005,Air Memphis,Stored 12/2006 as N134AT Scrapped 03/2010,Scrapped
25,,Airbus A320,320-211,05/12/1988,,F-WWDU,CFMI CFM56-5A1,2,VH-HYD,19/01/1989,Ansett Airlines,,Transferred
25,,Airbus A320,320-211,05/12/1988,,F-WWDU,CFMI CFM56-5A1,2,VH-HYD,01/01/1991,Ansett Australia,Cessed op 14/09/01,Transferred
25,,Airbus A320,320-211,05/12/1988,,F-WWDU,CFMI CFM56-5A1,2,TS-INJ,04/06/2004,Nouvelair,,Transferred
25,,Airbus A320,320-211,05/12/1988,,F-WWDU,CFMI CFM56-5A1,2,TS-INJ,30/09/2004,Libyan Arab Airlines,Operated by Nouvelair - Stored at Bangor 09/2006 - Scrapped at Goodyear 11/2006,Scrapped
26,,Airbus A320,320-211,09/11/1988,,F-WWDV,CFMI CFM56-5A1,2,VH-HYE,19/01/1989,Ansett Airlines,,Transferred
26,,Airbus A320,320-211,09/11/1988,,F-WWDV,CFMI CFM56-5A1,2,VH-HYE,01/01/1991,Ansett Australia,Cessed op 14/09/01 - reg N260SE 08/10/02,Transferred
26,,Airbus A320,320-211,09/11/1988,,F-WWDV,CFMI CFM56-5A1,2,SU-PBD,29/10/2003,Air Memphis,Stored at Goodyear 12/2006 as N138AT,Stored
27,,Airbus A320,320-211,29/11/1988,,F-WWDD,CFMI CFM56-5A1,2,VH-HYF,20/02/1989,Ansett Airlines,,Transferred
27,,Airbus A320,320-211,29/11/1988,,F-WWDD,CFMI CFM56-5A1,2,VH-HYF,01/01/1991,Ansett Australia,Cessed op 14/09/01,Transferred
27,,Airbus A320,320-211,29/11/1988,,F-WWDD,CFMI CFM56-5A1,2,N270SE,07/08/2002,Sale,To Morocco Airways,Transferred
27,,Airbus A320,320-211,29/11/1988,,F-WWDD,CFMI CFM56-5A1,2,UR-UFB,28/07/2003,UM Air,Scrapped 02/2007 (N270SE - AFS),Scrapped
28,,Airbus A320,320-231,29/12/1988,,F-WWDE,IAE V2500-A1,2,5B-DAT,19/05/1989,Cyprus Airways (Old),,Transferred
28,,Airbus A320,320-231,29/12/1988,,F-WWDE,IAE V2500-A1,2,YU-AOB,26/04/1990,Adria Airways,lsd,Transferred
28,,Airbus A320,320-231,29/12/1988,,F-WWDE,IAE V2500-A1,2,5B-DAT,12/12/1990,Cyprus Airways (Old),,Transferred
28,,Airbus A320,320-231,29/12/1988,,F-WWDE,IAE V2500-A1,2,5B-DAT,16/05/1991,Conair of Scandinavia,lsd,Transferred
28,,Airbus A320,320-231,29/12/1988,,F-WWDE,IAE V2500-A1,2,5B-DAT,12/06/1991,Cyprus Airways (Old),Sold to Aeroturbine as N820AT 03/2005. Parted out at Opa Locka,Scrapped
29,,Airbus A320,320-211,05/01/1989,31.3,F-WWDF,CFMI CFM56-5A1,2,VH-HYG,21/04/1989,Ansett Airlines,,Transferred
29,,Airbus A320,320-211,05/01/1989,31.3,F-WWDF,CFMI CFM56-5A1,2,VH-HYG,01/01/1991,Ansett Australia,Cessed op 14/09/01Frd MEL 05/03/02,Transferred
29,,Airbus A320,320-211,05/01/1989,31.3,F-WWDF,CFMI CFM56-5A1,2,N290SE,13/08/2002,Sale,,Transferred
29,,Airbus A320,320-211,05/01/1989,31.3,F-WWDF,CFMI CFM56-5A1,2,LZ-BHA,01/06/2003,BH Air - Balkan Holidays,lsd from SALE,Transferred
29,,Airbus A320,320-211,05/01/1989,31.3,F-WWDF,CFMI CFM56-5A1,2,LZ-BHA,23/01/2006,Pacific Airlines,lsd from BH Air,Transferred
29,,Airbus A320,320-211,05/01/1989,31.3,F-WWDF,CFMI CFM56-5A1,2,SX-BLX,13/06/2006,Greece Airways,Stored 11/2006 - Stored 06/2008 N290SE lessor SALE,Transferred
29,,Airbus A320,320-211,05/01/1989,31.3,F-WWDF,CFMI CFM56-5A1,2,JY-JAC,07/11/2008,Jordan Aviation,lsd from BOC,Transferred
29,,Airbus A320,320-211,05/01/1989,31.3,F-WWDF,CFMI CFM56-5A1,2,JY-JAC,14/03/2019,Cubana,lsd from Jordan Aviation,Transferred
29,,Airbus A320,320-211,05/01/1989,31.3,F-WWDF,CFMI CFM56-5A1,2,JY-JAC,01/09/2019,Jordan Aviation,,Active
30,,Airbus A320,320-211,17/01/1989,,F-WWDI,CFMI CFM56-5A1,2,VH-HYH,23/05/1989,Ansett Airlines,,Transferred
30,,Airbus A320,320-211,17/01/1989,,F-WWDI,CFMI CFM56-5A1,2,VH-HYH,01/01/1991,Ansett Australia,Cessed op and frd MEL 04/03/02,Transferred
30,,Airbus A320,320-211,17/01/1989,,F-WWDI,CFMI CFM56-5A1,2,F-GZZZ,13/07/2004,Eagle Aviation,,Transferred
30,,Airbus A320,320-211,17/01/1989,,F-WWDI,CFMI CFM56-5A1,2,F-GZZZ,28/07/2005,Air Algerie,Operated by Eagle,Transferred
30,,Airbus A320,320-211,17/01/1989,,F-WWDI,CFMI CFM56-5A1,2,F-GZZZ,09/10/2005,Eagle Aviation,,Transferred
30,,Airbus A320,320-211,17/01/1989,,F-WWDI,CFMI CFM56-5A1,2,F-GZZZ,13/01/2006,Mahan Air,lsd from Eagle Aviation,Transferred
30,,Airbus A320,320-211,17/01/1989,,F-WWDI,CFMI CFM56-5A1,2,F-GZZZ,27/09/2006,Eagle Aviation,stored at Goodyear to be scrapped immatric.:N301AT Scrapped 03/2012,Scrapped
31,,Airbus A320,320-211,16/03/1989,,F-WWDJ,CFMI CFM56-5A1,2,N301US,06/06/1989,Northwest Airlines,Stored 11/2008,Scrapped
32,,Airbus A320,320-211,02/05/1989,,F-WWDK,CFMI CFM56-5A1,2,N302US,24/07/1989,Northwest Airlines,Stored at Marana 18/07/05 - Scrapped at Marana 2007,Scrapped
33,,Airbus A320,320-211,08/12/1988,,,CFMI CFM56-5A1,2,F-GHQA,03/03/1989,Air Inter,,Transferred
33,,Airbus A320,320-211,08/12/1988,,,CFMI CFM56-5A1,2,F-GHQA,12/09/1997,Air France,Stored 02/2008 - Scrapped at Roswell 04/2008,Scrapped
34,,Airbus A320,320-211,18/04/1989,,F-WWDL,CFMI CFM56-5A1,2,N303US,26/06/1989,Northwest Airlines,Stored at GYR 12/2008  Scrapped,Scrapped
35,,Airbus A320,320-231,29/12/1988,,F-WWDX,IAE V2500-A1,2,5B-DAU,22/06/1989,Cyprus Airways (Old),,Transferred
35,,Airbus A320,320-231,29/12/1988,,F-WWDX,IAE V2500-A1,2,5B-DAU,04/07/1991,Conair of Scandinavia,lsd,Transferred
35,,Airbus A320,320-231,29/12/1988,,F-WWDX,IAE V2500-A1,2,5B-DAU,28/08/1991,Cyprus Airways (Old),Named Evelthon - Stored 01/2009 - To be scrapped,Stored
36,,Airbus A320,320-211,01/02/1989,,,CFMI CFM56-5A1,2,F-GHQB,16/03/1989,Air Inter,,Transferred
36,,Airbus A320,320-211,01/02/1989,,,CFMI CFM56-5A1,2,F-GHQB,12/09/1997,Air France,"Stored at BOD 06/03/08 - scraped @ Velbert, Germany (TFC Kaufer)",Scrapped
37,,Airbus A320,320-231,02/03/1989,,F-WWDN,IAE V2500-A1,2,5B-DAV,30/05/1989,Cyprus Airways (Old),Named Kiniras - Stored 11/2009,Stored
38,,Airbus A320,320-231,30/03/1989,,F-WWDZ,IAE V2500-A1,2,5B-DAW,05/05/1990,Cyprus Airways (Old),,Transferred
38,,Airbus A320,320-231,30/03/1989,,F-WWDZ,IAE V2500-A1,2,5B-DAW,12/06/1991,Conair of Scandinavia,,Transferred
38,,Airbus A320,320-231,30/03/1989,,F-WWDZ,IAE V2500-A1,2,5B-DAW,31/08/1991,Cyprus Airways (Old),Named Agapinor - Returned to lessor 03/2010,Stored
39,,Airbus A320,320-211,14/03/1989,,F-WWDM,CFMI CFM56-5A1,2,G-BUSG,30/05/1989,British Airways,Stored 10/2009  Scrapped,Scrapped
40,,Airbus A320,320-211,22/05/1989,,F-WWDD,CFMI CFM56-5A1,2,N304US,30/08/1989,Northwest Airlines,Stored at Marana 12/2008  Scrapped,Scrapped
41,,Airbus A320,320-211,03/05/1989,,F-WWDS,CFMI CFM56-5A1,2,N305US,18/07/1989,Northwest Airlines,Damage LAS 07/02/02 - Stored at GYR 12/2008,Scrapped
42,,Airbus A320,320-211,03/04/1989,,F-WWDT,CFMI CFM56-5A1,2,G-BUSH,19/06/1989,British Airways,Scrapped 09/2015,Scrapped
43,,Airbus A320,320-231,19/10/1988,,F-WWDO,IAE V2500-A1,2,YU-AOA,16/05/1989,Adria Airways,,Transferred
43,,Airbus A320,320-231,19/10/1988,,F-WWDO,IAE V2500-A1,2,YU-AOA,14/07/1991,Aero Lloyd,wfu FRA 31/10/91,Transferred
43,,Airbus A320,320-231,19/10/1988,,F-WWDO,IAE V2500-A1,2,SL-AAA,26/12/1991,Adria Airways,,Transferred
43,,Airbus A320,320-231,19/10/1988,,F-WWDO,IAE V2500-A1,2,SL-AAA,02/04/1992,Air Columbus,,Transferred
43,,Airbus A320,320-231,19/10/1988,,F-WWDO,IAE V2500-A1,2,SL-AAA,29/04/1992,Adria Airways,,Transferred
43,,Airbus A320,320-231,19/10/1988,,F-WWDO,IAE V2500-A1,2,S5-AAA,30/03/1993,Cretan Airlines,,Transferred
43,,Airbus A320,320-231,19/10/1988,,F-WWDO,IAE V2500-A1,2,SX-BAS,02/06/1993,Cretan Airlines,,Transferred
43,,Airbus A320,320-231,19/10/1988,,F-WWDO,IAE V2500-A1,2,S5-AAA,20/01/1995,Adria Airways,,Transferred
43,,Airbus A320,320-231,19/10/1988,,F-WWDO,IAE V2500-A1,2,S5-AAA,04/05/1995,Kibris T?rk Hava Yollari (KTHY),,Transferred
43,,Airbus A320,320-231,19/10/1988,,F-WWDO,IAE V2500-A1,2,S5-AAA,31/10/1995,Adria Airways,,Transferred
43,,Airbus A320,320-231,19/10/1988,,F-WWDO,IAE V2500-A1,2,S5-AAA,06/04/2006,Afriqiyah Airways,lsd for 6 months,Transferred
43,,Airbus A320,320-231,19/10/1988,,F-WWDO,IAE V2500-A1,2,S5-AAA,03/06/2006,Adria Airways,,Transferred
43,,Airbus A320,320-231,19/10/1988,,F-WWDO,IAE V2500-A1,2,S5-AAA,08/01/2007,Afriqiyah Airways,,Transferred
43,,Airbus A320,320-231,19/10/1988,,F-WWDO,IAE V2500-A1,2,S5-AAA,15/10/2009,Adria Airways,Stored 09/2010Scrapped 12/2012,Scrapped
44,,Airbus A320,320-211,15/02/1989,,,CFMI CFM56-5A1,2,F-GHQC,06/04/1989,Air Inter,,Transferred
44,,Airbus A320,320-211,15/02/1989,,,CFMI CFM56-5A1,2,F-GHQC,12/09/1997,Air France,Stored 12/2011,Stored
45,,Airbus A320,320-231,30/03/1989,,F-WWDY,IAE V2500-A1,2,VT-EPB,26/06/1989,Indian Airlines,,Transferred
45,,Airbus A320,320-231,30/03/1989,,F-WWDY,IAE V2500-A1,2,VT-EPB,24/08/2007,Air India,Stored 01/2016,Stored
46,,Airbus A320,320-231,14/04/1989,,F-WWDG,IAE V2500-A1,2,VT-EPC,03/07/1989,Indian Airlines,,Transferred
46,,Airbus A320,320-231,14/04/1989,,F-WWDG,IAE V2500-A1,2,VT-EPC,24/08/2007,Air India,Stored 09/2016,Stored
47,,Airbus A320,320-231,10/04/1989,,F-WWDP,IAE V2500-A1,2,VT-EPD,27/06/1989,Indian Airlines,,Transferred
47,,Airbus A320,320-231,10/04/1989,,F-WWDP,IAE V2500-A1,2,VT-EPD,24/08/2007,Air India,Stored 05/2012,Stored
48,,Airbus A320,320-231,11/05/1989,,F-WWDU,IAE V2500-A1,2,VT-EPE,07/10/1989,Indian Airlines,,Transferred
48,,Airbus A320,320-231,11/05/1989,,F-WWDU,IAE V2500-A1,2,VT-EPE,24/08/2007,Air India,Stored 2009  Scrapped,Scrapped
49,,Airbus A320,320-231,19/05/1989,,F-WWIA,IAE V2500-A1,2,VT-EPF,18/07/1989,Indian Airlines,,Transferred
49,,Airbus A320,320-231,19/05/1989,,F-WWIA,IAE V2500-A1,2,VT-EPF,24/08/2007,Air India,Stored 08/2017,Stored
50,,Airbus A320,320-231,30/05/1989,,F-WWDR,IAE V2500-A1,2,VT-EPG,07/08/1989,Indian Airlines,,Transferred
50,,Airbus A320,320-231,30/05/1989,,F-WWDR,IAE V2500-A1,2,VT-EPG,24/08/2007,Air India,Stored 05/2016,Stored
51,,Airbus A320,320-231,11/05/1989,,F-WWIB,IAE V2500-A1,2,VT-EPH,11/09/1989,Indian Airlines,,Transferred
51,,Airbus A320,320-231,11/05/1989,,F-WWIB,IAE V2500-A1,2,VT-EPH,24/08/2007,Air India,Stored 01/2015,Stored
51,,Airbus A320,320-231,11/05/1989,,F-WWIB,IAE V2500-A1,2,VT-EPH,11/09/1989,Indian Airlines,,Transferred
51,,Airbus A320,320-231,11/05/1989,,F-WWIB,IAE V2500-A1,2,VT-EPH,24/08/2007,Air India,Stored 01/2015,Stored
52,,Airbus A320,320-231,20/04/1989,,F-WWDQ,IAE V2500-A1,2,N901BN,20/07/1989,Braniff Airways,,Transferred
52,,Airbus A320,320-231,20/04/1989,,F-WWDQ,IAE V2500-A1,2,N620AW,28/09/1990,America West Airlines,,Transferred
52,,Airbus A320,320-231,20/04/1989,,F-WWDQ,IAE V2500-A1,2,N620AW,01/02/2007,US Airways,Stored 08/2014  Lsd From Gecas,Stored
53,,Airbus A320,320-231,25/04/1989,31,F-WWDV,IAE V2500-A1,2,N902BN,07/09/1989,Braniff Airways,,Transferred
53,,Airbus A320,320-231,25/04/1989,31,F-WWDV,IAE V2500-A1,2,N621AW,28/09/1990,America West Airlines,,Transferred
53,,Airbus A320,320-231,25/04/1989,31,F-WWDV,IAE V2500-A1,2,N621AW,20/05/2007,US Airways,Stored 09/2014  Lsd From Gecas,Transferred
53,,Airbus A320,320-231,25/04/1989,31,F-WWDV,IAE V2500-A1,2,ZS-GAR,06/06/2017,Sunrise Airways,Lsd From Global Airways,Transferred
53,,Airbus A320,320-231,25/04/1989,31,F-WWDV,IAE V2500-A1,2,ZS-GAR,10/07/2018,Global Aviation,,Transferred
53,,Airbus A320,320-231,25/04/1989,31,F-WWDV,IAE V2500-A1,2,ZS-GAR,10/06/2019,Corendon Air,lsd from Global Aviation,Transferred
53,,Airbus A320,320-231,25/04/1989,31,F-WWDV,IAE V2500-A1,2,ZS-GAR,02/11/2019,Global Aviation,,Active
54,,Airbus A320,320-231,08/06/1989,30.8,F-WWIH,IAE V2500-A1,2,N903BN,02/09/1989,Braniff Airways,,Transferred
54,,Airbus A320,320-231,08/06/1989,30.8,F-WWIH,IAE V2500-A1,2,N622AW,28/09/1990,America West Airlines,,Transferred
54,,Airbus A320,320-231,08/06/1989,30.8,F-WWIH,IAE V2500-A1,2,N622AW,02/02/2006,US Airways,Stored 11/2014,Transferred
54,,Airbus A320,320-231,08/06/1989,30.8,F-WWIH,IAE V2500-A1,2,ZS-GAW,01/12/2015,Global Aviation,,Transferred
54,,Airbus A320,320-231,08/06/1989,30.8,F-WWIH,IAE V2500-A1,2,TU-TRA,01/07/2017,Air Cote Ivoire,,Transferred
54,,Airbus A320,320-231,08/06/1989,30.8,F-WWIH,IAE V2500-A1,2,ZS-GAW,15/07/2017,Global Aviation,,Transferred
54,,Airbus A320,320-231,08/06/1989,30.8,F-WWIH,IAE V2500-A1,2,ZS-GAW,15/07/2017,Corendon Air,lsd from Global Aviation,Transferred
54,,Airbus A320,320-231,08/06/1989,30.8,F-WWIH,IAE V2500-A1,2,ZS-GAW,31/10/2017,Global Aviation,,Transferred
54,,Airbus A320,320-231,08/06/1989,30.8,F-WWIH,IAE V2500-A1,2,ZS-GAW,18/05/2018,Corendon Air,lsd from Global Aviation,Transferred
54,,Airbus A320,320-231,08/06/1989,30.8,F-WWIH,IAE V2500-A1,2,ZS-GAW,16/10/2018,Global Aviation,,Transferred
54,,Airbus A320,320-231,08/06/1989,30.8,F-WWIH,IAE V2500-A1,2,ZS-GAW,29/10/2018,Kulula,Lsd From Global Aviation,Transferred
54,,Airbus A320,320-231,08/06/1989,30.8,F-WWIH,IAE V2500-A1,2,ZS-GAW,25/04/2019,Corendon Air,Lsd From Global Aviation,Transferred
54,,Airbus A320,320-231,08/06/1989,30.8,F-WWIH,IAE V2500-A1,2,ZS-GAW,04/11/2019,Global Aviation,,Active
55,,Airbus A320,320-231,23/06/1989,,F-WWIM,IAE V2500-A1,2,N904BN,25/09/1989,Braniff Airways,,Transferred
55,,Airbus A320,320-231,23/06/1989,,F-WWIM,IAE V2500-A1,2,N624AW,21/09/1990,America West Airlines,,Transferred
55,,Airbus A320,320-231,23/06/1989,,F-WWIM,IAE V2500-A1,2,N624AW,01/02/2007,US Airways,,Transferred
55,,Airbus A320,320-231,23/06/1989,,F-WWIM,IAE V2500-A1,2,N624AW,08/04/2015,American Airlines,Stored 06/2015,Stored
56,,Airbus A320,320-231,22/05/1989,,F-WWIC,IAE V2500-A1,2,VT-EPI,14/09/1989,Indian Airlines,,Transferred
56,,Airbus A320,320-231,22/05/1989,,F-WWIC,IAE V2500-A1,2,VT-EPI,24/08/2007,Air India,Stored 07/2015,Stored
57,,Airbus A320,320-231,07/06/1989,,F-WWIF,IAE V2500-A1,2,VT-EPJ,13/10/1989,Indian Airlines,,Transferred
57,,Airbus A320,320-231,07/06/1989,,F-WWIF,IAE V2500-A1,2,VT-EPJ,24/08/2007,Air India,Stored 10/2017,Stored
58,,Airbus A320,320-231,21/06/1989,,F-WWID,IAE V2500-A1,2,VT-EPK,27/09/1989,Indian Airlines,,Transferred
58,,Airbus A320,320-231,21/06/1989,,F-WWID,IAE V2500-A1,2,VT-EPK,24/08/2007,Air India,Stored 12/2011,Stored
59,,Airbus A320,320-211,27/10/1989,,F-WWDI,CFMI CFM56-5A1,2,C-FDQQ,19/01/1990,Air Canada,Stored 04/2020 - to be scrappedVH-HYI Ntu by Ansett,Stored
60,,Airbus A320,320-211,24/05/1989,,F-WWIE,CFMI CFM56-5A1,2,N306US,27/09/1989,Northwest Airlines,Stored at Marana 07/10/05 - Scrapped at Marana 11/2006,Scrapped
61,,Airbus A320,320-211,01/06/1989,,,CFMI CFM56-5A1,2,F-GFKH,25/08/1989,Air France,Stored 11/2013,Stored
62,,Airbus A320,320-211,09/06/1989,,,CFMI CFM56-5A1,2,F-GFKI,18/08/1989,Air France,Stored 02/2011 at EGBP Scrapped 11/2012,Scrapped
63,,Airbus A320,320-211,22/06/1989,,,CFMI CFM56-5A1,2,F-GFKJ,01/09/1989,Air France,Scrapped in 2018 Stored 11/2013,Scrapped
64,,Airbus A320,320-231,12/07/1989,,F-WWIK,IAE V2500-A1,2,N905BN,21/09/1989,Braniff Airways,,Transferred
64,,Airbus A320,320-231,12/07/1989,,F-WWIK,IAE V2500-A1,2,N625AW,28/09/1990,America West Airlines,"Str GYR 02/11/01, bis 11/02/02",Transferred
64,,Airbus A320,320-231,12/07/1989,,F-WWIK,IAE V2500-A1,2,N625AW,20/05/2007,US Airways,Stored 12/2014,Transferred
64,,Airbus A320,320-231,12/07/1989,,F-WWIK,IAE V2500-A1,2,ZS-GAL,25/06/2015,Global Aviation,Stored 10/2015,Transferred
64,,Airbus A320,320-231,12/07/1989,,F-WWIK,IAE V2500-A1,2,ZS-GAL,21/11/2015,Fly Baghdad,lsd from Global Aviation,Transferred
64,,Airbus A320,320-231,12/07/1989,,F-WWIK,IAE V2500-A1,2,ZS-GAL,01/10/2016,Daallo Airlines,lsd from Global Aviation,Transferred
64,,Airbus A320,320-231,12/07/1989,,F-WWIK,IAE V2500-A1,2,ZS-GAL,10/08/2018,Mango,Stored 01/2019lsd from Global Aviation,Transferred
64,,Airbus A320,320-231,12/07/1989,,F-WWIK,IAE V2500-A1,2,ZS-GAL,30/01/2019,Global Aviation,,Transferred
64,,Airbus A320,320-231,12/07/1989,,F-WWIK,IAE V2500-A1,2,ZS-GAL,10/04/2019,Corendon Air,lsd from Global Aviation,Transferred
64,,Airbus A320,320-231,12/07/1989,,F-WWIK,IAE V2500-A1,2,ZS-GAL,03/11/2019,Global Aviation,,Transferred
64,,Airbus A320,320-231,12/07/1989,,F-WWIK,IAE V2500-A1,2,ZS-GAL,03/11/2019,Corendon Air,,Transferred
