serialNumber,lnNumber,familyType,Type,firstFlight,planeAge,testRegistration,enginesType,enginesNumber,registration,deliveryDate,operator,remark,status
46500,1,McDonnell Douglas DC-10,DC10-10,29/07/1970,,N10DC,CF6-6K,3,N101AA,08/12/1972,American Airlines,Scrapped in 2002,Scrapped
46501,2,McDonnell Douglas DC-10,DC10-10,17/12/1970,,N101AA,CF6-6D1A,3,N10DC,01/12/1972,McDonnell Douglas,,Transferred
46501,2,McDonnell Douglas DC-10,DC10-10,17/12/1970,,N101AA,CF6-6D1A,3,G-BELO,03/06/1977,Laker Airways,,Transferred
46501,2,McDonnell Douglas DC-10,DC10-10,17/12/1970,,N101AA,CF6-6D1A,3,N183AT,21/02/1983,American Trans Air,,Transferred
46501,2,McDonnell Douglas DC-10,DC10-10,17/12/1970,,N101AA,CF6-6D1A,3,G-GCAL,01/02/1986,Cal Air International,,Transferred
46501,2,McDonnell Douglas DC-10,DC10-10,17/12/1970,,N101AA,CF6-6D1A,3,G-GCAL,01/01/1989,Novair,,Transferred
46501,2,McDonnell Douglas DC-10,DC10-10,17/12/1970,,N101AA,CF6-6D1A,3,N220AU,27/11/1991,Orbis,Stored 11/2016preserved at DMA 7 nov 2016 at the Pima air & space museum,Stored
46502,3,McDonnell Douglas DC-10,DC10-10,16/10/1970,,,CF6-6K,3,N102AA,27/06/1972,American Airlines,Scrapped 16/05/06 as N531FE,Scrapped
46503,5,McDonnell Douglas DC-10,DC10-10,11/02/1971,,,CF6-6K,3,N103AA,29/07/1971,American Airlines,Scrapped at AMS in 2002,Scrapped
46504,7,McDonnell Douglas DC-10,DC10-10,30/03/1971,,,CF6-6K,3,N104AA,17/09/1971,American Airlines,Scrapped in 1996,Scrapped
46505,9,McDonnell Douglas DC-10,DC10-10,11/05/1971,,,CF6-6K,3,N105AA,09/11/1971,American Airlines,Scrapped 01/2002,Scrapped
46506,12,McDonnell Douglas DC-10,DC10-10,30/06/1971,,,CF6-6K,3,N106AA,10/12/1971,American Airlines,Scrapped 12/2001,Scrapped
46507,13,McDonnell Douglas DC-10,DC10-10,15/07/1971,,,CF6-6K,3,N107AA,15/12/1971,American Airlines,Scrapped at Goodyear in 2002,Scrapped
46508,20,McDonnell Douglas DC-10,DC10-10,08/10/1971,,,CF6-6K,3,N108AA,31/01/1972,American Airlines,Stored at AMS,Stored
46509,21,McDonnell Douglas DC-10,DC10-10,19/10/1971,,,CF6-6K,3,N109AA,21/01/1972,American Airlines,Scrapped at AMA 09 1995,Scrapped
46510,22,McDonnell Douglas DC-10,DC10-10,29/10/1971,,,CF6-6K,3,N110AA,28/02/1972,American Airlines,,Written off
46511,23,McDonnell Douglas DC-10,DC10-10,10/01/1972,,,CF6-6K,3,N111AA,15/03/1972,American Airlines,Scrapped at AMA 09 1995,Scrapped
46512,24,McDonnell Douglas DC-10,DC10-10,14/01/1972,,,CF6-6K,3,N112AA,30/03/1972,American Airlines,Broken up at GYR 11 August 2002,Scrapped
46513,30,McDonnell Douglas DC-10,DC10-10,21/02/1972,,,CF6-6K,3,N113AA,20/04/1972,American Airlines,"Broken up in Amarillo, Texas on 14.02.1995",Scrapped
46514,31,McDonnell Douglas DC-10,DC10-10,28/02/1972,,,CF6-6K,3,N114AA,17/05/1972,American Airlines,"Broken up in Amarillo, Texas on 12.06.1995",Scrapped
46515,37,McDonnell Douglas DC-10,DC10-10,03/04/1972,,,CF6-6K,3,N115AA,26/05/1972,American Airlines,,Transferred
46515,37,McDonnell Douglas DC-10,DC10-10,03/04/1972,,,CF6-6K,3,N542FE,25/06/1997,Federal Express,Scrapped on 16.05.2002,Scrapped
46516,48,McDonnell Douglas DC-10,DC10-10,21/06/1972,,,CF6-6K,3,N116AA,14/07/1972,American Airlines,,Transferred
46516,48,McDonnell Douglas DC-10,DC10-10,21/06/1972,,,CF6-6K,3,N116AA,17/02/1994,Hawaiian Airlines,,Scrapped
46517,49,McDonnell Douglas DC-10,DC10-10,28/06/1972,,,CF6-6K,3,N117AA,21/07/1972,American Airlines,,Transferred
46517,49,McDonnell Douglas DC-10,DC10-10,28/06/1972,,,CF6-6K,3,N545FE,17/09/1996,Federal Express,Broken up at Goodyear 2005,Scrapped
46518,51,McDonnell Douglas DC-10,DC10-10,11/07/1972,,,CF6-6K,3,N118AA,29/07/1972,American Airlines,,Transferred
46518,51,McDonnell Douglas DC-10,DC10-10,11/07/1972,,,CF6-6K,3,N547FE,13/08/1997,Federal Express,Scrapped on 16.05.2002,Scrapped
46519,52,McDonnell Douglas DC-10,DC10-10,18/07/1972,,,CF6-6K,3,N119AA,11/08/1972,American Airlines,,Transferred
46519,52,McDonnell Douglas DC-10,DC10-10,18/07/1972,,,CF6-6K,3,N119AA,29/07/1994,Hawaiian Airlines,,Scrapped
46520,54,McDonnell Douglas DC-10,DC10-10,28/07/1972,,,CF6-6K,3,N120AA,24/08/1972,American Airlines,,Transferred
46520,54,McDonnell Douglas DC-10,DC10-10,28/07/1972,,,CF6-6K,3,N549FE,17/09/1997,Federal Express,Scrapped 2002,Scrapped
46521,55,McDonnell Douglas DC-10,DC10-10,03/08/1972,47.7,,CF6-6K,3,N121AA,01/09/1972,American Airlines,,Transferred
46521,55,McDonnell Douglas DC-10,DC10-10,03/08/1972,47.7,,CF6-6K,3,N550FE,17/07/1997,Federal Express,Converted to freighter,Active
46522,56,McDonnell Douglas DC-10,DC10-10,10/08/1972,,,CF6-6K,3,N122AA,18/09/1972,American Airlines,Stored at Tulsa 1994,Transferred
46522,56,McDonnell Douglas DC-10,DC10-10,10/08/1972,,,CF6-6K,3,N122AA,18/03/1994,Hawaiian Airlines,,Stored
46523,58,McDonnell Douglas DC-10,DC10-10,22/08/1972,,,CF6-6K,3,N123AA,20/10/1972,American Airlines,Scrapped 05/2002 with Fedex,Scrapped
46524,65,McDonnell Douglas DC-10,DC10-10,30/09/1972,,,CF6-6K,3,N124AA,17/11/1972,American Airlines,,Transferred
46524,65,McDonnell Douglas DC-10,DC10-10,30/09/1972,,,CF6-6K,3,99-0910,22/08/2000,US Air Force,,Transferred
46524,65,McDonnell Douglas DC-10,DC10-10,30/09/1972,,,CF6-6K,3,N910SF,04/09/2001,Raytheon USA,,Scrapped
46525,72,McDonnell Douglas DC-10,DC10-10,09/11/1972,,,CF6-6K,3,N125AA,19/12/1972,American Airlines,,Transferred
46525,72,McDonnell Douglas DC-10,DC10-10,09/11/1972,,,CF6-6K,3,N125AA,22/06/1997,Hawaiian Airlines,,Transferred
46525,72,McDonnell Douglas DC-10,DC10-10,09/11/1972,,,CF6-6K,3,N557FE,01/05/2003,Federal Express,Still Stored at Mojave 01/2006 - Scrapped 10/2010,Stored
46540,268,McDonnell Douglas DC-10,DC10-30F,29/11/1978,,,GE CF6-50C2,3,C-GCPC,27/03/1979,Cp Air,,Transferred
46540,268,McDonnell Douglas DC-10,DC10-30F,29/11/1978,,,GE CF6-50C2,3,PP-VMO,05/04/1979,Varig,,Transferred
46540,268,McDonnell Douglas DC-10,DC10-30F,29/11/1978,,,GE CF6-50C2,3,C-GCPC,02/04/1980,Cp Air,,Transferred
46540,268,McDonnell Douglas DC-10,DC10-30F,29/11/1978,,,GE CF6-50C2,3,C-GCPC,26/04/1987,Canadian Airlines,Converted to DC10-30F,Transferred
46540,268,McDonnell Douglas DC-10,DC10-30F,29/11/1978,,,GE CF6-50C2,3,N304SP,02/08/2005,Centurion Air Cargo,,Transferred
46540,268,McDonnell Douglas DC-10,DC10-30F,29/11/1978,,,GE CF6-50C2,3,PR-MTC,24/12/2008,Master Top Linhas Aereas,Ceased operations 10/2011,Stored
46541,281,McDonnell Douglas DC-10,DC10-30,28/03/1979,,,GE CF6-50C2,3,C-GCPD,19/07/1979,Cp Air,,Transferred
46541,281,McDonnell Douglas DC-10,DC10-30,28/03/1979,,,GE CF6-50C2,3,PP-VMP,21/07/1979,Varig,,Transferred
46541,281,McDonnell Douglas DC-10,DC10-30,28/03/1979,,,GE CF6-50C2,3,C-GCPD,14/06/1980,Cp Air,,Transferred
46541,281,McDonnell Douglas DC-10,DC10-30,28/03/1979,,,GE CF6-50C2,3,C-GCPD,26/04/1987,Canadian Airlines,,Transferred
46541,281,McDonnell Douglas DC-10,DC10-30,28/03/1979,,,GE CF6-50C2,3,N541SA,29/11/2000,World Airways,Converted to DC10-30F - ret to lessor 02/2004,Transferred
46541,281,McDonnell Douglas DC-10,DC10-30,28/03/1979,,,GE CF6-50C2,3,5X-DAS,16/08/2005,DAS Air,Stored 12/2006,Scrapped
46542,295,McDonnell Douglas DC-10,DC10-30,27/07/1979,,,GE CF6-50C2,3,C-GCPE,02/11/1979,Cp Air,,Transferred
46542,295,McDonnell Douglas DC-10,DC10-30,27/07/1979,,,GE CF6-50C2,3,C-GCPE,26/04/1987,Canadian Airlines,,Transferred
46542,295,McDonnell Douglas DC-10,DC10-30,27/07/1979,,,GE CF6-50C2,3,S2-ADN,20/11/2000,Biman Bangladesh,01/07/05  - Skidded 35 meters off the runway at Chittagong(CGP) (0/10),Written off
46543,341,McDonnell Douglas DC-10,DC10-30,05/09/1980,,,GE CF6-50C2,3,C-GCPF,26/11/1980,Cp Air,Named Empress of Buenos Aires,Transferred
46543,341,McDonnell Douglas DC-10,DC10-30,05/09/1980,,,GE CF6-50C2,3,C-GCPF,11/07/1983,United Airlines,,Transferred
46543,341,McDonnell Douglas DC-10,DC10-30,05/09/1980,,,GE CF6-50C2,3,C-GCPF,01/06/1987,Canadian Airlines,,Transferred
46543,341,McDonnell Douglas DC-10,DC10-30,05/09/1980,,,GE CF6-50C2,3,S2-ACS,15/12/1999,Biman Bangladesh,Returned to lessor 03/2008,Stored
46550,46,McDonnell Douglas DC-10,DC10-30,00/01/1900,,N1339U,GE CF6-50C2,3,PH-DTA,15/03/1974,KLM,,Transferred
46550,46,McDonnell Douglas DC-10,DC10-30,00/01/1900,,N1339U,GE CF6-50C2,3,N525MD,08/07/1995,Kras Air,,Transferred
46550,46,McDonnell Douglas DC-10,DC10-30,00/01/1900,,N1339U,GE CF6-50C2,3,N12089,28/08/1997,Continental Airlines,"retired to Greenwood Mississippi around Jan 2001, being scrapped by Memphis Group",Scrapped
46551,60,McDonnell Douglas DC-10,DC10-30,01/09/1972,,N1342U,GE CF6-50C2,3,PH-DTB,03/12/1972,KLM,,Transferred
46551,60,McDonnell Douglas DC-10,DC10-30,01/09/1972,,N1342U,GE CF6-50C2,3,N229NW,17/08/1995,Northwest Airlines,Stored at Marana 09/2005 - Opa Locka 05/2006 - Scrapped 01/2007,Scrapped
46552,71,McDonnell Douglas DC-10,DC10-30,03/11/1972,,,GE CF6-50C2,3,PH-DTC,06/02/1973,KLM,,Transferred
46552,71,McDonnell Douglas DC-10,DC10-30,03/11/1972,,,GE CF6-50C2,3,PH-DTC,01/10/1973,Garuda,,Transferred
46552,71,McDonnell Douglas DC-10,DC10-30,03/11/1972,,,GE CF6-50C2,3,PH-DTC,03/05/1975,Philippine Airlines,,Transferred
46552,71,McDonnell Douglas DC-10,DC10-30,03/11/1972,,,GE CF6-50C2,3,PH-DTC,16/11/1976,KLM,,Transferred
46552,71,McDonnell Douglas DC-10,DC10-30,03/11/1972,,,GE CF6-50C2,3,N230NW,17/08/1995,Northwest Airlines,Stored at Marana 01/09/05 - Broken up in September 2005,Scrapped
46553,82,McDonnell Douglas DC-10,DC10-30,13/01/1973,,,GE CF6-50C2,3,PH-DTD,28/02/1973,KLM,,Transferred
46553,82,McDonnell Douglas DC-10,DC10-30,13/01/1973,,,GE CF6-50C2,3,PH-DTD,23/08/1994,McDonnell Douglas,,Transferred
46553,82,McDonnell Douglas DC-10,DC10-30,13/01/1973,,,GE CF6-50C2,3,N533MD,18/04/1996,Kras Air,,Transferred
46553,82,McDonnell Douglas DC-10,DC10-30,13/01/1973,,,GE CF6-50C2,3,N14090,18/07/1997,Continental Airlines,Scrapped,Scrapped
46554,84,McDonnell Douglas DC-10,DC10-30,24/01/1973,,N1349U,GE CF6-50C2,3,PH-DTE,09/02/1973,KLM,,Transferred
46554,84,McDonnell Douglas DC-10,DC10-30,24/01/1973,,N1349U,GE CF6-50C2,3,N130FA,21/02/1984,Trans Union,,Transferred
46554,84,McDonnell Douglas DC-10,DC10-30,24/01/1973,,N1349U,GE CF6-50C2,3,SE-DFG,09/09/1985,SAS Scandinavian Airlines,,Transferred
46554,84,McDonnell Douglas DC-10,DC10-30,24/01/1973,,N1349U,GE CF6-50C2,3,LN-ALN,13/04/1988,SAS Scandinavian Airlines,,Transferred
46554,84,McDonnell Douglas DC-10,DC10-30,24/01/1973,,N1349U,GE CF6-50C2,3,YU-AMD,01/06/1989,JAT Airways,,Transferred
46554,84,McDonnell Douglas DC-10,DC10-30,24/01/1973,,N1349U,GE CF6-50C2,3,V2-LEA,13/11/1992,Skyjet,,Transferred
46554,84,McDonnell Douglas DC-10,DC10-30,24/01/1973,,N1349U,GE CF6-50C2,3,V2-LEA,20/11/1992,Air Zaire,,Transferred
46554,84,McDonnell Douglas DC-10,DC10-30,24/01/1973,,N1349U,GE CF6-50C2,3,V2-LEA,01/01/1993,Skyjet,,Transferred
46554,84,McDonnell Douglas DC-10,DC10-30,24/01/1973,,N1349U,GE CF6-50C2,3,V2-LEA,01/04/1994,Sobelair,,Transferred
46554,84,McDonnell Douglas DC-10,DC10-30,24/01/1973,,N1349U,GE CF6-50C2,3,OO-PHN,07/06/1994,Skyjet,,Transferred
46554,84,McDonnell Douglas DC-10,DC10-30,24/01/1973,,N1349U,GE CF6-50C2,3,OO-PHN,01/07/1994,Sobelair,,Transferred
46554,84,McDonnell Douglas DC-10,DC10-30,24/01/1973,,N1349U,GE CF6-50C2,3,OO-PHN,01/09/1994,Skyjet,,Transferred
46554,84,McDonnell Douglas DC-10,DC10-30,24/01/1973,,N1349U,GE CF6-50C2,3,OO-PHN,10/12/1994,Shabair,,Transferred
46554,84,McDonnell Douglas DC-10,DC10-30,24/01/1973,,N1349U,GE CF6-50C2,3,OO-PHN,10/02/1995,VASP,,Transferred
46554,84,McDonnell Douglas DC-10,DC10-30,24/01/1973,,N1349U,GE CF6-50C2,3,OO-PHN,03/02/1996,Skyjet,,Transferred
46554,84,McDonnell Douglas DC-10,DC10-30,24/01/1973,,N1349U,GE CF6-50C2,3,9G-PHN,31/05/1996,Ghana Airways,,Transferred
46554,84,McDonnell Douglas DC-10,DC10-30,24/01/1973,,N1349U,GE CF6-50C2,3,9G-PHN,03/06/2000,Ghana Airways,Stored 2002  Named Wolfgang Amadeus MozartScrapped,Scrapped
46555,91,McDonnell Douglas DC-10,DC10-30,01/03/1973,,,GE CF6-50C2,3,PH-DTF,13/04/1973,KLM,,Transferred
46555,91,McDonnell Douglas DC-10,DC10-30,01/03/1973,,,GE CF6-50C2,3,YV-133C,01/04/1977,VIASA,,Transferred
46555,91,McDonnell Douglas DC-10,DC10-30,01/03/1973,,,GE CF6-50C2,3,YV-133C,28/07/1983,World Airways,,Transferred
46555,91,McDonnell Douglas DC-10,DC10-30,01/03/1973,,,GE CF6-50C2,3,N143AA,22/06/1984,American Airlines,,Transferred
46555,91,McDonnell Douglas DC-10,DC10-30,01/03/1973,,,GE CF6-50C2,3,N143AA,10/08/2001,Omni Air International,"Broken up by Omni International in Tulsa, Oklahoma",Scrapped
46556,146,McDonnell Douglas DC-10,DC10-30,25/02/1974,,,GE CF6-50C2,3,PH-DTG,03/04/1974,KLM,,Transferred
46556,146,McDonnell Douglas DC-10,DC10-30,25/02/1974,,,GE CF6-50C2,3,YV-134C,30/05/1978,VIASA,,Transferred
46556,146,McDonnell Douglas DC-10,DC10-30,25/02/1974,,,GE CF6-50C2,3,EC-GTB,01/09/1998,Iberia,Stored at San Antonio texas reg N8094L 07/2005 - Scrapped at Opa Locka,Scrapped
46557,197,McDonnell Douglas DC-10,DC10-30,05/03/1975,,,GE CF6-50C2,3,PH-DTH,15/04/1975,KLM,,Transferred
46557,197,McDonnell Douglas DC-10,DC10-30,05/03/1975,,,GE CF6-50C2,3,PH-DTH,24/04/1975,VIASA,,Transferred
46557,197,McDonnell Douglas DC-10,DC10-30,05/03/1975,,,GE CF6-50C2,3,YV-138C,01/04/1979,KLM,,Transferred
46557,197,McDonnell Douglas DC-10,DC10-30,05/03/1975,,,GE CF6-50C2,3,YV-138C,26/07/1980,VIASA,ScrappedStored at Marana 2002 as N435AV,Scrapped
46575,57,McDonnell Douglas DC-10,DC10-30,16/08/1972,,N1340U,GE CF6-50C2,3,HB-IHA,30/11/1972,Swissair,,Transferred
46575,57,McDonnell Douglas DC-10,DC10-30,16/08/1972,,N1340U,GE CF6-50C2,3,HC-BKO,02/09/1983,Ecuatoriana,,Transferred
46575,57,McDonnell Douglas DC-10,DC10-30,16/08/1972,,N1340U,GE CF6-50C2,3,PP-SFB,01/05/1996,VASP,,Transferred
46575,57,McDonnell Douglas DC-10,DC10-30,16/08/1972,,N1340U,GE CF6-50C2,3,PP-SFB,17/11/1996,Ecuatoriana,Scrapped,Scrapped
46576,73,McDonnell Douglas DC-10,DC10-30,14/11/1972,,,GE CF6-50C2,3,HB-IHB,05/02/1973,Swissair,,Transferred
46576,73,McDonnell Douglas DC-10,DC10-30,14/11/1972,,,GE CF6-50C2,3,EC-DUG,09/04/1984,Spantax,,Transferred
46576,73,McDonnell Douglas DC-10,DC10-30,14/11/1972,,,GE CF6-50C2,3,N19072,20/10/1986,Continental Airlines,Scrapped,Scrapped
46577,114,McDonnell Douglas DC-10,DC10-30,02/07/1973,,,GE CF6-50C2,3,HB-IHC,10/09/1973,Swissair,,Transferred
46577,114,McDonnell Douglas DC-10,DC10-30,02/07/1973,,,GE CF6-50C2,3,N220NW,13/09/1991,Northwest Airlines,Scrapped at Maxton 11/2002,Scrapped
46578,131,McDonnell Douglas DC-10,DC10-30,30/10/1973,,,GE CF6-50C2,3,HB-IHD,06/12/1973,Swissair,,Transferred
46578,131,McDonnell Douglas DC-10,DC10-30,30/10/1973,,,GE CF6-50C2,3,YU-AMC,01/05/1988,JAT Airways,,Transferred
46578,131,McDonnell Douglas DC-10,DC10-30,30/10/1973,,,GE CF6-50C2,3,VR-BMP,01/01/1993,Electra Airlines,,Transferred
46578,131,McDonnell Douglas DC-10,DC10-30,30/10/1973,,,GE CF6-50C2,3,N228NW,07/07/1995,Northwest Airlines,Scrapped 12/2002,Scrapped
46579,132,McDonnell Douglas DC-10,DC10-30,18/12/1973,,,GE CF6-50C2,3,HB-IHE,06/02/1974,Swissair,,Transferred
46579,132,McDonnell Douglas DC-10,DC10-30,18/12/1973,,,GE CF6-50C2,3,N221NW,24/05/1991,Northwest Airlines,Stored at Marana 10/2005,Scrapped
46580,183,McDonnell Douglas DC-10,DC10-30,15/11/1974,,,GE CF6-50C2,3,HB-IHF,11/01/1975,Swissair,,Transferred
46580,183,McDonnell Douglas DC-10,DC10-30,15/11/1974,,,GE CF6-50C2,3,N223NW,21/10/1991,Northwest Airlines,Stored 11/09/2006,Transferred
46580,183,McDonnell Douglas DC-10,DC10-30,15/11/1974,,,GE CF6-50C2,3,N223NW,29/12/2006,ATA Airlines,Stored for spares MZJ by ATA in 2007,Transferred
46580,183,McDonnell Douglas DC-10,DC10-30,15/11/1974,,,GE CF6-50C2,3,N223NW,08/08/2008,World Airways,,Scrapped
46581,184,McDonnell Douglas DC-10,DC10-30,22/11/1974,,,GE CF6-50C2,3,HB-IHG,14/02/1975,Swissair,,Transferred
46581,184,McDonnell Douglas DC-10,DC10-30,22/11/1974,,,GE CF6-50C2,3,N224NW,31/05/1991,Northwest Airlines,Stored at Marana 10/2006,Transferred
46581,184,McDonnell Douglas DC-10,DC10-30,22/11/1974,,,GE CF6-50C2,3,N224NW,26/01/2007,ATA Airlines,Stored at MZJ for spares,Transferred
46581,184,McDonnell Douglas DC-10,DC10-30,22/11/1974,,,GE CF6-50C2,3,N224NW,08/08/2008,World Airways,,Stored
46582,187,McDonnell Douglas DC-10,DC10-30,17/12/1974,,,GE CF6-50C2,3,HB-IHH,21/02/1975,Swissair,,Transferred
46582,187,McDonnell Douglas DC-10,DC10-30,17/12/1974,,,GE CF6-50C2,3,N225NW,18/02/1992,Northwest Airlines,Stored 11/2006,Transferred
46582,187,McDonnell Douglas DC-10,DC10-30,17/12/1974,,,GE CF6-50C2,3,N225NW,01/08/2007,ATA Airlines,,Transferred
46582,187,McDonnell Douglas DC-10,DC10-30,17/12/1974,,,GE CF6-50C2,3,N706TZ,11/10/2007,ATA Airlines,Ceased operations 02 april 08,Transferred
46582,187,McDonnell Douglas DC-10,DC10-30,17/12/1974,,,GE CF6-50C2,3,N706TZ,08/08/2008,World Airways,Stored,Scrapped
46583,292,McDonnell Douglas DC-10,DC10-30,02/07/1979,,N1002X,GE CF6-50C2,3,HB-IHL,03/03/1980,Swissair,,Transferred
46583,292,McDonnell Douglas DC-10,DC10-30,02/07/1979,,N1002X,GE CF6-50C2,3,N226NW,27/02/1992,Northwest Airlines,,Transferred
46583,292,McDonnell Douglas DC-10,DC10-30,02/07/1979,,N1002X,GE CF6-50C2,3,N226NW,06/02/2007,ATA Airlines,,Transferred
46583,292,McDonnell Douglas DC-10,DC10-30,02/07/1979,,N1002X,GE CF6-50C2,3,N701TZ,05/05/2007,ATA Airlines,Ceased operations 02 april 08,Transferred
46583,292,McDonnell Douglas DC-10,DC10-30,02/07/1979,,N1002X,GE CF6-50C2,3,N139WA,17/08/2008,World Airways,Reg cancelled 07/2010,Stored
46584,293,McDonnell Douglas DC-10,DC10-30,11/07/1979,,N1002Y,GE CF6-50C2,3,HB-IHM,01/02/1980,Swissair,,Transferred
46584,293,McDonnell Douglas DC-10,DC10-30,11/07/1979,,N1002Y,GE CF6-50C2,3,N15069,02/08/1992,Continental Airlines,,Stored
46590,266,McDonnell Douglas DC-10,DC10-30,06/11/1978,,,GE CF6-50C2,3,G-BFGI,22/01/1979,British Caledonian,,Transferred
46590,266,McDonnell Douglas DC-10,DC10-30,06/11/1978,,,GE CF6-50C2,3,N68065,30/01/1987,Continental Airlines,,Transferred
46590,266,McDonnell Douglas DC-10,DC10-30,06/11/1978,,,GE CF6-50C2,3,N401JR,02/06/2001,DAS Air,Converted to DC10-30F,Transferred
46590,266,McDonnell Douglas DC-10,DC10-30,06/11/1978,,,GE CF6-50C2,3,Z-AVT,17/09/2006,Avient,Stored in 2012 (Used as part of a building)  Scrapped  in 2017. tail used in club in bali,Scrapped
46591,287,McDonnell Douglas DC-10,DC10-30,18/05/1979,,,GE CF6-50C2,3,G-BGAT,08/08/1979,British Caledonian,,Transferred
46591,287,McDonnell Douglas DC-10,DC10-30,18/05/1979,,,GE CF6-50C2,3,N13066,05/06/1987,Continental Airlines,Broken up at  Opa loke 08/2003,Scrapped
46595,299,McDonnell Douglas DC-10,DC10-30,30/08/1979,,,GE CF6-50C2,3,D-ADPO,21/11/1979,Condor,,Transferred
46595,299,McDonnell Douglas DC-10,DC10-30,30/08/1979,,,GE CF6-50C2,3,N540AX,18/12/1998,Omni Air International,WFU Victorville 31/10/06  Scrapped,Scrapped
46595,299,McDonnell Douglas DC-10,DC10-30,30/08/1979,,,GE CF6-50C2,3,D-ADPO,21/11/1979,Condor,,Transferred
46595,299,McDonnell Douglas DC-10,DC10-30,30/08/1979,,,GE CF6-50C2,3,N540AX,18/12/1998,Omni Air International,WFU Victorville 31/10/06  Scrapped,Scrapped
46596,301,McDonnell Douglas DC-10,DC10-30,18/09/1979,,,GE CF6-50C2,3,D-ADQO,15/12/1979,Condor,,Transferred
46596,301,McDonnell Douglas DC-10,DC10-30,18/09/1979,,,GE CF6-50C2,3,N630AX,30/09/1999,Omni Air International,Scrapped - Used for parts,Scrapped
46600,4,McDonnell Douglas DC-10,DC10-10,18/01/1971,,,CF6-6K,3,N1801U,25/05/1972,United Airlines,,Transferred
46600,4,McDonnell Douglas DC-10,DC10-10,18/01/1971,,,CF6-6K,3,N364FE,02/07/1998,Federal Express,18/12/03 Menphis USA - Converted to freighter,Written off
46601,6,McDonnell Douglas DC-10,DC10-10,08/03/1971,,,CF6-6K,3,N1802U,29/07/1971,United Airlines,,Transferred
46601,6,McDonnell Douglas DC-10,DC10-10,08/03/1971,,,CF6-6K,3,N365FE,06/11/1997,Federal Express,Stored 03/2019Converted to DC10-10F,Stored
46602,8,McDonnell Douglas DC-10,DC10-10,19/05/1971,,,CF6-6K,3,N1803U,03/06/1972,United Airlines,,Transferred
46602,8,McDonnell Douglas DC-10,DC10-10,19/05/1971,,,CF6-6K,3,N366FE,26/09/1997,Federal Express,Stored 07/2015Converted to DC10-10F  Named Gretchen,Stored
46603,10,McDonnell Douglas DC-10,DC10-10,28/05/1971,,,CF6-6K,3,N1804U,27/09/1971,United Airlines,"Scrapped at Armore, OK",Scrapped
46604,11,McDonnell Douglas DC-10,DC10-10,16/06/1971,,,CF6-6K,3,N1805U,29/10/1971,United Airlines,Scrapped at Armore in 1999,Scrapped
46605,15,McDonnell Douglas DC-10,DC10-10F,10/08/1971,,,CF6-6K,3,N1806U,23/12/1971,United Airlines,,Transferred
46605,15,McDonnell Douglas DC-10,DC10-10F,10/08/1971,,,CF6-6K,3,N367FE,04/08/1997,Federal Express,Stored 01/2014Converted to DC10-10F,Stored
46606,17,McDonnell Douglas DC-10,DC10-10,03/09/1971,,,CF6-6K,3,N1807U,20/12/1971,United Airlines,,Transferred
46606,17,McDonnell Douglas DC-10,DC10-10,03/09/1971,,,CF6-6K,3,N368FE,21/08/1997,Federal Express,Stored 02/2020Converted to DC10-10F - Entered in service 07/2005,Stored
46607,25,McDonnell Douglas DC-10,DC10-10,20/01/1972,,,CF6-6K,3,N1808U,27/02/1972,United Airlines,,Transferred
46607,25,McDonnell Douglas DC-10,DC10-10,20/01/1972,,,CF6-6K,3,N369FE,21/08/1997,Federal Express,Converted to DC10-10F,Stored
46608,26,McDonnell Douglas DC-10,DC10-10F,02/02/1972,,,CF6-6K,3,N1809U,29/02/1972,United Airlines,,Transferred
46608,26,McDonnell Douglas DC-10,DC10-10F,02/02/1972,,,CF6-6K,3,N370FE,21/08/1997,Federal Express,,Written off
46609,27,McDonnell Douglas DC-10,DC10-10F,09/02/1972,,,CF6-6K,3,N1810U,20/04/1972,United Airlines,,Transferred
46609,27,McDonnell Douglas DC-10,DC10-10F,09/02/1972,,,CF6-6K,3,N371FE,12/01/1998,Federal Express,Stored 05/2015Converted to DC10-10F,Stored
46610,32,McDonnell Douglas DC-10,DC10-10F,03/03/1972,,,CF6-6K,3,N1811U,24/04/1972,United Airlines,,Transferred
46610,32,McDonnell Douglas DC-10,DC10-10F,03/03/1972,,,CF6-6K,3,N372FE,24/09/1998,Federal Express,Stored 06/2018Converted to freighter,Stored
46611,35,McDonnell Douglas DC-10,DC10-10F,20/03/1972,,,CF6-6K,3,N1812U,27/05/1972,United Airlines,,Transferred
46611,35,McDonnell Douglas DC-10,DC10-10F,20/03/1972,,,CF6-6K,3,N373FE,18/12/1997,Federal Express,Stored 10/2016Converted to DC10-10F,Stored
46612,39,McDonnell Douglas DC-10,DC10-10F,18/04/1972,,,CF6-6K,3,N1813U,23/06/1972,United Airlines,,Transferred
46612,39,McDonnell Douglas DC-10,DC10-10F,18/04/1972,,,CF6-6K,3,N374FE,15/05/1998,Federal Express,Converted to DC10-10F - Stored 01/2010  Scrapped,Scrapped
46613,42,McDonnell Douglas DC-10,DC10-10F,06/05/1972,,,CF6-6K,3,N1814U,07/07/1972,United Airlines,,Transferred
46613,42,McDonnell Douglas DC-10,DC10-10F,06/05/1972,,,CF6-6K,3,N375FE,10/03/1998,Federal Express,Stored 04/2020Converted to DC10-10F - Stored 01/2010 - Back in service 06/2010  Named Claude,Stored
