serialNumber,lnNumber,familyType,Type,firstFlight,planeAge,testRegistration,enginesType,enginesNumber,registration,deliveryDate,operator,remark,status
352,,Airbus A310,310-203,31/01/1985,,F-WZEO,GE CF6-80A3,2,5B-DAS,28/03/1985,Cyprus Airways (Old),Std BRU 31/03/03,Transferred
352,,Airbus A310,310-203,31/01/1985,,F-WZEO,GE CF6-80A3,2,TC-AKP,24/05/2004,World Focus Airways,,Transferred
352,,Airbus A310,310-203,31/01/1985,,F-WZEO,GE CF6-80A3,2,TC-AKP,04/07/2004,THY Turkish Airlines,,Transferred
352,,Airbus A310,310-203,31/01/1985,,F-WZEO,GE CF6-80A3,2,TC-AKP,18/03/2005,World Focus Airways,Stored at Mojave 17/05/05 - 20/05/05 N452AT,Scrapped
353,,Airbus A310,310-203,26/10/1984,,F-WZLJ,GE CF6-80A3,2,PH-AGG,11/01/1985,KLM,,Transferred
353,,Airbus A310,310-203,26/10/1984,,F-WZLJ,GE CF6-80A3,2,N442FE,01/07/1997,Federal Express,Converted 310-203F - Stored at VCV 08/2009,Stored
355,,Airbus A310,310-203F,13/11/1984,,,GE CF6-80A3,2,F-GEMD,04/01/1985,Air France,,Transferred
355,,Airbus A310,310-203F,13/11/1984,,,GE CF6-80A3,2,N434FE,25/04/2002,Federal Express,Converted to freighter - Stored at VCV 05/2009,Stored
356,,Airbus A310,310-203,21/11/1984,,F-WZLK,GE CF6-80A3,2,D-AICM,10/01/1985,Condor,,Transferred
356,,Airbus A310,310-203,21/11/1984,,F-WZLK,GE CF6-80A3,2,D-AICM,26/10/1985,Kenya Airways,,Transferred
356,,Airbus A310,310-203,21/11/1984,,F-WZLK,GE CF6-80A3,2,D-AICM,22/05/1986,Condor,,Transferred
356,,Airbus A310,310-203,21/11/1984,,F-WZLK,GE CF6-80A3,2,D-AICM,01/04/1991,Lufthansa,,Transferred
356,,Airbus A310,310-203,21/11/1984,,F-WZLK,GE CF6-80A3,2,TC-JKF,10/05/1993,THY Turkish Airlines,,Transferred
356,,Airbus A310,310-203,21/11/1984,,F-WZLK,GE CF6-80A3,2,D-AICM,31/10/1993,Lufthansa,,Transferred
356,,Airbus A310,310-203,21/11/1984,,F-WZLK,GE CF6-80A3,2,D-AICM,27/04/1994,Air Malta,ret to Lufthansa 10/1994,Transferred
356,,Airbus A310,310-203,21/11/1984,,F-WZLK,GE CF6-80A3,2,N410FE,07/06/1995,Federal Express,Stored 08/2015,Stored
357,,Airbus A310,310-222,27/11/1984,,F-WZLL,PW JT9D-7R4E1,2,9V-STK,28/10/1985,Singapore Airlines,,Transferred
357,,Airbus A310,310-222,27/11/1984,,F-WZLL,PW JT9D-7R4E1,2,3B-STK,01/07/1998,MEA,,Transferred
357,,Airbus A310,310-222,27/11/1984,,F-WZLL,PW JT9D-7R4E1,2,JY-JAV,27/07/2003,Jordan Aviation,lsd from SALE,Transferred
357,,Airbus A310,310-222,27/11/1984,,F-WZLL,PW JT9D-7R4E1,2,JY-JAV,01/09/2003,Sudan Airways,Operated by Jordan Aviation,Transferred
357,,Airbus A310,310-222,27/11/1984,,F-WZLL,PW JT9D-7R4E1,2,JY-JAV,20/05/2004,Jordan Aviation,Stored 02/2014,Stored
359,,Airbus A310,310-203,14/12/1984,,F-WZLS,GE CF6-80A3,2,D-AICN,07/02/1985,Condor,,Transferred
359,,Airbus A310,310-203,14/12/1984,,F-WZLS,GE CF6-80A3,2,D-AICN,26/03/1990,Lufthansa,,Transferred
359,,Airbus A310,310-203,14/12/1984,,F-WZLS,GE CF6-80A3,2,N411FE,05/01/1995,Federal Express,Stored 03/2013Stored 10/2009 to 07/2010,Stored
360,,Airbus A310,310-203,26/12/1984,,F-WZED,GE CF6-80A3,2,D-AICP,14/02/1985,Condor,,Transferred
360,,Airbus A310,310-203,26/12/1984,,F-WZED,GE CF6-80A3,2,D-AICP,01/06/1990,Lufthansa,,Transferred
360,,Airbus A310,310-203,26/12/1984,,F-WZED,GE CF6-80A3,2,D-AICP,09/08/1993,THY Turkish Airlines,,Transferred
360,,Airbus A310,310-203,26/12/1984,,F-WZED,GE CF6-80A3,2,D-AICP,06/09/1993,Lufthansa,,Transferred
360,,Airbus A310,310-203,26/12/1984,,F-WZED,GE CF6-80A3,2,N412FE,10/11/1994,Federal Express,Converted 310-203F - Stored 10/2009,Stored
362,,Airbus A310,310-203,04/01/1985,,F-WZEF,GE CF6-80A3,2,PH-AGH,19/02/1985,KLM,,Transferred
362,,Airbus A310,310-203,04/01/1985,,F-WZEF,GE CF6-80A3,2,N427FE,12/11/1996,Federal Express,Stored 02/2016Converted 310-203F,Stored
363,,Airbus A310,310-222,17/01/1985,,F-WZEI,PW JT9D-7R4E1,2,9V-STL,07/03/1985,Singapore Airlines,,Transferred
363,,Airbus A310,310-222,17/01/1985,,F-WZEI,PW JT9D-7R4E1,2,D-ASQA,16/06/2000,Hapag Lloyd,Scrapped at Marana 2002,Scrapped
364,,Airbus A310,310-203,07/02/1985,,F-WZEM,GE CF6-80A3,2,PH-AGI,21/03/1985,KLM,,Transferred
364,,Airbus A310,310-203,07/02/1985,,F-WZEM,GE CF6-80A3,2,N429FE,16/04/1997,Federal Express,Stored 02/2016Converted 310-203F,Stored
367,,Airbus A310,310-222,21/02/1985,,F-WZEP,PW JT9D-7R4E1,2,9V-STM,02/04/1985,Singapore Airlines,,Transferred
367,,Airbus A310,310-222,21/02/1985,,F-WZEP,PW JT9D-7R4E1,2,9V-STM,04/12/1993,Silkair,,Transferred
367,,Airbus A310,310-222,21/02/1985,,F-WZEP,PW JT9D-7R4E1,2,9V-STM,25/05/1995,Singapore Airlines,,Transferred
367,,Airbus A310,310-222,21/02/1985,,F-WZEP,PW JT9D-7R4E1,2,CA-02,03/05/1998,Belgian Air Force,Scrapped 06/2017Stored 08/2009 as N461VA,Scrapped
369,,Airbus A310,310-203,01/03/1985,,,GE CF6-80A3,2,F-GEME,12/04/1985,Air France,,Transferred
369,,Airbus A310,310-203,01/03/1985,,,GE CF6-80A3,2,F-GEME,01/05/1988,Air Inter,,Transferred
369,,Airbus A310,310-203,01/03/1985,,,GE CF6-80A3,2,F-GEME,01/08/1988,Air France,wfu Chateauroux,Transferred
369,,Airbus A310,310-203,01/03/1985,,,GE CF6-80A3,2,N435FE,20/02/2002,Federal Express,Stored 01/2014At DRS for F-conversion 03/2004,Stored
370,,Airbus A310,310-203,06/01/1986,,F-WZLH,GE CF6-80A3,2,TC-JCR,21/02/1986,THY Turkish Airlines,,Transferred
370,,Airbus A310,310-203,06/01/1986,,F-WZLH,GE CF6-80A3,2,EP-IBP,25/12/2001,Iran Air,Stored 09/2011  Scrapped,Scrapped
372,,Airbus A310,310-222,19/03/1985,,F-WZEN,PW JT9D-7R4E1,2,9V-STN,30/04/1985,Singapore Airlines,,Transferred
372,,Airbus A310,310-222,19/03/1985,,F-WZEN,PW JT9D-7R4E1,2,9V-STN,01/06/1993,Silkair,,Transferred
372,,Airbus A310,310-222,19/03/1985,,F-WZEN,PW JT9D-7R4E1,2,9V-STN,22/04/1995,Singapore Airlines,,Transferred
372,,Airbus A310,310-222,19/03/1985,,F-WZEN,PW JT9D-7R4E1,2,CA-01,25/09/1997,Belgian Air Force,Scrapped 06/2017Stored 11/2010 as N461WA,Scrapped
375,,Airbus A310,310-203,16/04/1985,,F-WWBA,GE CF6-80A3,2,TC-JCM,30/05/1985,THY Turkish Airlines,,Transferred
375,,Airbus A310,310-203,16/04/1985,,F-WWBA,GE CF6-80A3,2,EP-IBN,02/06/2001,Iran Air,Stored at THR 10/2008,Stored
378,,Airbus A310,310-324F,08/07/1985,,F-WWCA,PW PW4152,2,P2-ANA,27/01/1989,Air Niugini,,Transferred
378,,Airbus A310,310-324F,08/07/1985,,F-WWCA,PW PW4152,2,P2-ANA,01/04/1991,Compass Airlines,,Transferred
378,,Airbus A310,310-324F,08/07/1985,,F-WWCA,PW PW4152,2,LZ-JXA,03/05/1991,Jes Air,,Transferred
378,,Airbus A310,310-324F,08/07/1985,,F-WWCA,PW PW4152,2,P2-ANA,28/11/1992,Air Niugini,Ferried to Mojave 25/08/02 for Fedex,Transferred
378,,Airbus A310,310-324F,08/07/1985,,F-WWCA,PW PW4152,2,N803FD,20/09/2005,Federal Express,Stored 01/2018,Stored
379,,Airbus A310,310-203,24/04/1985,,F-WWBB,GE CF6-80A3,2,TC-JCN,21/06/1985,THY Turkish Airlines,,Transferred
379,,Airbus A310,310-203,24/04/1985,,F-WWBB,GE CF6-80A3,2,EP-IBO,01/08/2001,Iran Air,Stored at Tehran 08/2006,Stored
386,,Airbus A310,310-203,29/04/1985,,F-WWBC,GE CF6-80A3,2,TC-JCO,26/06/1985,THY Turkish Airlines,,Transferred
386,,Airbus A310,310-203,29/04/1985,,F-WWBC,GE CF6-80A3,2,TC-JCO,01/05/1999,THY Turkish Airlines,,Transferred
386,,Airbus A310,310-203,29/04/1985,,F-WWBC,GE CF6-80A3,2,TC-JCO,02/11/2003,Kibris T?rk Hava Yollari (KTHY),,Transferred
386,,Airbus A310,310-203,29/04/1985,,F-WWBC,GE CF6-80A3,2,TC-JCO,29/10/2005,THY Turkish Airlines,Named Lefkosa - Stored 09/2008  Scrapped,Scrapped
389,,Airbus A310,310-203,20/01/1986,,F-WWBG,GE CF6-80A3,2,TC-JCS,12/03/1986,THY Turkish Airlines,,Transferred
389,,Airbus A310,310-203,20/01/1986,,F-WWBG,GE CF6-80A3,2,EP-IBQ,01/09/2001,Iran Air,Stored at Tehran 08/2006,Stored
390,,Airbus A310,310-203,19/02/1986,,F-WWBH,GE CF6-80A3,2,TC-JCU,14/04/1986,THY Turkish Airlines,,Transferred
390,,Airbus A310,310-203,19/02/1986,,F-WWBH,GE CF6-80A3,2,EP-IBX,28/05/2001,Iran Air,Stored 09/2006,Stored
392,,Airbus A310,310-304,06/09/1985,,F-WWCB,GE CF6-80C2A2,2,VT-EJL,30/03/1987,Air India,Named SabarmatiStored 01/2012 as N428AL Lsd From Wfbn,Stored
394,,Airbus A310,310-203F,10/07/1985,,F-WWBD,GE CF6-80A3,2,PH-AGK,25/09/1985,KLM,,Transferred
394,,Airbus A310,310-203F,10/07/1985,,F-WWBD,GE CF6-80A3,2,N430FE,25/01/1997,Federal Express,Stored 10/2015Converted 310-203F,Stored
397,,Airbus A310,310-203,14/08/1985,,F-WWBE,GE CF6-80A3,2,D-AICR,10/01/1986,Lufthansa,,Transferred
397,,Airbus A310,310-203,14/08/1985,,F-WWBE,GE CF6-80A3,2,N413FE,26/08/1994,Federal Express,Converted 310-203F - Stored at VCV 05/2009,Stored
399,,Airbus A310,310-322,16/10/1985,,F-WWCC,PW JT9D-7R4E1,2,HB-IPF,16/12/1985,Swissair,,Transferred
399,,Airbus A310,310-322,16/10/1985,,F-WWCC,PW JT9D-7R4E1,2,UN-A3101,19/06/1999,Air Kazakstan,,Transferred
399,,Airbus A310,310-322,16/10/1985,,F-WWCC,PW JT9D-7R4E1,2,UN-A3101,01/04/2006,Air West Cargo,,Stored
400,,Airbus A310,310-203,05/11/1985,,F-WWBF,GE CF6-80A3,2,D-AICS,27/02/1986,Lufthansa,,Transferred
400,,Airbus A310,310-203,05/11/1985,,F-WWBF,GE CF6-80A3,2,D-AICS,02/06/1993,MEA,,Transferred
400,,Airbus A310,310-203,05/11/1985,,F-WWBF,GE CF6-80A3,2,D-AICS,30/09/1993,Lufthansa,,Transferred
400,,Airbus A310,310-203,05/11/1985,,F-WWBF,GE CF6-80A3,2,N414FE,19/10/1994,Federal Express,Converted 310-203F - Stored 10/2009,Stored
404,,Airbus A310,310-322,29/10/1985,,F-WWCD,PW JT9D-7R4E1,2,HB-IPG,20/12/1985,Swissair,"For sale/lease at airbus asset management - Stored as F-WIHT, will be scrapped at TLS 05/2004 as F-WQTB",Scrapped
406,,Airbus A310,310-304,10/02/1986,,F-WWCG,GE CF6-80C2A2,2,VT-EJG,11/04/1986,Air India,Named YamunaStored 04/2012,Stored
407,,Airbus A310,310-304F,07/03/1986,,F-WWCH,GE CF6-80C2A8,2,VT-EJH,07/05/1986,Air India,Scrapped 04/2015Converted to freighter 08/2008 - Named TistaStored 04/2012  Lsd From Apollo Aviation Capital,Scrapped
409,,Airbus A310,310-322,21/11/1985,,F-WWCE,PW JT9D-7R4E1,2,HB-IPH,15/01/1986,Swissair,,Transferred
409,,Airbus A310,310-322,21/11/1985,,F-WWCE,PW JT9D-7R4E1,2,A4O-OA,31/03/1999,Oman Air,,Transferred
409,,Airbus A310,310-322,21/11/1985,,F-WWCE,PW JT9D-7R4E1,2,PK-AWA,01/03/2000,Air Wagon Int,,Transferred
409,,Airbus A310,310-322,21/11/1985,,F-WWCE,PW JT9D-7R4E1,2,PK-LEO,01/07/2001,Mentari Lion Airlines,,Transferred
409,,Airbus A310,310-322,21/11/1985,,F-WWCE,PW JT9D-7R4E1,2,PK-LEO,01/06/2002,Regionnair,ret to Lessor as N409AN 24/03/03Scrapped in 2007,Scrapped
410,,Airbus A310,310-322,29/11/1985,,F-WWCF,PW JT9D-7R4E1,2,HB-IPI,13/01/1986,Swissair,,Transferred
410,,Airbus A310,310-322,29/11/1985,,F-WWCF,PW JT9D-7R4E1,2,A4O-OB,30/04/1999,Oman Air,,Transferred
410,,Airbus A310,310-322,29/11/1985,,F-WWCF,PW JT9D-7R4E1,2,S7-RGR,11/04/2000,Vietnam Airlines,,Transferred
410,,Airbus A310,310-322,29/11/1985,,F-WWCF,PW JT9D-7R4E1,2,PK-AWR,01/03/2001,Air Wagon Int,ret to lessor 24/03/2003 as N410AN,Transferred
410,,Airbus A310,310-322,29/11/1985,,F-WWCF,PW JT9D-7R4E1,2,OE-LMP,18/11/2005,MAP Executive Flight Service,Parked in BRU whithe colors 08/2007  Scrapped 02/2015,Scrapped
412,,Airbus A310,310-322,03/02/1986,,F-WWCI,PW JT9D-7R4E1,2,HB-IPK,21/03/1986,Balair,,Transferred
412,,Airbus A310,310-322,03/02/1986,,F-WWCI,PW JT9D-7R4E1,2,HB-IPK,01/01/1993,Balair,,Transferred
412,,Airbus A310,310-322,03/02/1986,,F-WWCI,PW JT9D-7R4E1,2,HB-IPK,01/02/1993,Swissair,,Transferred
412,,Airbus A310,310-322,03/02/1986,,F-WWCI,PW JT9D-7R4E1,2,UN-A3102,24/09/1999,Air Kazakstan,Scrapped 06/2006 as F-WQVC,Scrapped
413,,Airbus A310,310-304F,07/03/1986,,F-WWCJ,GE CF6-80C2A8,2,VT-EJI,29/05/1986,Air India,Converted to freighter 04/2008 - Named SaraswatiStored 04/2011,Transferred
413,,Airbus A310,310-304F,07/03/1986,,F-WWCJ,GE CF6-80C2A8,2,5X-HJI,01/12/2011,Services Air,,Transferred
413,,Airbus A310,310-304F,07/03/1986,,F-WWCJ,GE CF6-80C2A8,2,9Q-CVH,27/03/2013,Services Air,24 Dec. 2015 Overran the runway on landing at MJM (7 fatalities),Stored
415,,Airbus A310,310-204,03/03/1986,,F-WWBI,,,HS-TIA,29/04/1986,Thai Airways,,Written off
416,,Airbus A310,310-304,21/03/1986,,F-WWCK,GE CF6-80C2A2,2,5Y-BEL,15/05/1986,Kenya Airways,,Transferred
416,,Airbus A310,310-304,21/03/1986,,F-WWCK,GE CF6-80C2A2,2,JY-AGP,28/02/2002,Royal Jordanian Airlines,Stored 01/2011  Scrapped 06/2011,Scrapped
418,,Airbus A310,310-304,22/07/1986,33.7,F-WWCL,GE CF6-80C2A2,2,C-FSWD,21/01/1988,Wardair Canada,,Transferred
418,,Airbus A310,310-304,22/07/1986,33.7,F-WWCL,GE CF6-80C2A2,2,C-FSWD,15/01/1990,Canadian Airlines,,Transferred
418,,Airbus A310,310-304,22/07/1986,33.7,F-WWCL,GE CF6-80C2A2,2,F-GHUC,19/07/1991,GIE-Charly Bail,,Transferred
418,,Airbus A310,310-304,22/07/1986,33.7,F-WWCL,GE CF6-80C2A2,2,F-OGQN,29/03/1992,Sudan Airways,,Transferred
418,,Airbus A310,310-304,22/07/1986,33.7,F-WWCL,GE CF6-80C2A2,2,TC-TMT,19/05/1996,Kibris Turk Hava Yollari (KTHY),Stroed as F-WQIC,Transferred
418,,Airbus A310,310-304,22/07/1986,33.7,F-WWCL,GE CF6-80C2A2,2,F-RADC,07/01/2001,French Air Force,,Active
419,,Airbus A310,310-222,07/04/1986,,F-WWBJ,PW JT9D-7R4E1,2,B-2303,30/05/1986,CAAC,,Transferred
419,,Airbus A310,310-222,07/04/1986,,F-WWBJ,PW JT9D-7R4E1,2,B-2303,01/05/1988,China Eastern Airlines,,Transferred
419,,Airbus A310,310-222,07/04/1986,,F-WWBJ,PW JT9D-7R4E1,2,LZ-JXB,30/07/1991,Jes Air,,Transferred
419,,Airbus A310,310-222,07/04/1986,,F-WWBJ,PW JT9D-7R4E1,2,LZ-JXB,12/11/1992,Vietnam Airlines,,Transferred
419,,Airbus A310,310-222,07/04/1986,,F-WWBJ,PW JT9D-7R4E1,2,B-2303,01/10/1993,China Northwest Airlines,,Transferred
419,,Airbus A310,310-222,07/04/1986,,F-WWBJ,PW JT9D-7R4E1,2,B-2303,01/03/2003,China Eastern Airlines,Stored 09/2006,Transferred
419,,Airbus A310,310-222,07/04/1986,,F-WWBJ,PW JT9D-7R4E1,2,XY-AGD,22/10/2006,Air Bagan,Stored 01/2011,Transferred
419,,Airbus A310,310-222,07/04/1986,,F-WWBJ,PW JT9D-7R4E1,2,HS-PCC,16/12/2011,PC Air,Ceased operations oct. 2012,Stored
421,,Airbus A310,310-304,15/01/1987,,F-WWCN,GE CF6-80C2A2,2,F-ODVD,13/03/1987,Royal Jordanian Airlines,,Transferred
421,,Airbus A310,310-304,15/01/1987,,F-WWCN,GE CF6-80C2A2,2,F-RADA,05/11/1993,French Air Force,Stored 08/2019,Stored
422,,Airbus A310,310-304,03/03/1987,33.1,F-WWCO,GE CF6-80C2A2,2,F-ODVE,28/04/1987,Royal Jordanian Airlines,,Transferred
422,,Airbus A310,310-304,03/03/1987,33.1,F-WWCO,GE CF6-80C2A2,2,F-RADB,05/11/1993,French Air Force,,Active
424,,Airbus A310,310-204,02/06/1986,,F-WWCM,,,HS-TIC,26/11/1986,Thai Airways,Named Ratchaburi,Transferred
424,,Airbus A310,310-204,02/06/1986,,F-WWCM,,,G-BZTB,08/03/2001,Cabot AV,,Stored
425,,Airbus A310,310-304,24/12/1986,33.3,F-WWCP,GE CF6-80C2A2,2,C-FXWD,31/01/1988,Wardair Canada,,Transferred
425,,Airbus A310,310-304,24/12/1986,33.3,F-WWCP,GE CF6-80C2A2,2,C-FXWD,15/01/1990,Canadian Airlines,,Transferred
425,,Airbus A310,310-304,24/12/1986,33.3,F-WWCP,GE CF6-80C2A2,2,VH-YMI,21/06/1991,Compass Airlines,,Transferred
425,,Airbus A310,310-304,24/12/1986,33.3,F-WWCP,GE CF6-80C2A2,2,C-FWDX,28/01/1992,Canadian Airlines,,Transferred
425,,Airbus A310,310-304,24/12/1986,33.3,F-WWCP,GE CF6-80C2A2,2,15003,01/12/1992,Canadian Air Force,,Active
426,,Airbus A310,310-304,03/07/1986,,F-WWCQ,GE CF6-80C2A2,2,5Y-BEN,24/09/1986,Kenya Airways,,Written off
427,,Airbus A310,310-204,19/09/1986,,F-WWBK,,,D-AHLW,04/01/1988,Hapag Lloyd,,Transferred
427,,Airbus A310,310-204,19/09/1986,,F-WWBK,,,VP-BTK,01/02/2006,S7 Airlines,Stored 10/2009  Scrapped In 2011,Scrapped
428,,Airbus A310,310-304,26/08/1986,,F-WWCR,GE CF6-80C2A2,2,VT-EJJ,29/10/1986,Air India,Named BeasStored  11/2011,Stored
429,,Airbus A310,310-304,03/09/1986,,F-WWCS,GE CF6-80C2A2,2,VT-EJK,29/12/1986,Air India,Named GomatiStored 10/2012,Stored
430,,Airbus A310,310-204,25/09/1986,,F-WWBL,,,D-AHLV,01/02/1988,Hapag Lloyd,,Transferred
430,,Airbus A310,310-204,25/09/1986,,F-WWBL,,,VP-BSY,27/05/2005,S7 Airlines,Stored 11/2009 - Scrapped at OPF,Scrapped
431,,Airbus A310,310-304,11/05/1987,32.9,F-WWCT,GE CF6-80C2A2,2,V8-HM1,12/06/1987,Brunei Gvmt,,Transferred
431,,Airbus A310,310-304,11/05/1987,32.9,F-WWCT,GE CF6-80C2A2,2,V8-DPD,12/05/1993,Brunei Gvmt,,Transferred
431,,Airbus A310,310-304,11/05/1987,32.9,F-WWCT,GE CF6-80C2A2,2,P4-DPD,06/12/1998,Brunei Gvmt,,Transferred
431,,Airbus A310,310-304,11/05/1987,32.9,F-WWCT,GE CF6-80C2A2,2,P4-ABU,10/10/1999,Brunei Gvmt,,Transferred
431,,Airbus A310,310-304,11/05/1987,32.9,F-WWCT,GE CF6-80C2A2,2,HZ-NSA,29/01/2005,Arabasco Arabian Ac Service,,Transferred
431,,Airbus A310,310-304,11/05/1987,32.9,F-WWCT,GE CF6-80C2A2,2,HZ-NSA,01/05/2005,Al-Atheer Aviation,,Active
432,,Airbus A310,310-304,08/10/1986,,F-WWCU,GE CF6-80C2A2,2,A6-EKA,03/07/1987,Emirates,,Transferred
432,,Airbus A310,310-304,08/10/1986,,F-WWCU,GE CF6-80C2A2,2,C-GRYI,13/07/1997,Royal Airlines,,Transferred
432,,Airbus A310,310-304,08/10/1986,,F-WWCU,GE CF6-80C2A2,2,C-GRYI,29/01/2001,Canada 3000,,Transferred
432,,Airbus A310,310-304,08/10/1986,,F-WWCU,GE CF6-80C2A2,2,F-GRNS,01/05/2002,Airbus Industrie,,Transferred
432,,Airbus A310,310-304,08/10/1986,,F-WWCU,GE CF6-80C2A2,2,F-GRNS,01/05/2002,Euralair Horizons,lsd for 3 years,Transferred
432,,Airbus A310,310-304,08/10/1986,,F-WWCU,GE CF6-80C2A2,2,F-GRNS,01/07/2002,NAS Air,sub lsd from Euralair,Transferred
432,,Airbus A310,310-304,08/10/1986,,F-WWCU,GE CF6-80C2A2,2,F-GRNS,02/12/2002,Euralair Horizons,Stored at CHR 19/01/04,Transferred
432,,Airbus A310,310-304,08/10/1986,,F-WWCU,GE CF6-80C2A2,2,F-GRNS,01/01/2004,Air Horizons,Scrapped at Greenwood 05/2007,Scrapped
432,,Airbus A310,310-304,08/10/1986,,F-WWCU,GE CF6-80C2A2,2,A6-EKA,03/07/1987,Emirates,,Transferred
432,,Airbus A310,310-304,08/10/1986,,F-WWCU,GE CF6-80C2A2,2,C-GRYI,13/07/1997,Royal Airlines,,Transferred
432,,Airbus A310,310-304,08/10/1986,,F-WWCU,GE CF6-80C2A2,2,C-GRYI,29/01/2001,Canada 3000,,Transferred
432,,Airbus A310,310-304,08/10/1986,,F-WWCU,GE CF6-80C2A2,2,F-GRNS,01/05/2002,Airbus Industrie,,Transferred
432,,Airbus A310,310-304,08/10/1986,,F-WWCU,GE CF6-80C2A2,2,F-GRNS,01/05/2002,Euralair Horizons,lsd for 3 years,Transferred
432,,Airbus A310,310-304,08/10/1986,,F-WWCU,GE CF6-80C2A2,2,F-GRNS,01/07/2002,NAS Air,sub lsd from Euralair,Transferred
432,,Airbus A310,310-304,08/10/1986,,F-WWCU,GE CF6-80C2A2,2,F-GRNS,02/12/2002,Euralair Horizons,Stored at CHR 19/01/04,Transferred
432,,Airbus A310,310-304,08/10/1986,,F-WWCU,GE CF6-80C2A2,2,F-GRNS,01/01/2004,Air Horizons,Scrapped at Greenwood 05/2007,Scrapped
433,,Airbus A310,310-324,27/04/1987,,F-WWCX,PW PW4156A,2,9V-STO,08/07/1987,Singapore Airlines,,Transferred
433,,Airbus A310,310-324,27/04/1987,,F-WWCX,PW PW4156A,2,S2-ADG,12/03/2000,Biman Bangladesh,,Transferred
433,,Airbus A310,310-324,27/04/1987,,F-WWCX,PW PW4156A,2,9V-STO,01/10/2003,Singapore Airlines,Stored at Lake Charles 10/2003,Stored
434,,Airbus A310,310-304,25/02/1987,33.1,F-WWCC,GE CF6-80C2A2,2,D-AIDA,09/04/1987,Condor,,Transferred
434,,Airbus A310,310-304,25/02/1987,33.1,F-WWCC,GE CF6-80C2A2,2,D-AIDA,19/08/1991,Lufthansa,,Transferred
434,,Airbus A310,310-304,25/02/1987,33.1,F-WWCC,GE CF6-80C2A2,2,D-AIDA,08/08/1992,Sabena,,Transferred
434,,Airbus A310,310-304,25/02/1987,33.1,F-WWCC,GE CF6-80C2A2,2,D-AIDA,08/04/1993,Lufthansa,,Transferred
434,,Airbus A310,310-304,25/02/1987,33.1,F-WWCC,GE CF6-80C2A2,2,10+24,25/11/1996,German Air Force,Converted 310-304F,Active
435,,Airbus A310,310-304,02/12/1986,,F-WWCD,GE CF6-80C2A2,2,B-2304,13/07/1987,CAAC,,Transferred
435,,Airbus A310,310-304,02/12/1986,,F-WWCD,GE CF6-80C2A2,2,B-2304,01/05/1988,China Eastern Airlines,,Transferred
435,,Airbus A310,310-304,02/12/1986,,F-WWCD,GE CF6-80C2A2,2,TU-TAU,01/12/1994,Air Afrique,,Transferred
435,,Airbus A310,310-304,02/12/1986,,F-WWCD,GE CF6-80C2A2,2,C-GRYD,30/05/1997,Royal Airlines,,Transferred
435,,Airbus A310,310-304,02/12/1986,,F-WWCD,GE CF6-80C2A2,2,C-GRYD,29/01/2001,Canada 3000,canx 18/02/03 as N435XSV - Ferried Kemble for scrapping 19/05/2003,Scrapped
436,,Airbus A310,310-304,02/05/1987,32.9,F-WWCV,GE CF6-80C2A2,2,A6-EKB,24/07/1987,Emirates,,Transferred
436,,Airbus A310,310-304,02/05/1987,32.9,F-WWCV,GE CF6-80C2A2,2,EP-IBL,23/11/2000,Iran Air,,Active
437,,Airbus A310,310-322,28/11/1986,,F-WWCY,PW JT9D-7R4E1,2,OO-SCC,03/03/1987,Sabena,,Transferred
437,,Airbus A310,310-322,28/11/1986,,F-WWCY,PW JT9D-7R4E1,2,PP-PSD,19/12/1997,Passaredo,,Transferred
437,,Airbus A310,310-322,28/11/1986,,F-WWCY,PW JT9D-7R4E1,2,PP-PSD,01/01/2000,BRA Transportes Aereos,,Transferred
437,,Airbus A310,310-322,28/11/1986,,F-WWCY,PW JT9D-7R4E1,2,PK-AWD,19/12/2000,Air Wagon Int,,Transferred
437,,Airbus A310,310-322,28/11/1986,,F-WWCY,PW JT9D-7R4E1,2,S7-RGN,01/07/2001,Pacific Airlines,,Transferred
437,,Airbus A310,310-322,28/11/1986,,F-WWCY,PW JT9D-7R4E1,2,SU-BOW,01/08/2002,AMC,,Transferred
437,,Airbus A310,310-322,28/11/1986,,F-WWCY,PW JT9D-7R4E1,2,ST-AST,01/03/2006,Sudan Airways,Stored in Khartoum Sudan  10/2010,Stored
438,,Airbus A310,310-304,02/10/1987,,F-WWCE,GE CF6-80C2A2,2,C-FGWD,25/11/1987,Wardair Canada,,Transferred
438,,Airbus A310,310-304,02/10/1987,,F-WWCE,GE CF6-80C2A2,2,C-FGWD,15/01/1990,Canadian Airlines,,Transferred
438,,Airbus A310,310-304,02/10/1987,,F-WWCE,GE CF6-80C2A2,2,HS-TID,09/05/1990,Thai Airways,,Written off
439,,Airbus A310,310-304,21/06/1987,,F-WWCI,GE CF6-80C2A2,2,N811PA,01/09/1987,Pan Am,,Transferred
439,,Airbus A310,310-304,21/06/1987,,F-WWCI,GE CF6-80C2A2,2,N811PA,01/11/1991,Delta Air Lines,,Transferred
439,,Airbus A310,310-304,21/06/1987,,F-WWCI,GE CF6-80C2A2,2,C-GCIL,16/01/1996,Air India,,Transferred
439,,Airbus A310,310-304,21/06/1987,,F-WWCI,GE CF6-80C2A2,2,F-OHPU,03/12/1998,Aeropostal,,Transferred
439,,Airbus A310,310-304,21/06/1987,,F-WWCI,GE CF6-80C2A2,2,F-OHPU,21/04/2000,Khalifa Airways,Stored at Chateauroux 03/2003,Transferred
