serialNumber,lnNumber,familyType,Type,firstFlight,planeAge,testRegistration,enginesType,enginesNumber,registration,deliveryDate,operator,remark,status
95023,,Sukhoi SuperJet 100,100-95B,12/09/2012,,97002,SaM146,2,XA-JLG,22/07/2013,Interjet,Stored 09/2018Stored 05/2017 to 05/2018,Stored
95024,,Sukhoi SuperJet 100,100-95B,16/12/2012,,,SaM146,2,XA-IJR,02/08/2013,Interjet,Stored 09/2018,Stored
95025,,Sukhoi SuperJet 100,100-95B,22/02/2013,7.1,,SaM146,2,RA-89014,31/05/2013,Aeroflot,Named Valery Sysovsky,Active
95026,,Sukhoi SuperJet 100,100-95B,13/12/2012,,97008,SaM146,2,RDPL-34195,15/02/2013,Lao Central Airlines,Stored 11/2014 as RA-89074,Transferred
95026,,Sukhoi SuperJet 100,100-95B,13/12/2012,,97008,SaM146,2,RA-89074,01/11/2018,IrAero,To enter in service,On order
95027,,Sukhoi SuperJet 100,100-95B,27/04/2013,,,SaM146,2,PK-ECM,20/08/2013,Sky Aviation Indonesia,Stored 03/2014 as RA-89084,Stored
95028,,Sukhoi SuperJet 100,100-95B,24/03/2013,,97010,SaM146,2,XA-JLV,05/11/2013,Interjet,Stored 08/2017,Stored
95029,,Sukhoi SuperJet 100,100-95B,02/07/2013,6.8,,SaM146,2,RA-89015,02/07/2013,Aeroflot,Stored 05/2017 to 08/2018,Active
95030,,Sukhoi SuperJet 100,100-95B,20/05/2013,6.9,,SaM146,2,RA-89039,13/04/2015,Russian Government,,Active
95031,,Sukhoi SuperJet 100,100-95B,03/06/2013,,,SaM146,2,PK-ECN,18/12/2013,Sky Aviation Indonesia,Stored,Stored
95032,,Sukhoi SuperJet 100,100-95LR,12/02/2013,7.2,,SaM146,2,97006,12/02/2015,Sukhoi Civil Aircraft,,Active
95033,,Sukhoi SuperJet 100,100-95B,09/08/2013,6.7,,SaM146,2,RA-89018,29/08/2013,Gazpromavia,,Active
95034,,Sukhoi SuperJet 100,100-95B,28/08/2013,,97011,SaM146,2,XA-NSG,01/02/2014,Interjet,Stored 09/2018,Stored
95035,,Sukhoi SuperJet 100,100-95B,15/09/2013,6.6,,SaM146,2,RA-89017,16/12/2013,Aeroflot,Stored 09/2018 to 06/2019Named Petr Khmelnitsky,Active
95036,,Sukhoi SuperJet 100,100-95B,20/06/2013,,,SaM146,2,XA-ABM,21/12/2013,Interjet,Stored 08/2019,Stored
95037,,Sukhoi SuperJet 100,100-95B,27/09/2013,6.5,,SaM146,2,RA-89040,30/06/2016,Russian Government,,Active
95038,,Sukhoi SuperJet 100,100-95B,06/10/2013,,,SaM146,2,XA-OAA,14/03/2014,Interjet,Stored 10/2018,Stored
95039,,Sukhoi SuperJet 100,100-95B,18/10/2013,6.5,RA-89022,SaM146,2,RA-89022,30/12/2013,Aeroflot,Named I.Orlovets   Std 02/2015 To 04/2017,Active
95040,,Sukhoi SuperJet 100,100-95B,02/11/2013,,97007,SaM146,2,XA-PBA,25/04/2014,Interjet,26 oct 2015 - Damaged on ground,Stored
95041,,Sukhoi SuperJet 100,100-95B,22/11/2013,6.4,,SaM146,2,RA-89023,29/01/2014,Aeroflot,Named P. Mikhaylov   Leased By Veb Leasing,Active
95042,,Sukhoi SuperJet 100,100-95B,12/11/2013,,,SaM146,2,XA-JLP,07/06/2014,Interjet,Stored 09/2019Stored 10/2016 to 08/2017,Stored
95043,,Sukhoi SuperJet 100,100-95B,01/12/2013,6.4,,SaM146,2,RA-89032,30/01/2014,Aeroflot,Stored 07/2017 to 03/2019Named D.ezersky  Leased By Veb Leasing,Active
95044,,Sukhoi SuperJet 100,100-95B,24/01/2014,6.2,,SaM146,2,RA-89024,28/03/2014,Aeroflot,Named: D. Barilov,Active
95045,,Sukhoi SuperJet 100,100-95B,22/12/2013,,97010,SaM146,2,XA-LME,03/09/2014,Interjet,Stored 05/2018,Stored
95046,,Sukhoi SuperJet 100,100-95B,27/12/2013,,97013,SaM146,2,XA-ALJ,03/10/2014,Interjet,Stored 06/2018,Stored
95047,,Sukhoi SuperJet 100,100-95B,19/02/2014,6.1,,SaM146,2,RA-89025,05/05/2014,Aeroflot,Named Khariton Tskhovrebov,Active
95048,,Sukhoi SuperJet 100,100-95B,29/12/2013,,,SaM146,2,XA-BMO,04/10/2014,Interjet,Stored 08/2018,Stored
95049,,Sukhoi SuperJet 100,100-95B,19/05/2014,,,SaM146,2,XA-LLV,19/12/2014,Interjet,Stored 12/2018Stored 03/2016 to 09/2016 after incident,Stored
95050,,Sukhoi SuperJet 100,100-95B,07/02/2015,,97011,SaM146,2,XA-OUI,21/04/2015,Interjet,Stored 01/2019,Stored
95051,,Sukhoi SuperJet 100,100-95B,05/03/2014,6.1,,SaM146,2,RA-89026,14/05/2014,Aeroflot,Named G.benkunsky,Active
95052,,Sukhoi SuperJet 100,100-95B,19/03/2014,,97012,SaM146,2,XA-GCD,27/02/2015,Interjet,Stored 09/2018,Stored
95053,,Sukhoi SuperJet 100,100-95B,08/04/2014,6,,SaM146,2,RA-89027,27/06/2014,Aeroflot,Named V.borisov,Active
95053,,Sukhoi SuperJet 100,100-95B,08/04/2014,6,,SaM146,2,RA-89027,27/06/2014,Aeroflot,Named V.borisov,Active
95054,,Sukhoi SuperJet 100,100-95B,29/07/2014,,97014,SaM146,2,XA-BVM,04/07/2015,Interjet,Stored 06/2018,Stored
95055,,Sukhoi SuperJet 100,100-95LR,09/12/2013,6.3,,SaM146,2,RA-89020,28/01/2014,Gazpromavia,,Active
95056,,Sukhoi SuperJet 100,100-95LR,13/12/2013,6.3,,SaM146,2,RA-89019,28/01/2014,Gazpromavia,,Active
95057,,Sukhoi SuperJet 100,100-95LR,10/03/2014,6.1,,SaM146,2,RA-89029,01/04/2014,Gazpromavia,,Active
95058,,Sukhoi SuperJet 100,100-95LR,31/03/2014,6,,SaM146,2,RA-89030,30/05/2014,Gazpromavia,,Active
95059,,Sukhoi SuperJet 100,100-95B,17/04/2014,6,,SaM146,2,RA-89028,26/11/2014,Aeroflot,Named B.bugayev,Active
95060,,Sukhoi SuperJet 100,100-95LR VIP,26/04/2014,6,89033,SaM146,2,9H-SBJ,11/08/2015,Comlux Aviation Malta,,Transferred
95060,,Sukhoi SuperJet 100,100-95LR VIP,26/04/2014,6,89033,SaM146,2,UP-SJ001,01/02/2017,Comlux Aviation Kazakhstan,,Active
95061,,Sukhoi SuperJet 100,100-95lR,26/05/2014,5.9,97008,SaM146,2,RA-89066,21/05/2016,MchS,,Active
95062,,Sukhoi SuperJet 100,100-95LR,07/06/2014,5.8,,SaM146,2,RA-89034,28/03/2016,Yamal Airlines,Stored 03/2017Lsd From Gtlk,Transferred
95062,,Sukhoi SuperJet 100,100-95LR,07/06/2014,5.8,,SaM146,2,RA-89034,04/08/2017,IrAero,lsd from GTLK  Named Reverend  Seraphim Sarovsky,Active
95063,,Sukhoi SuperJet 100,100-95B,15/06/2014,5.8,89041,SaM146,2,RA-89041,26/08/2014,Aeroflot,Named M. Vodopyanov,Active
95064,,Sukhoi SuperJet 100,100-95LR,24/06/2014,5.8,,SaM146,2,RA-89031,26/08/2014,Gazpromavia,,Active
95065,,Sukhoi SuperJet 100,100-95B,10/07/2014,5.8,,SaM146,2,XA-VAS,15/12/2015,Interjet,,Active
95066,,Sukhoi SuperJet 100,100-95B,17/07/2014,5.7,97015,SaM146,2,XA-PPY,18/05/2015,Interjet,,Active
95067,,Sukhoi SuperJet 100,100-95LR,24/07/2014,5.7,89035,SaM146,2,RA-89035,19/05/2016,Yamal Airlines,Stored 08/2019,Transferred
95067,,Sukhoi SuperJet 100,100-95LR,24/07/2014,5.7,89035,SaM146,2,RA-89035,01/09/2019,Yakutia Airlines,Named Vasily Manchaary  Lsd From Gtlk,Active
95068,,Sukhoi SuperJet 100,100-95B,04/08/2014,5.7,89042,SaM146,2,RA-89042,04/12/2014,Aeroflot,Stored 07/2016 to 07/2018Named E. Barabash,Active
