serialNumber,lnNumber,familyType,Type,firstFlight,planeAge,testRegistration,enginesType,enginesNumber,registration,deliveryDate,operator,remark,status
22175,13,Boeing 757,757-236SF,18/02/1983,,,RR RB211-535,2,OO-DLQ,11/03/2002,European Air Transport,,Transferred
22175,13,Boeing 757,757-236SF,18/02/1983,,,RR RB211-535,2,D-ALEC,26/03/2010,EAT Leipzig,Stored 12/2016,Transferred
22175,13,Boeing 757,757-236SF,18/02/1983,,,RR RB211-535,2,G-BIKD,05/01/2017,DHL Air,Stored 11/2017Lsd From Bcc  Parted Out,Scrapped
22176,14,Boeing 757,757-236,16/03/1983,37.1,,RR RB211-535C,2,G-BKRM,30/03/1983,Air Europe,,Transferred
22176,14,Boeing 757,757-236,16/03/1983,37.1,,RR RB211-535C,2,G-BKRM,08/11/1984,British Airways,lsd,Transferred
22176,14,Boeing 757,757-236,16/03/1983,37.1,,RR RB211-535C,2,G-BKRM,30/04/1986,Air Europe,,Transferred
22176,14,Boeing 757,757-236,16/03/1983,37.1,,RR RB211-535C,2,G-BKRM,02/11/1986,British Airways,lsd,Transferred
22176,14,Boeing 757,757-236,16/03/1983,37.1,,RR RB211-535C,2,G-BKRM,26/04/1987,Air Europe,,Transferred
22176,14,Boeing 757,757-236,16/03/1983,37.1,,RR RB211-535C,2,EC-108,08/12/1987,Air Europa,,Transferred
22176,14,Boeing 757,757-236,16/03/1983,37.1,,RR RB211-535C,2,EC-EGI,11/12/1987,Air Europa,,Transferred
22176,14,Boeing 757,757-236,16/03/1983,37.1,,RR RB211-535C,2,G-BKRM,21/11/1988,Air Europe,,Transferred
22176,14,Boeing 757,757-236,16/03/1983,37.1,,RR RB211-535C,2,EC-321,18/07/1989,Air Europa,,Transferred
22176,14,Boeing 757,757-236,16/03/1983,37.1,,RR RB211-535C,2,G-BKRM,31/10/1989,Air Europe,,Transferred
22176,14,Boeing 757,757-236,16/03/1983,37.1,,RR RB211-535C,2,G-BKRM,13/12/1990,Air 2000,,Transferred
22176,14,Boeing 757,757-236,16/03/1983,37.1,,RR RB211-535C,2,C-GANX,21/12/1992,Nationair,,Transferred
22176,14,Boeing 757,757-236,16/03/1983,37.1,,RR RB211-535C,2,N501MH,02/05/1993,Aeronautics Leasing,,Transferred
22176,14,Boeing 757,757-236,16/03/1983,37.1,,RR RB211-535C,2,EC-451,14/07/1993,Air Europa,,Transferred
22176,14,Boeing 757,757-236,16/03/1983,37.1,,RR RB211-535C,2,EC-FTL,01/10/1993,Air Europa,,Transferred
22176,14,Boeing 757,757-236,16/03/1983,37.1,,RR RB211-535C,2,N261PW,12/10/1997,Palm Beach Aerospace,,Transferred
22176,14,Boeing 757,757-236,16/03/1983,37.1,,RR RB211-535C,2,N261PW,01/01/1998,Ryan Int,,Transferred
22176,14,Boeing 757,757-236,16/03/1983,37.1,,RR RB211-535C,2,N261PW,24/04/1998,Star Air Tours,,Transferred
22176,14,Boeing 757,757-236,16/03/1983,37.1,,RR RB211-535C,2,N757BJ,29/03/2000,Luxury Air,,Transferred
22176,14,Boeing 757,757-236,16/03/1983,37.1,,RR RB211-535C,2,N757BJ,29/08/2005,Pace Airlines,,Transferred
22176,14,Boeing 757,757-236,16/03/1983,37.1,,RR RB211-535C,2,N757SS,10/04/2007,Southwest Sportsjet LLC,,Transferred
22176,14,Boeing 757,757-236,16/03/1983,37.1,,RR RB211-535C,2,N757SS,24/01/2012,Juliet Romeo Aviation,,Active
22177,16,Boeing 757,757-236SF,06/04/1983,,,RR RB211-535,2,G-BIKF,28/04/1983,British Airways,,Transferred
22177,16,Boeing 757,757-236SF,06/04/1983,,,RR RB211-535,2,G-BIKF,30/04/1983,Air Europe,,Transferred
22177,16,Boeing 757,757-236SF,06/04/1983,,,RR RB211-535,2,G-BIKF,31/10/1983,British Airways,Stored for F Conversion to DHL,Transferred
22177,16,Boeing 757,757-236SF,06/04/1983,,,RR RB211-535,2,G-BIKF,12/08/2002,DHL Air,Stored 07/2016,Stored
22178,23,Boeing 757,757-236SF,12/08/1983,,,RR RB211-535,2,G-BIKG,26/08/1983,British Airways,,Transferred
22178,23,Boeing 757,757-236SF,12/08/1983,,,RR RB211-535,2,G-BIKG,16/04/2002,DHL Air,Stored 08/2016,Stored
22179,24,Boeing 757,757-236SF,20/09/1983,,,RR RB211-535,2,G-BIKH,18/10/1983,British Airways,,Transferred
22179,24,Boeing 757,757-236SF,20/09/1983,,,RR RB211-535,2,OO-DLP,12/01/2002,European Air Transport,Converted 757-236F,Transferred
22179,24,Boeing 757,757-236SF,20/09/1983,,,RR RB211-535,2,D-ALED,26/03/2010,EAT Leipzig,,Transferred
22179,24,Boeing 757,757-236SF,20/09/1983,,,RR RB211-535,2,G-BIKH,12/06/2017,DHL Air,Scrapped,Scrapped
22180,25,Boeing 757,757-236SF,06/10/1983,,,RR RB211-535,2,G-BIKI,30/11/1983,British Airways,,Transferred
22180,25,Boeing 757,757-236SF,06/10/1983,,,RR RB211-535,2,G-BIKI,06/07/2001,DHL Air,Stored 06/2015Converted 757-236F,Stored
22181,29,Boeing 757,757-236SF,15/12/1983,,,RR RB211-535,2,G-BIKJ,09/01/1984,British Airways,,Transferred
22181,29,Boeing 757,757-236SF,15/12/1983,,,RR RB211-535,2,G-BIKJ,19/01/2001,DHL Air,Stored 12/2015 (BCC)Converted 757-236F,Stored
22182,30,Boeing 757,757-236SF,12/01/1984,,,RR RB211-535,2,G-BIKK,01/02/1984,British Airways,,Transferred
22182,30,Boeing 757,757-236SF,12/01/1984,,,RR RB211-535,2,G-BIKK,12/04/2002,DHL Air,Stored 12/2016Converted to freighter,Stored
22183,32,Boeing 757,757-236SF,13/02/1984,,,RR RB211-535,2,G-BIKL,29/02/1984,British Airways,,Transferred
22183,32,Boeing 757,757-236SF,13/02/1984,,,RR RB211-535,2,G-BIKL,04/09/2001,DHL Airways,,Transferred
22183,32,Boeing 757,757-236SF,13/02/1984,,,RR RB211-535,2,OO-DPB,20/05/2002,European Air Transport,,Transferred
22183,32,Boeing 757,757-236SF,13/02/1984,,,RR RB211-535,2,D-ALEE,26/03/2010,EAT Leipzig,,Transferred
22183,32,Boeing 757,757-236SF,13/02/1984,,,RR RB211-535,2,G-BIKL,05/01/2017,DHL Air,Stored 03/2017 Scrapped,Scrapped
22184,33,Boeing 757,757-236SF,02/03/1984,,,RR RB211-535,2,G-BIKM,21/03/1984,British Airways,,Transferred
22184,33,Boeing 757,757-236SF,02/03/1984,,,RR RB211-535,2,G-BIKM,30/12/2002,DHL Air,Stored 12/2016 - To be scrappedConverted 757-236F  Scrapped,Scrapped
22185,34,Boeing 757,757-236,14/03/1984,,,RR RB211-535 E4,2,G-BPGW,27/03/1984,Air Europe,,Transferred
22185,34,Boeing 757,757-236,14/03/1984,,,RR RB211-535 E4,2,EC-265,04/04/1989,Air Europa,,Transferred
22185,34,Boeing 757,757-236,14/03/1984,,,RR RB211-535 E4,2,EC-EOK,24/05/1989,Air Europa,,Transferred
22185,34,Boeing 757,757-236,14/03/1984,,,RR RB211-535 E4,2,G-BPGW,26/03/1990,Air Europe,,Transferred
22185,34,Boeing 757,757-236,14/03/1984,,,RR RB211-535 E4,2,YV-78C,01/11/1990,Avensa,,Transferred
22185,34,Boeing 757,757-236,14/03/1984,,,RR RB211-535 E4,2,YV-78C,01/06/1994,Servivensa,,Transferred
22185,34,Boeing 757,757-236,14/03/1984,,,RR RB211-535 E4,2,N270AE,23/09/1994,American Express Bank,,Transferred
22185,34,Boeing 757,757-236,14/03/1984,,,RR RB211-535 E4,2,EC-845,14/06/1995,Air Europa,,Transferred
22185,34,Boeing 757,757-236,14/03/1984,,,RR RB211-535 E4,2,EC-GCA,03/08/1995,Air Europa,,Transferred
22185,34,Boeing 757,757-236,14/03/1984,,,RR RB211-535 E4,2,EC-GCA,19/10/1997,Iberia,,Transferred
22185,34,Boeing 757,757-236,14/03/1984,,,RR RB211-535 E4,2,N951PG,31/05/2001,Avianca,ret to lessor - Stored at Goodyear 11/07/03,Transferred
22185,34,Boeing 757,757-236,14/03/1984,,,RR RB211-535 E4,2,HS-OTB,23/07/2004,Orient Thai Airlines,Stored 04/2006 as N951PG,Scrapped
22186,50,Boeing 757,757-236SF,04/01/1985,,,RR RB211-535,2,G-BIKN,23/01/1985,British Airways,,Transferred
22186,50,Boeing 757,757-236SF,04/01/1985,,,RR RB211-535,2,G-BIKN,09/08/2003,DHL Air,Stored 04/2015Converted to freighter,Stored
22187,52,Boeing 757,757-236SF,25/01/1985,,,RR RB211-535,2,G-BIKO,14/02/1985,British Airways,To be converted -F for DHL,Transferred
22187,52,Boeing 757,757-236SF,25/01/1985,,,RR RB211-535,2,G-BIKO,25/04/2003,DHL Air,Stored 12/2016,Stored
22188,54,Boeing 757,757-236SF,22/02/1985,,,RR RB211-535,2,G-BIKP,11/03/1985,British Airways,,Transferred
22188,54,Boeing 757,757-236SF,22/02/1985,,,RR RB211-535,2,G-BIKP,02/04/2002,DHL Air,Converted 757-236FScrapped 12/2015,Scrapped
22189,58,Boeing 757,757-236SF,15/03/1985,,,RR RB211-535,2,G-BIKR,29/03/1985,British Airways,last service 20/07/02,Transferred
22189,58,Boeing 757,757-236SF,15/03/1985,,,RR RB211-535,2,OO-DPM,17/07/2003,European Air Transport,,Transferred
22189,58,Boeing 757,757-236SF,15/03/1985,,,RR RB211-535,2,D-ALEF,26/03/2010,EAT Leipzig,,Transferred
22189,58,Boeing 757,757-236SF,15/03/1985,,,RR RB211-535,2,G-BIKR,21/07/2016,DHL Air,Stored 06/2017,Stored
22190,63,Boeing 757,757-236SF,14/05/1985,,,RR RB211-535,2,G-BIKS,31/05/1985,British Airways,,Transferred
22190,63,Boeing 757,757-236SF,14/05/1985,,,RR RB211-535,2,G-BIKS,01/01/2004,DHL Air,Stored 03/2015Converted to freighter,Stored
22191,2,Boeing 757,757-225,28/03/1982,38,,RR RB211-535 E4,2,N501EA,18/08/1983,Eastern Airlines EAL,,Transferred
22191,2,Boeing 757,757-225,28/03/1982,38,,RR RB211-535 E4,2,N557NA,08/12/1994,NASA,Stored 01/2009,Transferred
22191,2,Boeing 757,757-225,28/03/1982,38,,RR RB211-535 E4,2,N144DC,09/04/2009,Starflite,,Active
22192,3,Boeing 757,757-225,29/04/1982,,,RR RB211-535 E4,2,N502EA,28/09/1983,Eastern Airlines EAL,,Transferred
22192,3,Boeing 757,757-225,29/04/1982,,,RR RB211-535 E4,2,N600AU,29/06/1992,US Air,,Transferred
22192,3,Boeing 757,757-225,29/04/1982,,,RR RB211-535 E4,2,N600AU,27/02/1997,US Airways,,Transferred
22192,3,Boeing 757,757-225,29/04/1982,,,RR RB211-535 E4,2,N916UW,01/01/2007,US Airways,Stored 01/2010 - Scrapped at Macon 01/2010,Scrapped
22193,4,Boeing 757,757-225,04/06/1982,,,RR RB211-535 E4,2,N503EA,25/05/1983,Eastern Airlines EAL,,Transferred
22193,4,Boeing 757,757-225,04/06/1982,,,RR RB211-535 E4,2,N601AU,13/03/1992,US Air,,Transferred
22193,4,Boeing 757,757-225,04/06/1982,,,RR RB211-535 E4,2,N601AU,27/02/1997,US Airways,,Transferred
22193,4,Boeing 757,757-225,04/06/1982,,,RR RB211-535 E4,2,N917UW,01/10/2006,US Airways,Stored 09/2009,Stored
22194,5,Boeing 757,757-225,04/02/1983,37.2,,RR RB211-535 E4,2,N504EA,28/02/1983,Eastern Airlines EAL,,Transferred
22194,5,Boeing 757,757-225,04/02/1983,37.2,,RR RB211-535 E4,2,G-JALC,01/02/1995,Airtours,,Transferred
22194,5,Boeing 757,757-225,04/02/1983,37.2,,RR RB211-535 E4,2,G-JALC,01/05/2002,My Travel Airways,Stored at Lasham 05/2005,Transferred
22194,5,Boeing 757,757-225,04/02/1983,37.2,,RR RB211-535 E4,2,N757HW,10/04/2005,Honeywell,,Active
22195,6,Boeing 757,757-225,02/07/1982,,,RR RB211-535 E4,2,N505EA,20/05/1983,Eastern Airlines EAL,,Transferred
22195,6,Boeing 757,757-225,02/07/1982,,,RR RB211-535 E4,2,G-PIDS,09/01/1995,Airtours,,Transferred
22195,6,Boeing 757,757-225,02/07/1982,,,RR RB211-535 E4,2,G-PIDS,01/11/1997,Spanair,lsd,Transferred
22195,6,Boeing 757,757-225,02/07/1982,,,RR RB211-535 E4,2,G-PIDS,01/04/1998,Airtours,,Transferred
22195,6,Boeing 757,757-225,02/07/1982,,,RR RB211-535 E4,2,G-PIDS,01/05/2002,My Travel Airways,Stored at MAN 02/2006,Transferred
22195,6,Boeing 757,757-225,02/07/1982,,,RR RB211-535 E4,2,N304H,14/03/2006,Evergreen Int,,Scrapped
22196,7,Boeing 757,757-225,29/11/1982,,,RR RB211-535 E4,2,N506EA,22/12/1982,Eastern Airlines EAL,,Transferred
22196,7,Boeing 757,757-225,29/11/1982,,,RR RB211-535 E4,2,N602AU,31/05/1992,US Air,,Transferred
22196,7,Boeing 757,757-225,29/11/1982,,,RR RB211-535 E4,2,N602AU,27/02/1997,US Airways,,Transferred
22196,7,Boeing 757,757-225,29/11/1982,,,RR RB211-535 E4,2,N918UW,01/10/2006,US Airways,lsd from GECAS - Stored 01/2010,Stored
22197,8,Boeing 757,757-225,09/12/1982,,,RR RB211-535 E4,2,N507EA,28/12/1982,Eastern Airlines EAL,,Transferred
22197,8,Boeing 757,757-225,09/12/1982,,,RR RB211-535 E4,2,N701MG,05/08/1992,MGM Grand Air,,Transferred
22197,8,Boeing 757,757-225,09/12/1982,,,RR RB211-535 E4,2,G-RJGR,22/11/1994,Airtours,,Transferred
22197,8,Boeing 757,757-225,09/12/1982,,,RR RB211-535 E4,2,G-RJGR,31/10/1996,Spanair,,Transferred
22197,8,Boeing 757,757-225,09/12/1982,,,RR RB211-535 E4,2,G-RJGR,01/05/1997,Airtours,,Transferred
22197,8,Boeing 757,757-225,09/12/1982,,,RR RB211-535 E4,2,G-RJGR,01/05/2002,My Travel Airways,Stored at Marana 11/2005,Transferred
22197,8,Boeing 757,757-225,09/12/1982,,,RR RB211-535 E4,2,N811AD,14/03/2006,Evergreen Int,,Transferred
22197,8,Boeing 757,757-225,09/12/1982,,,RR RB211-535 E4,2,N811AD,02/06/2008,US Air Force,Scrapped mid 2006 at Marana,Scrapped
22198,12,Boeing 757,757-225,27/01/1983,,,RR RB211-535 E4,2,N508EA,18/02/1983,Eastern Airlines EAL,,Transferred
22198,12,Boeing 757,757-225,27/01/1983,,,RR RB211-535 E4,2,N603AU,25/07/1992,US Air,,Transferred
22198,12,Boeing 757,757-225,27/01/1983,,,RR RB211-535 E4,2,N603AU,27/02/1997,US Airways,,Transferred
22198,12,Boeing 757,757-225,27/01/1983,,,RR RB211-535 E4,2,N919UW,01/10/2006,US Airways,Stored 09/2009,Stored
22199,17,Boeing 757,757-225,30/03/1983,,,RR RB211-535 E4,2,N509EA,15/04/1983,Eastern Airlines EAL,,Transferred
22199,17,Boeing 757,757-225,30/03/1983,,,RR RB211-535 E4,2,N604AU,09/12/1991,US Air,,Transferred
22199,17,Boeing 757,757-225,30/03/1983,,,RR RB211-535 E4,2,N604AU,27/02/1997,US Airways,,Transferred
22199,17,Boeing 757,757-225,30/03/1983,,,RR RB211-535 E4,2,N920UW,20/01/2007,US Airways,Stored 01/2010 - lsd from GECAS,Stored
22200,20,Boeing 757,757-225,03/06/1983,,,RR RB211-535 E4,2,N510EA,28/06/1983,Eastern Airlines EAL,,Transferred
22200,20,Boeing 757,757-225,03/06/1983,,,RR RB211-535 E4,2,G-MCEA,01/02/1995,Airtours,,Transferred
22200,20,Boeing 757,757-225,03/06/1983,,,RR RB211-535 E4,2,G-MCEA,03/12/1997,Spanair,,Transferred
22200,20,Boeing 757,757-225,03/06/1983,,,RR RB211-535 E4,2,G-MCEA,30/04/1998,Airtours,,Transferred
22200,20,Boeing 757,757-225,03/06/1983,,,RR RB211-535 E4,2,G-MCEA,01/05/2002,My Travel Airways,Stored at Lasham 03/2005 - Scrapped 09/2005,Scrapped
22201,21,Boeing 757,757-225,13/07/1983,,,RR RB211-535 E4,2,N511EA,28/07/1983,Eastern Airlines EAL,,Transferred
22201,21,Boeing 757,757-225,13/07/1983,,,RR RB211-535 E4,2,N605AU,07/01/1992,US Air,,Transferred
22201,21,Boeing 757,757-225,13/07/1983,,,RR RB211-535 E4,2,N605AU,27/02/1997,US Airways,,Transferred
22201,21,Boeing 757,757-225,13/07/1983,,,RR RB211-535 E4,2,N921UW,01/10/2006,US Airways,Stored 07/2009 - lsd from GECASScrapped in 2012,Scrapped
22202,22,Boeing 757,757-225,29/07/1983,,,RR RB211-535 E4,2,N512EA,19/08/1983,Eastern Airlines EAL,,Transferred
22202,22,Boeing 757,757-225,29/07/1983,,,RR RB211-535 E4,2,N606AU,09/01/1992,US Air,,Transferred
22202,22,Boeing 757,757-225,29/07/1983,,,RR RB211-535 E4,2,N606AU,27/02/1997,US Airways,,Transferred
22202,22,Boeing 757,757-225,29/07/1983,,,RR RB211-535 E4,2,N922UW,01/12/2006,US Airways,Stored 10/2009,Stored
22203,26,Boeing 757,757-225,25/10/1983,,,RR RB211-535 E4,2,N513EA,09/11/1983,Eastern Airlines EAL,,Transferred
22203,26,Boeing 757,757-225,25/10/1983,,,RR RB211-535 E4,2,N607AU,25/04/1992,US Air,,Transferred
22203,26,Boeing 757,757-225,25/10/1983,,,RR RB211-535 E4,2,N607AU,27/02/1997,US Airways,,Transferred
22203,26,Boeing 757,757-225,25/10/1983,,,RR RB211-535 E4,2,N923UW,03/12/2006,US Airways,Noted sotred 07/2010,Stored
22204,27,Boeing 757,757-225,01/11/1983,,,RR RB211-535 E4,2,N514EA,14/11/1983,Eastern Airlines EAL,,Transferred
22204,27,Boeing 757,757-225,01/11/1983,,,RR RB211-535 E4,2,N608AU,25/02/1992,US Air,,Transferred
22204,27,Boeing 757,757-225,01/11/1983,,,RR RB211-535 E4,2,N608AU,27/02/1997,US Airways,,Transferred
22204,27,Boeing 757,757-225,01/11/1983,,,RR RB211-535 E4,2,N924UW,15/12/2006,US Airways,Stored 12/2009,Stored
22205,28,Boeing 757,757-225,23/11/1983,,,RR RB211-535 E4,2,N515EA,14/12/1983,Eastern Airlines EAL,,Transferred
22205,28,Boeing 757,757-225,23/11/1983,,,RR RB211-535 E4,2,N609AU,01/02/1992,US Air,,Transferred
22205,28,Boeing 757,757-225,23/11/1983,,,RR RB211-535 E4,2,N609AU,27/02/1997,US Airways,,Transferred
22205,28,Boeing 757,757-225,23/11/1983,,,RR RB211-535 E4,2,N925UW,01/10/2006,US Airways,Stored 11/2009,Stored
22206,31,Boeing 757,757-225,03/02/1984,,,RR RB211-535 E4,2,N516EA,26/02/1985,Eastern Airlines EAL,,Transferred
22206,31,Boeing 757,757-225,03/02/1984,,,RR RB211-535 E4,2,C-FNXN,20/05/1992,Nationair,,Transferred
22206,31,Boeing 757,757-225,03/02/1984,,,RR RB211-535 E4,2,N7079S,01/05/1993,Aeronautics Leasing,,Transferred
22206,31,Boeing 757,757-225,03/02/1984,,,RR RB211-535 E4,2,TC-GEN,14/07/1993,Birgenair,,Transferred
22206,31,Boeing 757,757-225,03/02/1984,,,RR RB211-535 E4,2,8P-GUL,19/12/1994,International Caribbean Airways,,Transferred
22206,31,Boeing 757,757-225,03/02/1984,,,RR RB211-535 E4,2,TC-GEN,31/03/1995,Birgenair,,Written off
22207,35,Boeing 757,757-225,19/09/1984,,,RR RB211-535 E4,2,N517EA,29/10/1984,Eastern Airlines EAL,,Transferred
22207,35,Boeing 757,757-225,19/09/1984,,,RR RB211-535 E4,2,N913AW,16/06/1992,America West Airlines,,Transferred
22207,35,Boeing 757,757-225,19/09/1984,,,RR RB211-535 E4,2,N913AW,07/02/2007,US Airways,Stored 04/2009,Stored
22208,38,Boeing 757,757-225,27/09/1984,,,RR RB211-535 E4,2,N518EA,30/10/1984,Eastern Airlines EAL,,Transferred
22208,38,Boeing 757,757-225,27/09/1984,,,RR RB211-535 E4,2,N914AW,11/06/1992,America West Airlines,,Transferred
22208,38,Boeing 757,757-225,27/09/1984,,,RR RB211-535 E4,2,N914AW,01/05/2007,US Airways,Stored at GYR 12/2008 - Scrapped 02/2010,Scrapped
22209,40,Boeing 757,757-225,11/10/1984,,,RR RB211-535 E4,2,N519EA,21/11/1984,Eastern Airlines EAL,,Transferred
22209,40,Boeing 757,757-225,11/10/1984,,,RR RB211-535 E4,2,TC-GUL,25/03/1992,Birgenair,,Transferred
22209,40,Boeing 757,757-225,11/10/1984,,,RR RB211-535 E4,2,N747BJ,01/12/1993,WTC,,Transferred
22209,40,Boeing 757,757-225,11/10/1984,,,RR RB211-535 E4,2,N915AW,15/12/1994,America West Airlines,,Transferred
22209,40,Boeing 757,757-225,11/10/1984,,,RR RB211-535 E4,2,N915AW,15/07/2007,US Airways,Stored at GWO 03/2009,Stored
22210,42,Boeing 757,757-225PCF,22/10/1984,,,RR RB211-535E4,2,N520EA,30/11/1984,Eastern Airlines EAL,,Transferred
22210,42,Boeing 757,757-225PCF,22/10/1984,,,RR RB211-535E4,2,N618AU,01/11/1992,US Air,,Transferred
22210,42,Boeing 757,757-225PCF,22/10/1984,,,RR RB211-535E4,2,N618AU,27/02/1997,US Airways,Stored at Mojave - 09/02/03,Transferred
22210,42,Boeing 757,757-225PCF,22/10/1984,,,RR RB211-535E4,2,N930RD,04/10/2004,Rubloff Jet Express,Operated by Ryan Int,Transferred
22210,42,Boeing 757,757-225PCF,22/10/1984,,,RR RB211-535E4,2,N930RD,28/10/2005,Ghana International Airlines,lsd from Ryan Int,Transferred
22210,42,Boeing 757,757-225PCF,22/10/1984,,,RR RB211-535E4,2,N930RD,14/04/2006,Ryan Int,,Transferred
22210,42,Boeing 757,757-225PCF,22/10/1984,,,RR RB211-535E4,2,PR-LGJ,28/06/2007,VARIG Logistica,Converted to freighter - Stored 04/2010 as N241AL aerolease 757 msn 22210 llc,Transferred
22210,42,Boeing 757,757-225PCF,22/10/1984,,,RR RB211-535E4,2,A9C-DHE,22/12/2012,DHL International Aviation,Stored 08/2017 as N241AL aerolease 757 msn 22210 llc,Stored
22211,74,Boeing 757,757-225PCF,29/10/1985,,,RR RB211-535E4,2,N521EA,06/12/1985,Eastern Airlines EAL,,Transferred
22211,74,Boeing 757,757-225PCF,29/10/1985,,,RR RB211-535E4,2,G-OOOV,04/10/1991,Air 2000,return GATX 07/05/02,Transferred
22211,74,Boeing 757,757-225PCF,29/10/1985,,,RR RB211-535E4,2,TF-ARD,27/09/2002,Air Atlanta Icelandic,lsd GATX,Transferred
22211,74,Boeing 757,757-225PCF,29/10/1985,,,RR RB211-535E4,2,TF-ARD,01/03/2003,Excel Airways,Operated by Air Atlanta,Transferred
22211,74,Boeing 757,757-225PCF,29/10/1985,,,RR RB211-535E4,2,TF-ARD,01/11/2005,Air Atlanta Icelandic,,Transferred
22211,74,Boeing 757,757-225PCF,29/10/1985,,,RR RB211-535E4,2,G-VKNB,20/04/2006,Excel Airways,Stored 11/2006 as N314ST,Transferred
22211,74,Boeing 757,757-225PCF,29/10/1985,,,RR RB211-535E4,2,PR-LGH,19/04/2007,VARIG Logistica,Stored 03/2010 Stored at JAX 04/2010  as N314ST,Transferred
22211,74,Boeing 757,757-225PCF,29/10/1985,,,RR RB211-535E4,2,A9C-DHC,08/09/2011,DHL International Aviation,Stored 06/2017  as N314ST aerolease / tvpx aircraft solutions inc trustee Lsd From Aerolease,Stored
22212,1,Boeing 757,757-200,18/02/1982,38.2,,PW PW2037,2,N757A,18/02/1982,Boeing,,Active
22611,75,Boeing 757,757-225SF,08/11/1985,34.4,,RR RB211-535 E4,2,N522EA,05/12/1985,Eastern Airlines EAL,,Transferred
22611,75,Boeing 757,757-225SF,08/11/1985,34.4,,RR RB211-535 E4,2,G-OOOW,22/10/1991,Air 2000,return GATX 21/05/02,Transferred
22611,75,Boeing 757,757-225SF,08/11/1985,34.4,,RR RB211-535 E4,2,TF-ARE,27/09/2002,Air Atlanta Icelandic,lsd from GATX,Transferred
22611,75,Boeing 757,757-225SF,08/11/1985,34.4,,RR RB211-535 E4,2,TF-ARE,01/05/2003,Excel Airways,Operated by Air Atlanta,Transferred
22611,75,Boeing 757,757-225SF,08/11/1985,34.4,,RR RB211-535 E4,2,TF-ARE,01/11/2005,Air Atlanta Icelandic,,Transferred
22611,75,Boeing 757,757-225SF,08/11/1985,34.4,,RR RB211-535 E4,2,G-VKNC,03/04/2006,Excel Airways,,Transferred
22611,75,Boeing 757,757-225SF,08/11/1985,34.4,,RR RB211-535 E4,2,G-VKNC,15/10/2006,XL Airways,Ret to lessor 12/2006,Transferred
22611,75,Boeing 757,757-225SF,08/11/1985,34.4,,RR RB211-535 E4,2,PR-LGI,30/05/2007,VARIG Logistica,Converted to freighter - Stored 06/2009,Transferred
22611,75,Boeing 757,757-225SF,08/11/1985,34.4,,RR RB211-535 E4,2,A9C-DHD,06/10/2011,DHL International Aviation,Stored 06/2017 as N315ST   Lsd From Aerolease,Transferred
22611,75,Boeing 757,757-225SF,08/11/1985,34.4,,RR RB211-535 E4,2,VH-PQA,20/03/2018,Pacific Air Express,,Active
22612,114,Boeing 757,757-225SF,05/11/1986,33.4,,RR RB211-535 E4,2,N523EA,11/11/1986,Eastern Airlines EAL,,Transferred
22612,114,Boeing 757,757-225SF,05/11/1986,33.4,,RR RB211-535 E4,2,G-OOOM,20/04/1990,Air 2000,,Transferred
22612,114,Boeing 757,757-225SF,05/11/1986,33.4,,RR RB211-535 E4,2,SE-DUN,03/11/1996,Blue Scandinavia,,Transferred
22612,114,Boeing 757,757-225SF,05/11/1986,33.4,,RR RB211-535 E4,2,SE-DUN,01/04/1998,Britannia AB,,Transferred
22612,114,Boeing 757,757-225SF,05/11/1986,33.4,,RR RB211-535 E4,2,SE-DUN,31/07/1998,Britannia Airways,,Transferred
