serialNumber,lnNumber,familyType,Type,firstFlight,planeAge,testRegistration,enginesType,enginesNumber,registration,deliveryDate,operator,remark,status
27,,Airbus A350,350-941,10/02/2016,4.2,F-WZFV,RR Trent XWB,2,PR-XTB,18/03/2016,TAM,,Transferred
27,,Airbus A350,350-941,10/02/2016,4.2,F-WZFV,RR Trent XWB,2,PR-XTB,05/05/2016,LATAM Brasil,,Active
28,,Airbus A350,350-941,13/04/2016,4,F-WZFW,RR Trent XWB,2,OH-LWF,24/06/2016,Finnair,,Active
29,,Airbus A350,350-941,24/03/2016,4.1,F-WZFU,RR Trent XWB,2,B-LRA,28/05/2016,Cathay Pacific,Lsd From Aercap,Active
30,,Airbus A350,350-941,02/04/2016,4,F-WZFY,RR Trent XWB,2,9V-SMB,20/04/2016,Singapore Airlines,,Active
31,,Airbus A350,350-941,27/04/2016,4,F-WZFZ,RR Trent XWB,2,9V-SMC,28/05/2016,Singapore Airlines,,Active
32,,Airbus A350,350-941,04/08/2016,3.7,F-WZGA,RR Trent XWB,2,B-LRB,25/08/2016,Cathay Pacific,,Active
33,,Airbus A350,350-941,30/05/2016,3.9,F-WZGB,RR Trent XWB,2,A7-ALK,22/09/2016,Qatar Airways,,Active
34,,Airbus A350,350-941,08/06/2016,3.8,F-WZGC,RR Trent XWB,2,B-LRC,16/07/2016,Cathay Pacific,Lsd From Aercap,Active
35,,Airbus A350,350-941,27/04/2016,4,F-WZGD,RR Trent XWB,2,PR-XTC,19/05/2016,LATAM Brasil,,Active
36,,Airbus A350,350-941,07/09/2016,3.6,F-WZGE,RR Trent XWB,2,A7-ALL,01/11/2016,Qatar Airways,,Active
37,,Airbus A350,350-941,03/06/2016,3.9,F-WZGF,RR Trent XWB,2,9V-SMD,01/07/2016,Singapore Airlines,,Active
38,,Airbus A350,350-941,05/09/2016,3.6,F-WZGK,RR Trent XWB,2,B-LRD,24/09/2016,Cathay Pacific,,Active
39,,Airbus A350,350-941,25/07/2016,3.7,F-WZGL,RR Trent XWB,2,B-LRE,12/08/2016,Cathay Pacific,,Active
40,,Airbus A350,350-941,08/06/2016,3.8,F-WZGM,RR Trent XWB,2,ET-ATQ,29/06/2016,Ethiopian Airlines,Named Simien Mountains  Lsd From Aercap,Active
41,,Airbus A350,350-941,06/07/2016,3.8,F-WZGN,RR Trent XWB,2,9V-SME,28/07/2016,Singapore Airlines,,Active
42,,Airbus A350,350-941,18/10/2016,3.5,F-WZGO,RR Trent XWB,2,A7-ALM,20/12/2016,Qatar Airways,,Active
43,,Airbus A350,350-941,01/08/2016,3.7,F-WZGP,RR Trent XWB,2,ET-ATR,15/08/2016,Ethiopian Airlines,Named Bale Mountains   Lsd From Aercap,Active
44,,Airbus A350,350-941,22/07/2016,3.7,F-WZGQ,RR Trent XWB,2,HS-THB,30/08/2016,Thai Airways,Named Wichian Buri  Lsd From Cit,Active
45,,Airbus A350,350-941,05/08/2016,3.7,F-WZGR,RR Trent XWB,2,PR-XTD,30/08/2016,LATAM Brasil,,Transferred
45,,Airbus A350,350-941,05/08/2016,3.7,F-WZGR,RR Trent XWB,2,A7-AMD,21/04/2017,Qatar Airways,Lsd From Latam Brasil,Transferred
45,,Airbus A350,350-941,05/08/2016,3.7,F-WZGR,RR Trent XWB,2,PR-XTD,01/12/2017,LATAM Brasil,,Active
46,,Airbus A350,350-941,30/09/2016,3.5,F-WZGS,RR Trent XWB,2,B-LRF,22/10/2016,Cathay Pacific,,Active
47,,Airbus A350,350-941,13/01/2017,3.2,F-WZGT,RR Trent XWB,2,A7-ALN,22/02/2017,Qatar Airways,,Active
48,,Airbus A350,350-941,06/09/2016,3.6,F-WZGU,RR Trent XWB,2,PR-XTE,03/10/2016,LATAM Brasil,,Transferred
48,,Airbus A350,350-941,06/09/2016,3.6,F-WZGU,RR Trent XWB,2,A7-AMC,01/04/2017,Qatar Airways,Lsd From Latam Brasil,Transferred
48,,Airbus A350,350-941,06/09/2016,3.6,F-WZGU,RR Trent XWB,2,PR-XTE,24/11/2017,LATAM Brasil,Lsd From Aercap,Active
49,,Airbus A350,350-941,14/09/2016,3.6,F-WZGV,RR Trent XWB,2,B-18901,30/09/2016,China Airlines,,Active
50,,Airbus A350,350-941,15/09/2016,3.6,F-WZGW,RR Trent XWB,2,HS-THC,11/10/2016,Thai Airways,Lsd From CitNamed  Si Nakhon,Active
51,,Airbus A350,350-941,07/09/2016,3.6,F-WZGX,RR Trent XWB,2,OH-LWG,29/09/2016,Finnair,,Active
51,,Airbus A350,350-941,07/09/2016,3.6,F-WZGX,RR Trent XWB,2,OH-LWG,29/09/2016,Finnair,,Active
52,,Airbus A350,350-941,26/10/2016,3.5,F-WZFA,RR Trent XWB,2,B-304U,26/10/2018,Sichuan Airlines,Leased From Aercap,Active
53,,Airbus A350,350-941,26/10/2016,3.5,F-WZFB,RR Trent XWB,2,B-LRG,02/12/2016,Cathay Pacific,,Active
54,,Airbus A350,350-941,26/09/2016,3.5,F-WZFD,RR Trent XWB,2,9V-SMF,15/10/2016,Singapore Airlines,,Active
55,,Airbus A350,350-941,01/12/2016,3.4,F-WZFI,RR Trent XWB,2,B-304V,20/11/2018,Sichuan Airlines,,Active
56,,Airbus A350,350-941,05/10/2016,3.5,F-WZFC,RR Trent XWB,2,VN-A890,30/10/2016,Vietnam Airlines,Lsd From Dae Capital,Active
57,,Airbus A350,350-941,27/10/2016,3.5,F-WZFF,RR Trent XWB,2,B-18902,21/11/2016,China Airlines,,Active
58,,Airbus A350,350-941,18/10/2016,3.5,F-WZFH,RR Trent XWB,2,B-LRI,18/11/2016,Cathay Pacific,,Active
59,,Airbus A350,350-1041,24/11/2016,3.4,F-WMIL,RR Trent XWB-97,2,F-WMIL,24/11/2016,Airbus Industrie,,Active
60,,Airbus A350,350-941,27/10/2017,2.5,F-WZFK,RR Trent XWB,2,B-301D,08/08/2018,Sichuan Airlines,Lsd From Aercap,Active
61,,Airbus A350,350-941,09/11/2016,3.4,F-WZFL,RR Trent XWB,2,B-LRJ,10/12/2016,Cathay Pacific,,Active
62,,Airbus A350,350-941,17/11/2016,3.4,F-WZFM,RR Trent XWB,2,9V-SMG,06/12/2016,Singapore Airlines,,Active
63,,Airbus A350,350-941,25/08/2017,2.6,F-WZFJ,RR Trent XWB,2,A7-ALO,25/10/2017,Qatar Airways,,Active
64,,Airbus A350,350-941,17/10/2016,3.5,F-WZFN,RR Trent XWB,2,PR-XTF,16/11/2016,LATAM Brasil,,Transferred
64,,Airbus A350,350-941,17/10/2016,3.5,F-WZFN,RR Trent XWB,2,A7-AMB,20/03/2017,Qatar Airways,Lsd From Latam Brasil,Active
65,,Airbus A350,350-1041,07/02/2017,3.2,F-WLXV,RR Trent XWB-97,2,F-WLXV,26/01/2018,Airbus Industrie,,Transferred
65,,Airbus A350,350-1041,07/02/2017,3.2,F-WLXV,RR Trent XWB-97,2,F-HMIL,02/12/2019,Air Caraibes,Lsd Airinvest 8,Active
66,,Airbus A350,350-941,01/12/2016,3.4,F-WZFO,RR Trent XWB,2,B-18903,22/12/2016,China Airlines,,Active
67,,Airbus A350,350-941,13/12/2016,3.3,F-WZFS,RR Trent XWB,2,VN-A891,29/12/2016,Vietnam Airlines,Lsd From Dae Capital,Active
68,,Airbus A350,350-941,18/11/2016,3.4,F-WZGY,RR Trent XWB,2,9V-SMH,09/12/2016,Singapore Airlines,,Active
69,,Airbus A350,350-941,06/04/2017,3,F-WZGZ,RR Trent XWB,2,A7-ALP,23/05/2017,Qatar Airways,Lsd From Bbam,Active
70,,Airbus A350,350-941,13/01/2017,3.2,F-WWTJ,RR Trent XWB,2,B-LRK,01/02/2017,Cathay Pacific,,Active
71,,Airbus A350,350-1041,10/01/2017,,F-WWXL,RR Trent XWB-97,2,F-WWXL,10/01/2017,Airbus Industrie,,On order
72,,Airbus A350,350-941,17/02/2017,3.2,F-WZNA,RR Trent XWB,2,B-LRL,14/03/2017,Cathay Pacific,,Active
73,,Airbus A350,350-941,14/12/2016,3.3,F-WZNB,RR Trent XWB,2,B-18905,30/12/2016,China Airlines,,Active
74,,Airbus A350,350-941,29/11/2016,3.4,F-WZNC,RR Trent XWB,2,D-AIXA,21/12/2016,Lufthansa,Named Nürnberg,Active
75,,Airbus A350,350-941,11/12/2016,3.3,F-WZND,RR Trent XWB,2,B-LRM,31/12/2016,Cathay Pacific,,Active
76,,Airbus A350,350-941,17/05/2017,2.9,F-WZNE,RR Trent XWB,2,A7-ALQ,10/10/2017,Qatar Airways,,Active
77,,Airbus A350,350-941,02/12/2016,3.4,F-WZNF,RR Trent XWB,2,9V-SMI,21/12/2016,Singapore Airlines,,Active
78,,Airbus A350,350-941,05/09/2017,2.6,F-WZNG,RR Trent XWB,2,A7-ALR,18/12/2017,Qatar Airways,Lsd From Boc,Active
79,,Airbus A350,350-941,29/11/2016,3.4,F-WZNI,RR Trent XWB,2,PR-XTG,29/12/2016,LATAM Brasil,,Transferred
79,,Airbus A350,350-941,29/11/2016,3.4,F-WZNI,RR Trent XWB,2,A7-AMA,21/02/2017,Qatar Airways,Lsd From  	Latam Brasil,Active
80,,Airbus A350,350-941,27/01/2017,3.2,F-WZNJ,RR Trent XWB,2,D-AIXB,24/02/2017,Lufthansa,Named Stuttgart,Active
81,,Airbus A350,350-941,15/12/2016,3.3,F-WZNK,RR Trent XWB,2,9V-SMJ,31/12/2016,Singapore Airlines,,Active
82,,Airbus A350,350-941,08/02/2017,3.2,F-WZNL,RR Trent XWB,2,F-HHAV,28/02/2017,Air Caraibes,lsd from Aercap,Active
83,,Airbus A350,350-941,08/06/2017,2.8,F-WZNM,RR Trent XWB,2,A7-ALS,10/10/2017,Qatar Airways,,Active
84,,Airbus A350,350-941,06/02/2017,3.2,F-WZNN,RR Trent XWB,2,9V-SMK,25/02/2017,Singapore Airlines,,Active
85,,Airbus A350,350-941,06/03/2017,3.1,F-WZNO,RR Trent XWB,2,B-LRN,31/03/2017,Cathay Pacific,,Active
86,,Airbus A350,350-941,27/02/2017,3.1,F-WZNP,RR Trent XWB,2,VN-A892,15/03/2017,Vietnam Airlines,Lsd From Dae Capital,Active
87,,Airbus A350,350-941,13/03/2017,3.1,F-WZNQ,RR Trent XWB,2,D-AIXC,01/04/2017,Lufthansa,Named Saarbrücken,Active
88,,Airbus A350,350-1041,07/12/2017,2.3,F-WZNR,RR Trent XWB-97,2,A7-ANA,21/02/2018,Qatar Airways,,Active
89,,Airbus A350,350-941,16/01/2017,3.2,F-WZNS,RR Trent XWB,2,ET-ATY,31/01/2017,Ethiopian Airlines,Named Ertale,Active
90,,Airbus A350,350-941,19/10/2017,2.5,F-WZNT,RR Trent XWB,2,A7-ALT,24/11/2017,Qatar Airways,Sd From Boc,Active
91,,Airbus A350,350-941,09/03/2017,3.1,F-WZNU,RR Trent XWB,2,F-HNET,27/03/2017,Air Caraibes,Lsd From Aercap,Active
92,,Airbus A350,350-941,23/02/2017,3.1,F-WZNV,RR Trent XWB,2,B-18906,20/03/2017,China Airlines,,Active
93,,Airbus A350,350-941,12/04/2017,3,F-WZNX,RR Trent XWB,2,B-LRO,12/05/2017,Cathay Pacific,,Active
94,,Airbus A350,350-941,28/03/2017,3,F-WZNY,RR Trent XWB,2,HL8078,24/04/2017,Asiana Airlines,,Active
95,,Airbus A350,350-941,28/03/2017,3,F-WZNZ,RR Trent XWB,2,HS-THD,21/04/2017,Thai Airways,Named: Uthumphon Phisai / อุทุมพรพิสัย,Active
96,,Airbus A350,350-941,16/03/2017,3.1,F-WZFG,RR Trent XWB,2,9V-SML,01/04/2017,Singapore Airlines,,Active
97,,Airbus A350,350-941,11/03/2017,3.1,F-WZFQ,RR Trent XWB,2,OH-LWH,03/04/2017,Finnair,Lsd From Gecas,Active
98,,Airbus A350,350-941,03/09/2018,1.6,F-WZFR,RR Trent XWB,2,B-1069,29/09/2018,Hainan Airlines,Lsd From Aercap,Active
99,,Airbus A350,350-941,12/04/2017,3,F-WZFU,RR Trent XWB,2,9V-SMM,05/05/2017,Singapore Airlines,,Active
100,,Airbus A350,350-941,09/03/2018,2.1,F-WZFV,RR Trent XWB,2,A7-ALU,24/04/2018,Qatar Airways,,Active
101,,Airbus A350,350-941,05/05/2017,2.9,,RR Trent XWB,2,B-LRP,01/06/2017,Cathay Pacific,,Active
101,,Airbus A350,350-941,05/05/2017,2.9,,RR Trent XWB,2,B-LRP,01/06/2017,Cathay Pacific,,Active
102,,Airbus A350,350-1041,18/05/2018,1.9,F-WZFY,RR Trent XWB-97,2,A7-ANB,30/06/2018,Qatar Airways,,Active
103,,Airbus A350,350-941,10/04/2017,3,F-WZFZ,RR Trent XWB,2,ET-AUA,28/04/2017,Ethiopian Airlines,Named Simien Fox,Active
104,,Airbus A350,350-941,11/05/2017,2.9,F-WZFW,RR Trent XWB,2,OH-LWI,01/06/2017,Finnair,,Active
105,,Airbus A350,350-941,03/05/2017,2.9,F-WZFP,RR Trent XWB,2,B-18907,25/05/2017,China Airlines,,Active
106,,Airbus A350,350-941,13/04/2018,2,F-WZFT,RR Trent XWB,2,A7-ALV,29/05/2018,Qatar Airways,,Active
107,,Airbus A350,350-941,10/04/2017,3,F-WZGC,RR Trent XWB,2,9V-SMN,21/05/2017,Singapore Airlines,,Active
109,,Airbus A350,350-941,18/04/2017,3,,RR Trent XWB,2,B-LRQ,14/06/2017,Cathay Pacific,,Active
110,,Airbus A350,350-1041,31/07/2018,1.7,F-WZGM,RR Trent XWB-97,2,A7-ANC,10/09/2018,Qatar Airways,,Active
111,,Airbus A350,350-941,28/04/2017,3,F-WZGA,RR Trent XWB,2,HS-THE,17/06/2017,Thai Airways,Named: Chai Badan / ชัยบาดาล,Active
112,,Airbus A350,350-941,21/09/2018,1.6,F-WZGQ,RR Trent XWB,2,B-1070,17/10/2018,Hainan Airlines,,Active
113,,Airbus A350,350-941,09/06/2017,2.8,F-WZGL,RR Trent XWB,2,OH-LWK,30/06/2017,Finnair,,Active
114,,Airbus A350,350-941,16/05/2018,1.9,F-WZGN,RR Trent XWB,2,A7-ALW,20/06/2018,Qatar Airways,,Active
115,,Airbus A350,350-941,24/05/2017,2.9,F-WZGP,RR Trent XWB,2,N501DN,11/07/2017,Delta Air Lines,,Active
116,,Airbus A350,350-941,22/05/2017,2.9,F-WZGR,RR Trent XWB,2,9V-SMO,17/06/2017,Singapore Airlines,,Active
117,,Airbus A350,350-941,09/06/2017,2.8,F-WZGX,RR Trent XWB,2,HL8079,19/07/2017,Asiana Airlines,,Active
118,,Airbus A350,350-1041,03/05/2018,1.9,F-WZGV,RR Trent XWB-97,2,B-LXA,19/06/2018,Cathay Pacific,,Active
119,,Airbus A350,350-941,13/06/2017,2.8,,RR Trent XWB,2,B-LRR,05/07/2017,Cathay Pacific,,Active
120,,Airbus A350,350-941,08/06/2017,2.8,F-WZFD,RR Trent XWB,2,ET-AUB,26/06/2017,Ethiopian Airlines,Named Gheralta Mountains,Active
121,,Airbus A350,350-941,30/06/2017,2.8,F-WZGS,RR Trent XWB,2,B-18908,25/07/2017,China Airlines,,Active
122,,Airbus A350,350-941,14/06/2017,2.8,F-WZFC,RR Trent XWB,2,9V-SMP,21/07/2017,Singapore Airlines,,Active
123,,Airbus A350,350-941,22/06/2017,2.8,F-WZGB,RR Trent XWB,2,HS-THF,14/07/2017,Thai Airways,Named: Yan Nawa / ยานนาวา,Active
124,,Airbus A350,350-941,10/08/2017,,F-WZGE,RR Trent XWB,2,B-LGA,31/08/2017,Hong Kong Airlines,Stored 12/2019Lsd From Aercap,Stored
125,,Airbus A350,350-1041,27/08/2018,1.6,F-WZGK,RR Trent XWB-97,2,A7-AND,28/09/2018,Qatar Airways,,Active
126,,Airbus A350,350-941,14/06/2018,1.8,F-WZGU,RR Trent XWB,2,A7-ALX,13/07/2018,Qatar Airways,,Active
127,,Airbus A350,350-941,10/07/2017,2.8,F-WZFN,RR Trent XWB,2,D-AIXD,15/08/2017,Lufthansa,Named Bonn,Active
128,,Airbus A350,350-941,28/06/2017,2.8,F-WZFH,RR Trent XWB,2,B-LRS,23/08/2017,Cathay Pacific,,Active
129,,Airbus A350,350-941,19/07/2017,2.7,F-WZFF,RR Trent XWB,2,VN-A893,19/08/2017,Vietnam Airlines,,Active
130,,Airbus A350,350-941,07/07/2017,2.8,F-WZFB,RR Trent XWB,2,HS-THG,29/08/2017,Thai Airways,Named Phu Pha Man  Lsd From Amedeo,Active
132,,Airbus A350,350-941,24/11/2017,2.4,F-WZFL,RR Trent XWB,2,A7-ALY,21/02/2018,Qatar Airways,,Active
133,,Airbus A350,350-941,17/07/2017,2.7,F-WZGO,RR Trent XWB,2,9V-SMQ,12/09/2017,Singapore Airlines,,Active
134,,Airbus A350,350-941,23/08/2017,2.6,F-WZGY,RR Trent XWB,2,OH-LWL,22/09/2017,Finnair,,Active
135,,Airbus A350,350-941,20/07/2017,2.7,F-WZNC,RR Trent XWB,2,N502DN,08/08/2017,Delta Air Lines,,Active
136,,Airbus A350,350-941,28/07/2017,2.7,F-WZNI,RR Trent XWB,2,D-AIXE,28/08/2017,Lufthansa,Named Essen,Active
137,,Airbus A350,350-941,08/09/2017,2.6,F-WZNF,RR Trent XWB,2,B-LRT,29/09/2017,Cathay Pacific,,Active
138,,Airbus A350,350-941,27/07/2017,2.7,F-WZF,RR Trent XWB,2,B-18909,14/09/2017,China Airlines,,Active
140,,Airbus A350,350-941,07/09/2017,2.6,F-WZND,RR Trent XWB,2,9V-SMR,29/09/2017,Singapore Airlines,,Active
141,,Airbus A350,350-1041,01/10/2018,1.5,F-WZNK,RR Trent XWB-97,2,A7-ANE,15/11/2018,Qatar Airways,,Active
142,,Airbus A350,350-941,12/08/2017,2.7,F-WZNS,RR Trent XWB,2,HS-THH,20/09/2017,Thai Airways,Named Than To   Lsd From Alafco,Active
143,,Airbus A350,350-941,16/03/2018,2.1,F-WZFO,RR Trent XWB,2,A7-ALZ,18/04/2018,Qatar Airways,,Active
144,,Airbus A350,350-941,05/09/2017,2.6,F-WZNJ,RR Trent XWB,2,HL7578,26/09/2017,Asiana Airlines,Lsd From Goshawk Aviation,Active
145,,Airbus A350,350-941,22/09/2017,2.6,F-WZNN,RR Trent XWB,2,3B-NBP,19/10/2017,Air Mauritius,Named Le Morne Brabant  Lsd From Aercap,Active
146,,Airbus A350,350-941,24/10/2017,2.5,F-WZNY,RR Trent XWB,2,D-AIXF,18/11/2017,Lufthansa,Named Bochum,Active
147,,Airbus A350,350-941,03/10/2017,2.5,F-WZNL,RR Trent XWB,2,ET-AUC,20/10/2017,Ethiopian Airlines,Named Abyssinia,Active
148,,Airbus A350,350-941,06/09/2017,2.6,F-WZGT,RR Trent XWB,2,B-LRU,27/10/2017,Cathay Pacific,,Active
149,,Airbus A350,350-941,22/09/2017,2.6,F-WZNN,RR Trent XWB,2,N503DN,01/11/2017,Delta Air Lines,,Active
150,,Airbus A350,350-941,06/10/2017,2.5,F-WZNP,RR Trent XWB,2,VN-A894,04/11/2017,Vietnam Airlines,,Active
151,,Airbus A350,350-941,03/10/2017,2.5,F-WZNV,RR Trent XWB,2,B-18910,07/11/2017,China Airlines,,Active
153,,Airbus A350,350-941,04/10/2017,,F-WZNU,RR Trent XWB,2,B-LGB,20/11/2017,Hong Kong Airlines,Returned to lessor 01/2020Leased From Aercap,Stored
154,,Airbus A350,350-941,10/10/2017,2.5,F-WZNQ,RR Trent XWB,2,B-LRV,31/10/2017,Cathay Pacific,,Active
155,,Airbus A350,350-941,09/11/2017,2.4,F-WZNO,RR Trent XWB,2,B-LRX,08/12/2017,Cathay Pacific,,Active
155,,Airbus A350,350-941,09/11/2017,2.4,F-WZNO,RR Trent XWB,2,B-LRX,08/12/2017,Cathay Pacific,,Active
157,,Airbus A350,350-941,31/10/2017,2.4,F-WZFQ,RR Trent XWB,2,3B-NBQ,26/11/2017,Air Mauritius,Named Pieter Both  Lsd From Aercap,Active
158,,Airbus A350,350-941,20/10/2017,2.5,F-WZNZ,RR Trent XWB,2,9V-SMS,01/12/2017,Singapore Airlines,,Active
159,,Airbus A350,350-941,09/11/2017,2.4,,RR Trent XWB,2,9M-MAB,29/11/2017,Malaysia Airlines,lsd from ALC,Active
160,,Airbus A350,350-941,11/11/2017,2.4,F-WZFZ,RR Trent XWB,2,N504DN,28/11/2017,Delta Air Lines,,Active
161,,Airbus A350,350-1041,13/11/2018,1.4,F-WWBW,RR Trent XWB-97,2,A7-ANF,18/12/2018,Qatar Airways,,Active
162,,Airbus A350,350-941,13/11/2017,2.4,F-WZHC,RR Trent XWB,2,B-18912,30/11/2017,China Airlines,,Active
163,,Airbus A350,350-941,19/07/2018,1.7,F-WZGF,RR Trent XWB,2,A7-AME,10/09/2018,Qatar Airways,,Active
164,,Airbus A350,350-941,07/11/2017,2.4,F-WZHD,RR Trent XWB,2,N505DN,12/12/2017,Delta Air Lines,,Active
165,,Airbus A350,350-941,30/11/2017,2.4,F-WZHE,RR Trent XWB,2,9M-MAC,22/12/2017,Malaysia Airlines,Lsd From Alc,Active
167,,Airbus A350,350-941,31/05/2018,1.9,F-WZHG,RR Trent XWB,2,B-1086,08/08/2018,Air China,,Active
168,,Airbus A350,350-941,23/10/2017,,F-WZHF,RR Trent XWB,2,B-LGC,29/11/2017,Hong Kong Airlines,Stored 02/2020lsd from Aercap,Stored
169,,Airbus A350,350-1041,01/08/2018,1.7,F-WZGW,RR Trent XWB-97,2,B-LXB,31/08/2018,Cathay Pacific,,Active
170,,Airbus A350,350-941,06/12/2017,2.4,F-WZHH,RR Trent XWB,2,9V-SMT,23/12/2017,Singapore Airlines,,Active
172,,Airbus A350,350-941,23/08/2018,1.6,F-WWDW,RR Trent XWB,2,A7-AMF,29/09/2018,Qatar Airways,,Active
173,,Airbus A350,350-941,09/12/2017,2.3,F-WZHK,RR Trent XWB,2,VN-A895,30/12/2017,Vietnam Airlines,,Active
174,,Airbus A350,350-941,21/12/2017,2.3,F-WZHI,RR Trent XWB,2,D-AIXG,26/01/2018,Lufthansa,Named Mannheim,Active
175,,Airbus A350,350-941,06/12/2017,2.4,F-WZHJ,RR Trent XWB,2,N506DN,22/12/2017,Delta Air Lines,,Active
176,,Airbus A350,350-941,06/12/2017,2.4,F-WZFU,RR Trent XWB,2,HL7579,27/12/2017,Asiana Airlines,,Active
177,,Airbus A350,350-941,08/01/2018,2.3,F-WZGC,RR Trent XWB,2,HS-THJ,27/01/2018,Thai Airways,Named Pho Sai   Lsd From Amedeo,Active
178,,Airbus A350,350-941,02/07/2018,1.8,F-WZGZ,RR Trent XWB,2,B-1085,30/08/2018,Air China,,Active
179,,Airbus A350,350-941,20/12/2017,2.3,F-WZNX,RR Trent XWB,2,B-18915,23/01/2018,China Airlines,,Active
180,,Airbus A350,350-941,09/01/2018,2.3,F-WZFX,RR Trent XWB,2,ET-AVB,06/02/2018,Ethiopian Airlines,Named Gelada Baboon,Active
181,,Airbus A350,350-941,10/01/2018,2.3,F-WZFP,RR Trent XWB,2,HS-THK,01/02/2018,Thai Airways,Named Phaisali,Active
182,,Airbus A350,350-941,05/01/2018,2.3,F-WZFW,RR Trent XWB,2,N507DN,21/02/2018,Delta Air Lines,,Active
183,,Airbus A350,350-941,23/01/2018,2.2,F-WZGA,RR Trent XWB,2,9M-MAD,13/02/2018,Malaysia Airlines,Lsd From Alc,Active
184,,Airbus A350,350-941,19/01/2018,2.2,F-WZGR,RR Trent XWB,2,D-AIXH,15/02/2018,Lufthansa,Remark: Magdeburg,Active
