serialNumber,lnNumber,familyType,Type,firstFlight,planeAge,testRegistration,enginesType,enginesNumber,registration,deliveryDate,operator,remark,status
30,,Airbus A330,330-301,22/06/1993,,F-WWKD,GE CF6-80E1A2,2,OO-SFM,25/03/2007,Brussels Airlines,Scrapped 01/2020Stored 01/2019 - To be scrappedLsd From Debis Finance,Scrapped
37,,Airbus A330,330-301,20/10/1993,,F-WWKE,GE CF6-80E1A2,2,F-GMDB,30/12/1993,Air Inter,,Transferred
37,,Airbus A330,330-301,20/10/1993,,F-WWKE,GE CF6-80E1A2,2,OO-SFN,30/07/1997,Sabena,ceased ops BRU 07/11/01  frd to Chateauroux 18/01/02,Transferred
37,,Airbus A330,330-301,20/10/1993,,F-WWKE,GE CF6-80E1A2,2,OO-SFN,19/04/2002,Birdy Airlines (SN Brussels),Operating flights for SN,Transferred
37,,Airbus A330,330-301,20/10/1993,,F-WWKE,GE CF6-80E1A2,2,OO-SFN,01/10/2004,SN Brussels Airlines,,Transferred
37,,Airbus A330,330-301,20/10/1993,,F-WWKE,GE CF6-80E1A2,2,OO-SFN,25/03/2007,Brussels Airlines,Stored 10/2018 - To be scrapped lsd from debis airfinance,Stored
42,,Airbus A330,330-321,14/10/1993,,F-WWKH,PW PW4164,2,F-WWKH,14/10/1993,Airbus Industrie,,Written off
45,,Airbus A330,330-301,31/01/1994,,,GE CF6-80E1A2,2,F-GMDC,21/02/1994,Air Inter,,Transferred
45,,Airbus A330,330-301,31/01/1994,,,GE CF6-80E1A2,2,OO-SFO,12/11/1997,Sabena,ceased ops BRU 07/11/01  frd to Chateauroux 18/01/02,Transferred
45,,Airbus A330,330-301,31/01/1994,,,GE CF6-80E1A2,2,OO-SFO,22/04/2002,Birdy Airlines (SN Brussels),Operating flights for SN,Transferred
45,,Airbus A330,330-301,31/01/1994,,,GE CF6-80E1A2,2,OO-SFO,01/10/2004,SN Brussels Airlines,,Transferred
45,,Airbus A330,330-301,31/01/1994,,,GE CF6-80E1A2,2,OO-SFO,25/03/2007,Brussels Airlines,Stored 03/2019 - Scrapped 11/2019lsd from debis airfinance,Scrapped
50,,Airbus A330,330-321,28/03/1994,,F-WWKI,PW PW4164,2,HS-TEA,20/01/1995,Thai Airways,Stored 11/2015Named Manorom,Stored
54,,Airbus A330,330-301,24/02/1994,,F-WWKJ,GE CF6-80E1A2,2,EI-SHN,02/05/1994,Aer Lingus,lsd ILFC - ret 28/06/02 as N54AN,Transferred
54,,Airbus A330,330-301,24/02/1994,,F-WWKJ,GE CF6-80E1A2,2,F-OMSA,27/04/2004,Air Algerie,lsd from AWAS - ret to lessor 27/08/05,Transferred
54,,Airbus A330,330-301,24/02/1994,,F-WWKJ,GE CF6-80E1A2,2,EC-JMF,28/09/2005,Air Madrid,Suspended operations 16/12/06 - Stored at BCN - To SN Brussels - reg  	N54AN,Transferred
54,,Airbus A330,330-301,24/02/1994,,F-WWKJ,GE CF6-80E1A2,2,9M-XAA,14/09/2007,AirAsia X,Stored 08/2016Named Semangat Sir Freddie Laker  Scrapped November 2016,Scrapped
55,,Airbus A330,330-301,17/03/1994,,F-WWKP,GE CF6-80E1A2,2,EI-DUB,11/05/1994,Aer Lingus,lsd ILFC - Named St-Patrick/Padraig,Transferred
55,,Airbus A330,330-301,17/03/1994,,F-WWKP,GE CF6-80E1A2,2,VQ-BEU,05/05/2010,Vladivostok Avia,Stored 07/2012,Transferred
55,,Airbus A330,330-301,17/03/1994,,F-WWKP,GE CF6-80E1A2,2,AP-BKL,21/10/2012,Shaheen Air,Stored 02/2017Lsd From Aercap,Stored
59,,Airbus A330,330-301,01/06/1994,,,GE CF6-80E1A2,2,F-GMDD,27/06/1994,Air Inter,,Transferred
59,,Airbus A330,330-301,01/06/1994,,,GE CF6-80E1A2,2,EI-ORD,27/03/1997,Aer Lingus,Stored 02/2011Named St-Maeve/St-MaedbhScrapped 04/2012,Scrapped
60,,Airbus A330,330-321,10/08/1994,,F-WWKQ,PW PW4164,2,HS-TEB,09/12/1994,Thai Airways,Stored 11/2015Named Sri Sakhon,Stored
62,,Airbus A330,330-321,12/08/1994,,F-WWKR,PW PW4164,2,HS-TEC,14/12/1994,Thai Airways,To be scrappedStored 04/2014Named Bang Rajan,Stored
64,,Airbus A330,330-321,25/11/1994,,F-WWKS,PW PW4164,2,HS-TED,03/02/1995,Thai Airways,Stored 09/2015Named Donchedi,Stored
65,,Airbus A330,330-321,13/01/1995,,F-WWKT,PW PW4164,2,HS-TEE,30/01/1995,Thai Airways,Stored 04/2014Named Kusuman   Scrapped 12/2018,Scrapped
66,,Airbus A330,330-321,02/03/1995,,F-WWKJ,PW PW4164,2,HS-TEF,24/03/1995,Thai Airways,"08 sept. 13 skid of runway incident at suvarnabhumi airport, heavily damaged. nose gear collapsed, right engine caught on fire, and left engine is damaged. Named Song Dao",Stored
67,,Airbus A330,330-322,10/02/1995,,F-WWKK,PW PW4168,2,9M-MKA,01/03/1995,Malaysia Airlines,Stored 09/2013,Stored
68,,Airbus A330,330-322,08/09/1994,,F-WWKL,PW PW4168,2,9M-MKB,23/02/1995,Malaysia Airlines,,Written off
69,,Airbus A330,330-322,28/09/1994,,F-WWKM,PW PW4168,2,9M-MKC,10/02/1995,Malaysia Airlines,Stored 11/2012,Stored
70,,Airbus A330,330-301,27/10/1994,,F-WWKV,GE CF6-80E1A2,2,EI-CRK,17/11/1994,Aer Lingus,Named St-Brigid/Brighild lsd from ILFC,Transferred
70,,Airbus A330,330-301,27/10/1994,,F-WWKV,GE CF6-80E1A2,2,VQ-BCW,15/05/2009,Vladivostok Avia,Stored 05/2012,Transferred
70,,Airbus A330,330-301,27/10/1994,,F-WWKV,GE CF6-80E1A2,2,AP-BKM,18/07/2012,Shaheen Air,Stored 09/2016Lsd From Aercap,Stored
71,,Airbus A330,330-342,27/08/1994,,F-WWKU,RR Trent 772-60,2,VR-HLA,24/03/1995,Cathay Pacific,,Transferred
71,,Airbus A330,330-342,27/08/1994,,F-WWKU,RR Trent 772-60,2,B-HLA,15/08/1997,Cathay Pacific,,Transferred
71,,Airbus A330,330-342,27/08/1994,,F-WWKU,RR Trent 772-60,2,B-HLA,01/10/2012,Dragonair,,Transferred
71,,Airbus A330,330-342,27/08/1994,,F-WWKU,RR Trent 772-60,2,B-HLA,28/01/2016,Cathay Dragon,Stored 08/2019Lsd From Dvb Bank,Stored
72,,Airbus A330,330-322,26/01/1995,,F-WWKY,PW PW4168,2,D-AERG,28/02/1995,LTU,,Transferred
72,,Airbus A330,330-322,26/01/1995,,F-WWKY,PW PW4168,2,EC-IJH,07/11/2002,Iberworld,lsd ILFC,Transferred
72,,Airbus A330,330-322,26/01/1995,,F-WWKY,PW PW4168,2,EC-IJH,13/09/2008,Iberworld,Returned to lessor 03/2010,Transferred
72,,Airbus A330,330-322,26/01/1995,,F-WWKY,PW PW4168,2,TC-OCA,18/06/2010,Onur Air,,Transferred
72,,Airbus A330,330-322,26/01/1995,,F-WWKY,PW PW4168,2,TC-OCA,19/06/2010,Saudi Arabian Airlines,Stored 12/2015lsd from Onur AirStored 09/2012,Transferred
72,,Airbus A330,330-322,26/01/1995,,F-WWKY,PW PW4168,2,TC-OCA,13/10/2015,Onur Air,Stored 11/2016Lsd From Aercap,Stored
73,,Airbus A330,330-322,08/03/1995,,F-WWKN,PW PW4168,2,9M-MKD,24/03/1995,Malaysia Airlines,Stored 10/2012,Stored
77,,Airbus A330,330-322,21/03/1995,,F-WWKO,PW PW4168,2,9M-MKE,02/04/1995,Malaysia Airlines,Stored 11/2013,Stored
82,,Airbus A330,330-322,24/11/1994,,F-WWKD,PW PW4168,2,D-AERF,12/12/1994,LTU,lsd ILFC,Transferred
82,,Airbus A330,330-322,24/11/1994,,F-WWKD,PW PW4168,2,EC-JTB,01/06/2006,Air Madrid,Suspended operations 16/12/06 - to AerCap EI-DVB  then to Brussels Airlines,Transferred
82,,Airbus A330,330-322,24/11/1994,,F-WWKD,PW PW4168,2,OO-SFW,02/06/2007,Brussels Airlines,Stored 11/2019 - To be scrappedlsd from bella aircraft leasing,Stored
83,,Airbus A330,330-342,09/02/1995,,F-WWKE,RR Trent 772-60,2,VR-HLB,24/02/1995,Cathay Pacific,,Transferred
83,,Airbus A330,330-342,09/02/1995,,F-WWKE,RR Trent 772-60,2,B-HLB,15/07/1997,Cathay Pacific,,Transferred
83,,Airbus A330,330-342,09/02/1995,,F-WWKE,RR Trent 772-60,2,B-HLB,01/03/2011,Dragonair,,Transferred
83,,Airbus A330,330-342,09/02/1995,,F-WWKE,RR Trent 772-60,2,B-HLB,28/01/2016,Cathay Dragon,Stored 09/2019Lsd From Dvb Bank,Stored
86,,Airbus A330,330-301,21/12/1994,,F-GMDE,GE CF6-80E1A2,2,EI-JFK,11/07/1995,Aer Lingus,Named St-Colmcille/Colmcille - Stored 08/2009,Transferred
86,,Airbus A330,330-301,21/12/1994,,F-GMDE,GE CF6-80E1A2,2,VQ-BEQ,16/10/2009,Vladivostok Avia,Stored 08/2012,Transferred
86,,Airbus A330,330-301,21/12/1994,,F-GMDE,GE CF6-80E1A2,2,AP-BKN,31/01/2013,Shaheen Air,Stored 09/2016Lsd From Aircastle,Stored
87,,Airbus A330,330-322,01/03/1995,,F-WWKF,PW PW4168,2,D-AERH,30/03/1995,LTU,,Transferred
87,,Airbus A330,330-322,01/03/1995,,F-WWKF,PW PW4168,2,C-FRAP,25/11/2002,SkyService,lsd ILFC,Transferred
87,,Airbus A330,330-322,01/03/1995,,F-WWKF,PW PW4168,2,CS-TQF,01/07/2003,Air Luxor,lsd from ILFC 	ret to lessor as N225LF 31/03/06,Transferred
87,,Airbus A330,330-322,01/03/1995,,F-WWKF,PW PW4168,2,VN-A368,15/02/2007,Vietnam Airlines,Lsd From Ilfc,Transferred
87,,Airbus A330,330-322,01/03/1995,,F-WWKF,PW PW4168,2,TC-OCD,16/07/2011,Onur Air,Lsd From Ilfc  Opf Saudi Arabian,Transferred
87,,Airbus A330,330-322,01/03/1995,,F-WWKF,PW PW4168,2,CS-TQF,13/01/2015,HiFly,,Transferred
87,,Airbus A330,330-322,01/03/1995,,F-WWKF,PW PW4168,2,TC-OCD,16/01/2016,Onur Air,Stored 03/2016,Stored
95,,Airbus A330,330-322,07/04/1995,,F-WWKH,PW PW4168,2,D-AERJ,04/05/1995,LTU,lsd ILFC,Transferred
95,,Airbus A330,330-322,07/04/1995,,F-WWKH,PW PW4168,2,C-FBUS,06/05/1997,Skyservice,lsd ILFC,Transferred
95,,Airbus A330,330-322,07/04/1995,,F-WWKH,PW PW4168,2,C-FBUS,13/11/2000,Airtours,,Transferred
95,,Airbus A330,330-322,07/04/1995,,F-WWKH,PW PW4168,2,C-FBUS,18/01/2001,Garuda,lsd from Airtours,Transferred
95,,Airbus A330,330-322,07/04/1995,,F-WWKH,PW PW4168,2,C-FBUS,25/02/2001,Airtours,,Transferred
95,,Airbus A330,330-322,07/04/1995,,F-WWKH,PW PW4168,2,C-FBUS,30/04/2001,Skyservice,,Transferred
95,,Airbus A330,330-322,07/04/1995,,F-WWKH,PW PW4168,2,C-FBUS,30/10/2001,Airtours,,Transferred
95,,Airbus A330,330-322,07/04/1995,,F-WWKH,PW PW4168,2,C-FBUS,23/04/2002,SkyService,,Transferred
95,,Airbus A330,330-322,07/04/1995,,F-WWKH,PW PW4168,2,C-FBUS,14/09/2002,My Travel Airways,,Transferred
95,,Airbus A330,330-322,07/04/1995,,F-WWKH,PW PW4168,2,C-FBUS,20/04/2003,SkyService,,Transferred
95,,Airbus A330,330-322,07/04/1995,,F-WWKH,PW PW4168,2,9M-MKR,17/05/2004,Malaysia Airlines,lsd from ILFC,Transferred
95,,Airbus A330,330-322,07/04/1995,,F-WWKH,PW PW4168,2,OO-SFV,29/06/2010,Brussels Airlines,Stored 06/2019Lsd From Aercap,Stored
96,,Airbus A330,330-322,12/04/1995,,F-WWKP,PW PW4168,2,9M-MKZ,11/01/1996,Malaysia Airlines,lsd ILFC,Transferred
96,,Airbus A330,330-322,12/04/1995,,F-WWKP,PW PW4168,2,OO-SFX,14/04/1999,Sabena,lsd ILFC ceased ops BRU 07/11/01,Transferred
96,,Airbus A330,330-322,12/04/1995,,F-WWKP,PW PW4168,2,CS-TMT,01/11/2002,Air Luxor,lsd from ILFC - HiFly colors 11/10/2005,Transferred
96,,Airbus A330,330-322,12/04/1995,,F-WWKP,PW PW4168,2,CS-TMT,11/10/2005,HiFly,,Transferred
96,,Airbus A330,330-322,12/04/1995,,F-WWKP,PW PW4168,2,CS-TMT,19/11/2009,Belgian Air Force,lsd from HiFly,Transferred
96,,Airbus A330,330-322,12/04/1995,,F-WWKP,PW PW4168,2,CS-TMT,09/04/2014,HiFly,,Transferred
96,,Airbus A330,330-322,12/04/1995,,F-WWKP,PW PW4168,2,CS-TMT,04/05/2014,Flynas,lsd from HiFly,Transferred
96,,Airbus A330,330-322,12/04/1995,,F-WWKP,PW PW4168,2,CS-TMT,01/10/2014,HiFly,Stored 11/2015 to 06/2016lsd from Aercap,Transferred
96,,Airbus A330,330-322,12/04/1995,,F-WWKP,PW PW4168,2,EI-FSP,07/07/2016,I-Fly,Stored 02/2017lsd from Aercap,Transferred
96,,Airbus A330,330-322,12/04/1995,,F-WWKP,PW PW4168,2,9H-AGU,25/05/2018,Royal Air Maroc,lsd from HiFly Malta,Transferred
96,,Airbus A330,330-322,12/04/1995,,F-WWKP,PW PW4168,2,9H-AGU,12/06/2018,HiFly Malta,Stored 11/2019Lsd From Avolon,Stored
98,,Airbus A330,330-342,05/04/1995,,F-WWKG,RR Trent 772-60,2,VR-HYA,22/05/1995,Dragonair,lsd ILFC,Transferred
98,,Airbus A330,330-342,05/04/1995,,F-WWKG,RR Trent 772-60,2,B-HYA,29/06/1997,Dragonair,,Transferred
98,,Airbus A330,330-342,05/04/1995,,F-WWKG,RR Trent 772-60,2,TC-OCB,23/06/2010,Onur Air,Lsd From Ilfc,Transferred
98,,Airbus A330,330-342,05/04/1995,,F-WWKG,RR Trent 772-60,2,TC-OCB,01/07/2011,Saudi Arabian Airlines,lsd from Onur Air,Transferred
98,,Airbus A330,330-342,05/04/1995,,F-WWKG,RR Trent 772-60,2,TC-OCB,06/01/2016,Onur Air,Stored 01/2017Lsd From Aercap  sunk on the 14th june 2019 about a mile off the Turkish coast near the port of Ibrice at 30 m as a dive site.,Scrapped
99,,Airbus A330,330-342,23/05/1995,,F-WWKQ,RR Trent 772-60,2,VR-HLC,31/05/1995,Cathay Pacific,,Transferred
99,,Airbus A330,330-342,23/05/1995,,F-WWKQ,RR Trent 772-60,2,B-HLC,31/10/1997,Cathay Pacific,,Transferred
99,,Airbus A330,330-342,23/05/1995,,F-WWKQ,RR Trent 772-60,2,B-HLC,04/04/2011,Dragonair,,Transferred
99,,Airbus A330,330-342,23/05/1995,,F-WWKQ,RR Trent 772-60,2,B-HLC,28/01/2016,Cathay Dragon,Stored 11/2019Lsd From Dvb Bank,Stored
100,,Airbus A330,330-322,05/05/1995,,F-WWKZ,PW PW4168,2,9M-MKF,09/06/1995,Malaysia Airlines,Stored 01/2013,Scrapped
102,,Airbus A330,330-342,09/06/1995,24.8,F-WWKR,RR Trent 772-60,2,VR-HLD,30/06/1995,Cathay Pacific,,Transferred
102,,Airbus A330,330-342,09/06/1995,24.8,F-WWKR,RR Trent 772-60,2,B-HLD,14/11/1997,Cathay Pacific,,Active
106,,Airbus A330,330-342,18/06/1995,24.8,F-WWKI,RR Trent 772-60,2,VR-HYB,22/07/1995,Dragonair,lsd ILFC,Transferred
106,,Airbus A330,330-342,18/06/1995,24.8,F-WWKI,RR Trent 772-60,2,B-HYB,20/07/1997,Dragonair,,Transferred
106,,Airbus A330,330-342,18/06/1995,24.8,F-WWKI,RR Trent 772-60,2,B-HYB,28/01/2016,Cathay Dragon,Lsd From Aercap,Active
107,,Airbus A330,330-322,22/06/1995,,F-WWKV,PW PW4168,2,9M-MKG,09/08/1995,Malaysia Airlines,Stored 06/2013,Stored
109,,Airbus A330,330-342,06/07/1995,24.8,F-WWKD,RR Trent 772-60,2,VR-HLE,18/08/1995,Cathay Pacific,,Transferred
109,,Airbus A330,330-342,06/07/1995,24.8,F-WWKD,RR Trent 772-60,2,B-HLE,13/10/1997,Cathay Pacific,,Transferred
109,,Airbus A330,330-342,06/07/1995,24.8,F-WWKD,RR Trent 772-60,2,B-HLE,01/06/2010,Dragonair,,Transferred
109,,Airbus A330,330-342,06/07/1995,24.8,F-WWKD,RR Trent 772-60,2,B-HLE,28/01/2016,Cathay Dragon,,Active
110,,Airbus A330,330-322,18/07/1995,,F-WWKE,PW PW4168,2,9M-MKH,29/08/1995,Malaysia Airlines,Stored 05/2012,Scrapped
111,,Airbus A330,330-342,05/09/1995,24.6,F-WWKL,RR Trent 772-60,2,VR-HYC,28/09/1995,Dragonair,lsd ILFC,Transferred
111,,Airbus A330,330-342,05/09/1995,24.6,F-WWKL,RR Trent 772-60,2,B-HYC,14/07/1997,Dragonair,,Transferred
111,,Airbus A330,330-342,05/09/1995,24.6,F-WWKL,RR Trent 772-60,2,C-GKTS,21/10/1999,Air Transat,Lsd From Aercap,Active
112,,Airbus A330,330-321,29/08/1995,,F-WWKM,PW PW4164,2,HS-TEG,12/10/1995,Thai Airways,Scrapped 12/2019Stored 08/2015Named Lam Plai Mat,Scrapped
113,,Airbus A330,330-342,03/10/1995,24.5,F-WWKS,RR Trent 772-60,2,VR-HLF,24/11/1995,Cathay Pacific,,Transferred
113,,Airbus A330,330-342,03/10/1995,24.5,F-WWKS,RR Trent 772-60,2,B-HLF,09/10/1997,Cathay Pacific,,Active
116,,Airbus A330,330-322F,05/10/1995,24.5,F-WWKT,PW PW4168,2,9M-MKI,15/11/1995,Malaysia Airlines,Stored 09/2012 as G-CIOH (Apollo) To be converted to P2F,Transferred
116,,Airbus A330,330-322F,05/10/1995,24.5,F-WWKT,PW PW4168,2,D-AAEA,15/12/2016,EAT Leipzig,Owned by STA Aero Company,Transferred
116,,Airbus A330,330-322F,05/10/1995,24.5,F-WWKT,PW PW4168,2,EI-HEA,12/12/2017,ASL Airlines Ireland,,Transferred
116,,Airbus A330,330-322F,05/10/1995,24.5,F-WWKT,PW PW4168,2,EI-HEA,20/02/2018,Air Hong Kong,Stored 05/2019lsd from ASL Airlines Ireland  Converted to freighter,Transferred
116,,Airbus A330,330-322F,05/10/1995,24.5,F-WWKT,PW PW4168,2,B-LDO,07/01/2020,Air Hong Kong,,Active
118,,Airbus A330,330-342,08/11/1995,24.4,F-WWKF,RR Trent 772-60,2,VR-HLG,05/12/1995,Cathay Pacific,,Transferred
118,,Airbus A330,330-342,08/11/1995,24.4,F-WWKF,RR Trent 772-60,2,B-HLG,25/08/1997,Cathay Pacific,,Transferred
118,,Airbus A330,330-342,08/11/1995,24.4,F-WWKF,RR Trent 772-60,2,B-HLG,21/09/2013,Dragonair,,Transferred
118,,Airbus A330,330-342,08/11/1995,24.4,F-WWKF,RR Trent 772-60,2,B-HLG,28/01/2016,Cathay Dragon,,Active
119,,Airbus A330,330-322,21/11/1995,,D-WWKJ,PW PW4168,2,9M-MKJ,13/12/1995,Malaysia Airlines,Stored 03/2013,Stored
120,,Airbus A330,330-322,13/02/1996,,F-WWKN,PW PW4168,2,D-AERK,04/03/1996,LTU,Air Berlin colors 02/2008,Transferred
120,,Airbus A330,330-322,13/02/1996,,F-WWKN,PW PW4168,2,D-AERK,01/04/2011,Air Berlin,Stored 01/2013,Transferred
120,,Airbus A330,330-322,13/02/1996,,F-WWKN,PW PW4168,2,EI-FBU,09/05/2013,I-Fly,Stored 12/2019Stored 02/2018 to 06/2018Stored 11/2016 to 03/2017Leased From Aercap,Stored
121,,Airbus A330,330-342,18/12/1995,24.3,F-WWKK,RR Trent 772-60,2,VR-HLH,19/01/1996,Cathay Pacific,,Transferred
121,,Airbus A330,330-342,18/12/1995,24.3,F-WWKK,RR Trent 772-60,2,B-HLH,14/10/1997,Cathay Pacific,,Active
122,,Airbus A330,330-321,17/11/1995,,F-WWKG,PW PW4164,2,HS-TEH,20/12/1995,Thai Airways,Stored 08/2015Named Sai Buri,Stored
127,,Airbus A330,330-322F,26/01/1996,24.2,F-WWKO,PW PW4168,2,D-AERQ,27/02/1996,LTU,Air Berlin colors 02/2008,Transferred
127,,Airbus A330,330-322F,26/01/1996,24.2,F-WWKO,PW PW4168,2,D-AERQ,01/04/2011,Air Berlin,Stored 12/2012,Transferred
127,,Airbus A330,330-322F,26/01/1996,24.2,F-WWKO,PW PW4168,2,CS-TRI,15/02/2013,HiFly,,Transferred
127,,Airbus A330,330-322F,26/01/1996,24.2,F-WWKO,PW PW4168,2,CS-TRI,26/06/2013,XL Airways France,lsd from HiFly,Transferred
127,,Airbus A330,330-322F,26/01/1996,24.2,F-WWKO,PW PW4168,2,CS-TRI,03/07/2013,Atlas Jet,lsd from HiFly,Transferred
127,,Airbus A330,330-322F,26/01/1996,24.2,F-WWKO,PW PW4168,2,CS-TRI,06/12/2013,HiFly,,Transferred
127,,Airbus A330,330-322F,26/01/1996,24.2,F-WWKO,PW PW4168,2,CS-TRI,08/04/2014,Flynas,lsd from HiFly,Transferred
127,,Airbus A330,330-322F,26/01/1996,24.2,F-WWKO,PW PW4168,2,CS-TRI,21/10/2014,HiFly,,Transferred
127,,Airbus A330,330-322F,26/01/1996,24.2,F-WWKO,PW PW4168,2,CS-TRI,09/05/2015,XL Airways France,lsd from HiFly,Transferred
127,,Airbus A330,330-322F,26/01/1996,24.2,F-WWKO,PW PW4168,2,CS-TRI,08/09/2015,HiFly,lsd from apollo aviation,Transferred
127,,Airbus A330,330-322F,26/01/1996,24.2,F-WWKO,PW PW4168,2,CS-TRI,03/06/2016,XL Airways France,lsd from HiFly,Transferred
127,,Airbus A330,330-322F,26/01/1996,24.2,F-WWKO,PW PW4168,2,CS-TRI,27/10/2016,HiFly,Stored 10/2016 as D-AAEB,Transferred
127,,Airbus A330,330-322F,26/01/1996,24.2,F-WWKO,PW PW4168,2,EI-HEB,01/03/2018,ASL Airlines Ireland,,Transferred
127,,Airbus A330,330-322F,26/01/1996,24.2,F-WWKO,PW PW4168,2,EI-HEB,22/03/2018,Air Hong Kong,lsd from ASL Airlines Ireland,Active
132,,Airbus A330,330-342,15/03/1996,24.1,F-WWKQ,RR Trent 772-60,2,VR-HYD,23/04/1996,Cathay Pacific,,Transferred
132,,Airbus A330,330-342,15/03/1996,24.1,F-WWKQ,RR Trent 772-60,2,VR-HYD,30/07/1996,Dragonair,,Transferred
132,,Airbus A330,330-342,15/03/1996,24.1,F-WWKQ,RR Trent 772-60,2,B-HYD,26/07/1997,Dragonair,,Transferred
132,,Airbus A330,330-342,15/03/1996,24.1,F-WWKQ,RR Trent 772-60,2,C-GTSO,04/03/2011,Air Transat,Lsd From Aercap,Active
138,,Airbus A330,330-341,21/11/1996,23.4,F-WWKH,RR Trent 772-60,2,PK-GPA,16/12/1996,Garuda,Leased From Mcquire Airfinance,Active
140,,Airbus A330,330-341,06/12/1996,23.4,F-WWKU,RR Trent 772-60,2,PK-GPC,23/12/1996,Garuda,,Active
143,,Airbus A330,330-322,22/08/1996,,F-WWKY,PW PW4168,2,9M-MKY,08/10/1996,Malaysia Airlines,lsd ILFC,Transferred
143,,Airbus A330,330-322,22/08/1996,,F-WWKY,PW PW4168,2,D-AERD,14/10/1998,LTU,,Transferred
143,,Airbus A330,330-322,22/08/1996,,F-WWKY,PW PW4168,2,C-FRAE,28/04/2001,Roots Air,,Transferred
143,,Airbus A330,330-322,22/08/1996,,F-WWKY,PW PW4168,2,C-FRAE,02/07/2001,Khalifa Airways,,Transferred
143,,Airbus A330,330-322,22/08/1996,,F-WWKY,PW PW4168,2,C-FRAE,13/04/2003,Ghana Airways,,Transferred
143,,Airbus A330,330-322,22/08/1996,,F-WWKY,PW PW4168,2,C-FRAE,15/10/2003,SkyService,Stored at CHR 02/03/04,Transferred
143,,Airbus A330,330-322,22/08/1996,,F-WWKY,PW PW4168,2,9M-MKS,19/03/2004,Malaysia Airlines,lsd from ILFC,Transferred
143,,Airbus A330,330-322,22/08/1996,,F-WWKY,PW PW4168,2,TC-OCC,22/07/2010,Onur Air,,Transferred
143,,Airbus A330,330-322,22/08/1996,,F-WWKY,PW PW4168,2,TC-OCC,23/07/2010,Saudi Arabian Airlines,lsd from Onur Air,Transferred
143,,Airbus A330,330-322,22/08/1996,,F-WWKY,PW PW4168,2,TC-OCC,17/10/2016,Onur Air,Stoerd 12/2016lsd from Aercap,Stored
143,,Airbus A330,330-322,22/08/1996,,F-WWKY,PW PW4168,2,9M-MKY,08/10/1996,Malaysia Airlines,lsd ILFC,Transferred
143,,Airbus A330,330-322,22/08/1996,,F-WWKY,PW PW4168,2,D-AERD,14/10/1998,LTU,,Transferred
143,,Airbus A330,330-322,22/08/1996,,F-WWKY,PW PW4168,2,C-FRAE,28/04/2001,Roots Air,,Transferred
143,,Airbus A330,330-322,22/08/1996,,F-WWKY,PW PW4168,2,C-FRAE,02/07/2001,Khalifa Airways,,Transferred
143,,Airbus A330,330-322,22/08/1996,,F-WWKY,PW PW4168,2,C-FRAE,13/04/2003,Ghana Airways,,Transferred
143,,Airbus A330,330-322,22/08/1996,,F-WWKY,PW PW4168,2,C-FRAE,15/10/2003,SkyService,Stored at CHR 02/03/04,Transferred
143,,Airbus A330,330-322,22/08/1996,,F-WWKY,PW PW4168,2,9M-MKS,19/03/2004,Malaysia Airlines,lsd from ILFC,Transferred
