serialNumber,lnNumber,familyType,Type,firstFlight,planeAge,testRegistration,enginesType,enginesNumber,registration,deliveryDate,operator,remark,status
55051,5148,Boeing 717,717-2BD,17/09/2005,14.6,,BMW RR BR715,2,N923AT,01/02/2015,Delta Air Lines,,Active
55052,5150,Boeing 717,717-2BD,01/11/2005,14.4,,BMW RR BR715,2,N983AT,16/11/2005,airTran,Stored 12/2014,Transferred
55052,5150,Boeing 717,717-2BD,01/11/2005,14.4,,BMW RR BR715,2,N983AT,21/04/2015,Delta Air Lines,,Active
55053,5016,Boeing 717,717-2K9,03/12/1999,20.4,,BMW RR BR715,2,SX-BOB,29/12/1999,Olympic Aviation,,Transferred
55053,5016,Boeing 717,717-2K9,03/12/1999,20.4,,BMW RR BR715,2,SX-BOB,12/12/2003,Olympic Airlines,Stored at MIA 04/03/07,Transferred
55053,5016,Boeing 717,717-2K9,03/12/1999,20.4,,BMW RR BR715,2,EC-KHX,11/07/2007,Spanair,Stored 11/2010,Transferred
55053,5016,Boeing 717,717-2K9,03/12/1999,20.4,,BMW RR BR715,2,OH-BLN,19/12/2010,Blue 1,Stored 10/2015,Transferred
55053,5016,Boeing 717,717-2K9,03/12/1999,20.4,,BMW RR BR715,2,VH-YQX,05/02/2016,Cobham Aviation,Lsd From Hkac,Active
55054,5013,Boeing 717,717-2K9,Unknown,20.3,,BMW RR BR715,2,N9012J,29/12/1999,BavInt,,Transferred
55054,5013,Boeing 717,717-2K9,Unknown,20.3,,BMW RR BR715,2,VH-IMP,26/04/2000,Impulse Airlines,,Transferred
55054,5013,Boeing 717,717-2K9,Unknown,20.3,,BMW RR BR715,2,VH-IMP,23/05/2001,Qantaslink,,Transferred
55054,5013,Boeing 717,717-2K9,Unknown,20.3,,BMW RR BR715,2,VH-IMP,25/05/2004,Jetstar,,Transferred
55054,5013,Boeing 717,717-2K9,Unknown,20.3,,BMW RR BR715,2,VH-NXI,02/02/2006,National Jet Systems,,Transferred
55054,5013,Boeing 717,717-2K9,Unknown,20.3,,BMW RR BR715,2,VH-NXI,01/03/2009,Cobham Aviation,,Active
55055,5014,Boeing 717,717-2K9,Unknown,20,,BMW RR BR715,2,VH-IMD,06/04/2000,Impulse Airlines,,Transferred
55055,5014,Boeing 717,717-2K9,Unknown,20,,BMW RR BR715,2,VH-IMD,23/05/2001,Qantaslink,,Transferred
55055,5014,Boeing 717,717-2K9,Unknown,20,,BMW RR BR715,2,VH-IMD,25/05/2004,Jetstar,,Transferred
55055,5014,Boeing 717,717-2K9,Unknown,20,,BMW RR BR715,2,VH-NXH,15/01/2006,National Jet Systems,,Transferred
55055,5014,Boeing 717,717-2K9,Unknown,20,,BMW RR BR715,2,VH-NXH,01/03/2009,Cobham Aviation,,Active
55056,5015,Boeing 717,717-2K9,05/12/1999,20.4,,BMW RR BR715,2,SX-BOA,29/12/1999,Olympic Aviation,,Transferred
55056,5015,Boeing 717,717-2K9,05/12/1999,20.4,,BMW RR BR715,2,SX-BOA,12/12/2003,Olympic Airlines,Return to lessor at Reyjavik 14/03/2007,Transferred
55056,5015,Boeing 717,717-2K9,05/12/1999,20.4,,BMW RR BR715,2,EC-KFR,14/06/2007,Spanair,,Transferred
55056,5015,Boeing 717,717-2K9,05/12/1999,20.4,,BMW RR BR715,2,OH-BLO,16/12/2010,Blue 1,Stored 10/2015,Transferred
