serialNumber,lnNumber,familyType,Type,firstFlight,planeAge,testRegistration,enginesType,enginesNumber,registration,deliveryDate,operator,remark,status
34497,24,Boeing 787,787-881,24/09/2011,8.5,,RR Trent 1000,2,JA802A,15/10/2011,All Nippon Airways,,Active
34498,14,Boeing 787,787-8,15/06/2016,3.8,N1002K,RR Trent 1000,2,ET-ATK,30/07/2016,Ethiopian Airlines,Lsd From Awas   Named Meles,Active
34499,633,Boeing 787,787-9,07/11/2017,2.4,,RR Trent 1000,2,JA896A,01/12/2017,All Nippon Airways,,Active
34500,509,Boeing 787,787-9,22/11/2016,3.4,,RR Trent 1000,2,JA890A,08/12/2016,All Nippon Airways,,Active
34501,428,Boeing 787,787-8,27/04/2016,4,,GEnx-1B,2,JA878A,13/05/2016,All Nippon Airways,,Active
34502,51,Boeing 787,787-881,20/06/2012,7.8,,RR Trent 1000,2,JA811A,18/07/2012,All Nippon Airways,,Active
34503,358,Boeing 787,787-8,20/10/2015,4.5,,GEnx-1B,2,JA874A,14/11/2015,All Nippon Airways,,Active
34504,329,Boeing 787,787-9,28/07/2015,4.7,,RR Trent 1000,2,JA872A,28/08/2015,All Nippon Airways,,Active
34505,12,Boeing 787,787-8,11/05/2016,3.9,,RR Trent 1000,2,ET-ATL,30/06/2016,Ethiopian Airlines,Named Colonel Robinson  Lsd From Vtb Leasing,Active
34506,48,Boeing 787,787-881,20/05/2012,7.9,,RR Trent 1000,2,JA810A,25/06/2012,All Nippon Airways,,Active
34507,63,Boeing 787,787-881,12/10/2012,7.5,,RR Trent 1000,2,JA816A,01/11/2012,All Nippon Airways,,Active
34508,41,Boeing 787,787-881,19/12/2011,8.3,,RR Trent 1000,2,JA807A,13/01/2012,All Nippon Airways,,Active
34509,147,Boeing 787,787-8,20/01/2014,6.2,,GEnx-1B,2,JA827A,06/02/2014,All Nippon Airways,,Active
34510,22,Boeing 787,787-8,24/01/2016,4.2,N885BA,RR Trent 1000,2,F-OLRC,24/05/2016,Air Austral,lsd from bci b878 34510 llc,Active
34511,101,Boeing 787,787-8,21/05/2013,6.9,,GEnx-1B,2,JA820A,31/05/2013,All Nippon Airways,,Active
34512,110,Boeing 787,787-8,25/07/2013,6.7,,GEnx-1B,2,JA822A,21/08/2013,All Nippon Airways,,Active
34513,571,Boeing 787,787-9,02/06/2017,2.9,,RR Trent 1000,2,JA892A,13/06/2017,All Nippon Airways,,Active
34514,31,Boeing 787,787-881,05/12/2011,8.4,,RR Trent 1000,2,JA805A,04/01/2012,All Nippon Airways,,Active
34515,40,Boeing 787,787-881,07/02/2012,8.2,,RR Trent 1000,2,JA806A,29/03/2012,All Nippon Airways,,Active
34516,148,Boeing 787,787-8,15/01/2014,6.2,,GEnx-1B,2,JA825A,07/02/2014,All Nippon Airways,,Active
34517,605,Boeing 787,787-9,03/09/2017,2.6,,RR Trent 1000,2,JA894A,21/09/2017,All Nippon Airways,,Active
34517,605,Boeing 787,787-9,03/09/2017,2.6,,RR Trent 1000,2,JA894A,21/09/2017,All Nippon Airways,,Active
34518,322,Boeing 787,787-8,02/07/2015,4.8,,RR Trent 1000,2,JA840A,01/08/2015,All Nippon Airways,,Active
34519,741,Boeing 787,787-9,25/09/2018,1.5,,RR Trent 1000,2,JA899A,01/10/2018,All Nippon Airways,,Active
34520,179,Boeing 787,787-8,15/05/2014,5.9,,GEnx-1B,2,JA829A,05/06/2014,All Nippon Airways,,Active
34521,67,Boeing 787,787-881,11/08/2012,7.7,,RR Trent 1000,2,JA813A,31/08/2012,All Nippon Airways,,Active
34522,146,Boeing 787,787-9,09/04/2014,6,N1792B,RR Trent 1000,2,JA830A,28/07/2014,All Nippon Airways,,Active
34523,479,Boeing 787,787-9,07/09/2016,3.6,,RR Trent 1000,2,JA884A,21/09/2016,All Nippon Airways,,Active
34524,202,Boeing 787,787-9,12/09/2014,5.6, ,RR Trent 1000,2,JA833A,27/09/2014,All Nippon Airways,,Active
34525,243,Boeing 787,787-8,20/11/2014,5.4,,GEnx-1B,2,JA835A,18/12/2014,All Nippon Airways,,Active
34526,295,Boeing 787,787-9,16/05/2015,4.9,,RR Trent 1000,2,JA837A,01/06/2015,All Nippon Airways,,Active
34527,280,Boeing 787,787-9,01/04/2015,5,,RR Trent 1000,2,JA836A,22/04/2015,All Nippon Airways,,Active
34528,299,Boeing 787,787-8,06/05/2015,4.9,,GEnx-1B,2,JA838A,21/05/2015,All Nippon Airways,,Active
34529,310,Boeing 787,787-9,10/06/2015,4.8,,RR Trent 1000,2,JA839A,02/07/2015,All Nippon Airways,,Active
34530,345,Boeing 787,787-9,02/09/2015,4.6,,RR Trent 1000,2,JA873A,01/10/2015,All Nippon Airways,,Active
34531,370,Boeing 787,787-9,06/11/2015,4.4,,RR Trent 1000,2,JA875A,24/11/2015,All Nippon Airways,,Active
34532,414,Boeing 787,787-9,18/03/2016,4.1,,RR Trent 1000,2,JA876A,31/03/2016,All Nippon Airways,,Active
34533,447,Boeing 787,787-9,10/06/2016,3.8,N1015B,RR Trent 1000,2,JA880A,27/07/2016,All Nippon Airways,,Active
34534,319,Boeing 787,787-9,26/06/2015,4.8,,RR Trent 1000,2,JA871A,29/07/2015,All Nippon Airways,,Active
34743,39,Boeing 787,787-8,14/07/2013,6.7,,GEnx-1B,2,ET-AOO,31/07/2013,Ethiopian Airlines,Named Lake Tana,Active
34744,44,Boeing 787,787-860,22/10/2012,7.5,,GEnx-1B,2,ET-AOP,20/11/2012,Ethiopian Airlines,Named Queen Of Sheba  Std Since 12/07/2013 After Cabin FireBack in service 12/2013,Active
34745,49,Boeing 787,787-860,09/07/2012,7.8,N1020K,GEnx-1B,2,ET-AOQ,15/08/2012,Ethiopian Airlines,Named Africa First,Active
34746,71,Boeing 787,787-860,12/09/2012,7.6,,GEnx-1B,2,ET-AOR,03/10/2012,Ethiopian Airlines,Named Addis Ababa,Active
34747,75,Boeing 787,787-860,13/09/2012,7.6,,GEnx-1B,2,ET-AOS,23/10/2012,Ethiopian Airlines,Named Lucy,Active
34748,167,Boeing 787,787-8,21/04/2014,6,,GEnx-1B,2,ET-AOT,06/05/2014,Ethiopian Airlines,,Active
34749,164,Boeing 787,787-8,16/04/2014,6,,GEnx-1B,2,ET-AOU,21/05/2014,Ethiopian Airlines,,Active
34750,168,Boeing 787,787-8,13/05/2014,5.9,,GEnx-1B,2,ET-AOV,27/06/2014,Ethiopian Airlines,Name: Taj Mahal,Active
34751,196,Boeing 787,787-8,28/06/2014,5.8,,GEnx-1B,2,ET-ARE,02/08/2014,Ethiopian Airlines,,Active
34752,216,Boeing 787,787-8,22/08/2014,5.6,,GEnx-1B,2,ET-ARF,03/10/2014,Ethiopian Airlines,,Active
34785,128,Boeing 787,787-8,16/09/2013,6.6,,RR Trent 1000,2,V8-DLA,03/10/2013,Royal Brunei Airlines,,Active
34786,130,Boeing 787,787-8,11/10/2013,6.5,,RR Trent 1000,2,V8-DLB,31/10/2013,Royal Brunei Airlines,,Active
34788,166,Boeing 787,787-8,28/04/2014,6,,RR Trent 1000,2,V8-DLD,25/04/2014,Royal Brunei Airlines,,Active
34789,156,Boeing 787,787-8,25/02/2014,6.1,,GEnx-1B,2,V8-DLC,26/03/2014,Royal Brunei Airlines,,Active
34791,660,Boeing 787,787-8,17/01/2018,2.2,N1002K,GEnx-1B,2,V8-DLE,30/06/2018,Royal Brunei Airlines,,Active
34795,136,Boeing 787,787-8,01/11/2013,6.4,,RR Trent 1000,2,EI-LNC,27/11/2013,Norwegian Long Haul,,Transferred
34795,136,Boeing 787,787-8,01/11/2013,6.4,,RR Trent 1000,2,LN-LNC,15/06/2015,Norwegian Long Haul,,Active
34796,165,Boeing 787,787-8,10/04/2014,6,,GEnx-1B,2,EI-LNE,30/04/2014,Norwegian Long Haul,Named Roald Amundsen,Transferred
34796,165,Boeing 787,787-8,10/04/2014,6,,GEnx-1B,2,LN-LNE,17/06/2015,Norwegian Long Haul,Named Roald Amundsen,Active
34810,525,Boeing 787,787-9,25/01/2017,3.2,,GEnx-1B,2,HL8081,22/02/2017,Korean Air,,Active
34811,549,Boeing 787,787-9,30/03/2017,3,,Genx-1B,2,HL8082,25/04/2017,Korean Air,,Active
34812,575,Boeing 787,787-9,27/06/2017,2.8,,GEnx-1B,2,HL8083,12/07/2017,Korean Air,,Active
34813,598,Boeing 787,787-9,29/08/2017,2.6,,Genx-1B,2,HL8084,07/09/2017,Korean Air,,Active
34814,644,Boeing 787,787-9,09/12/2017,2.3,,Genx-1B,2,HL8085,21/12/2017,Korean Air,Lsd From Icbc,Active
34815,716,Boeing 787,787-9,22/05/2018,1.9,,Genx-1B,2,HL7206,14/06/2018,Korean Air,,Active
34816,728,Boeing 787,787-9,13/07/2018,1.7,,Genx-1B,2,HL7207,25/07/2018,Korean Air,,Active
34817,753,Boeing 787,787-9,09/09/2018,1.6,,Genx-1B,2,HL7208,20/09/2018,Korean Air,,Active
34818,788,Boeing 787,787-9,03/12/2018,1.4,,Genx-1B,2,HL7209,19/12/2018,Korean Air,,Active
34819,817,Boeing 787,787-9,19/02/2019,1.1,,Genx-1B74,2,HL8345,12/03/2019,Korean Air,,Active
34821,45,Boeing 787,787-824,13/12/2012,7.3,,GEnx-1B,2,N27901,27/12/2012,United Airlines,,Active
34822,50,Boeing 787,787-824,04/11/2012,7.4,,GEnx-1B,2,N26902,21/11/2012,United Airlines,,Active
34823,52,Boeing 787,787-824,07/12/2012,7.3,N27903,GEnx-1B,2,N27903,20/12/2012,United Airlines,,Active
34824,53,Boeing 787,787-824,19/08/2012,7.6,,GEnx-1B,2,N20904,23/09/2012,United Airlines,,Active
34825,55,Boeing 787,787-824,21/11/2012,7.4,,GEnx-1B,2,N45905,14/12/2012,United Airlines,,Active
34826,145,Boeing 787,787-8,14/02/2014,6.2,,GEnx-1B,2,N26910,22/03/2014,United Airlines,,Active
34826,145,Boeing 787,787-8,14/02/2014,6.2,,GEnx-1B,2,N26910,22/03/2014,United Airlines,,Active
34827,135,Boeing 787,787-8,15/12/2013,6.3,,GEnx-1B,2,N26909,28/01/2014,United Airlines,,Active
34828,186,Boeing 787,787-8,04/06/2014,5.9,,GEnx-1B,2,N28912,27/06/2014,United Airlines,,Active
34829,77,Boeing 787,787-824,20/10/2012,7.5,,GEnx-1B,2,N26906,01/11/2012,United Airlines,,Active
34830,117,Boeing 787,787-8,10/07/2013,6.8,,GEnx-1B,2,N29907,01/08/2013,United Airlines,,Active
34831,20,Boeing 787,787-8,04/10/2013,6.5,,GEnx-1B,2,JA821J,21/11/2013,Japan Airlines,,Active
34832,23,Boeing 787,787-846,01/03/2011,9.1,N1003W,GEnx-1B64,2,JA822J,26/03/2012,Japan Airlines,Stored 09/2019,Transferred
34832,23,Boeing 787,787-846,01/03/2011,9.1,N1003W,GEnx-1B64,2,JA822J,27/10/2019,ZIPAIR Tokyo,,Active
34833,21,Boeing 787,787-8,07/08/2013,6.7,,GEnx-1B,2,JA823J,29/08/2013,Japan Airlines,,Active
34834,27,Boeing 787,787-846,03/09/2012,7.6,,GEnx-1B64,2,JA824J,25/09/2012,Japan Airlines,,Active
34835,33,Boeing 787,787-8,15/02/2012,8.2,N1006F,GEnx-1B,2,JA825J,26/03/2012,Japan Airlines,Stored 01/2020,Transferred
34835,33,Boeing 787,787-8,15/02/2012,8.2,N1006F,GEnx-1B,2,JA825J,05/02/2020,ZIPAIR Tokyo,,Active
34836,37,Boeing 787,787-846,09/04/2012,8,,GEnx-1B64,2,JA826J,26/04/2012,Japan Airlines,,Active
34837,38,Boeing 787,787-846,06/04/2012,8,N787BK,GEnx-1B64,2,JA827J,26/04/2012,Japan Airlines,,Active
34838,70,Boeing 787,787-846,16/08/2012,7.7,,GEnx-1B64,2,JA828J,05/09/2012,Japan Airlines,,Active
34839,84,Boeing 787,787-846,07/12/2012,7.3,,GEnx-1B64,2,JA829J,21/12/2012,Japan Airlines,,Active
34840,89,Boeing 787,787-846,28/04/2013,7,,GEnx-1B64,2,JA830J,30/05/2013,Japan Airlines,,Active
34841,362,Boeing 787,787-9,15/10/2015,4.5,,GEnx-1B,2,JA862J,31/10/2015,Japan Airlines,,Active
34842,98,Boeing 787,787-846,16/05/2013,6.9,,GEnx-1B64,2,JA834J,13/06/2013,Japan Airlines,,Active
34843,526,Boeing 787,787-9,20/01/2017,3.2,,Genx-1B,2,JA867J,02/02/2017,Japan Airlines,,Active
34844,105,Boeing 787,787-8,28/06/2013,6.8,,GEnx-1B,2,JA832J,24/07/2013,Japan Airlines,,Active
34845,544,Boeing 787,787-9,10/03/2017,3.1,,GEnx-1B74,2,JA868J,23/03/2017,Japan Airlines,,Active
34846,125,Boeing 787,787-8,12/10/2013,6.5,,GEnx-1B,2,JA833J,08/01/2014,Japan Airlines,,Active
34847,152,Boeing 787,787-8,10/02/2014,6.2,,GEnx-1B,2,JA831J,18/03/2014,Japan Airlines,,Active
34848,632,Boeing 787,787-9,03/11/2017,2.4,,Genx-1B,2,JA871J,16/11/2017,Japan Airlines,,Active
34849,231,Boeing 787,787-8,21/11/2014,5.4,,GEnx-1B,2,JA838J,10/12/2014,Japan Airlines,,Active
34850,159,Boeing 787,787-8,01/03/2014,6.1,,GEnx-1B,2,JA835J,31/03/2014,Japan Airlines,,Active
34851,945,Boeing 787,787-9,21/11/2019,0.4,N1009N,Genx-1B,2,JA878J,12/12/2019,Japan Airlines,,Active
34852,706,Boeing 787,787-9,02/06/2018,1.9,,Genx-1B,2,JA873J,20/06/2018,Japan Airlines,,Active
34853,252,Boeing 787,787-8,08/01/2015,5.3,,GEnx-1B,2,JA839J,20/01/2015,Japan Airlines,,Active
34854,301,Boeing 787,787-8,05/05/2015,4.9,,GEnx-1B,2,JA842J,22/05/2015,Japan Airlines,,Active
34855,312,Boeing 787,787-8,12/06/2015,4.8,,GEnx-1B,2,JA841J,29/06/2015,Japan Airlines,,Active
34856,271,Boeing 787,787-8,11/02/2015,5.2,N1006K,GEnx-1B,2,JA840J,27/02/2015,Japan Airlines,,Active
34857,441,Boeing 787,787-8,04/06/2016,3.9,,GEnx-1B,2,JA845J,30/06/2016,Japan Airlines,,Active
34858,438,Boeing 787,787-9,16/05/2016,3.9,,GEnx-1B,2,JA864J,02/06/2016,Japan Airlines,,Active
34859,385,Boeing 787,787-8,30/12/2015,4.3,,GEnx-1B,2,JA843J,29/01/2016,Japan Airlines,,Active
34860,222,Boeing 787,787-8,30/10/2014,5.4,,GEnx-1B,2,JA837J,25/11/2014,Japan Airlines,,Active
34923,34,Boeing 787,787-81B,22/04/2013,7,,GEnx-1B64,2,B-2725,02/06/2013,China Southern Airlines,,Active
34924,36,Boeing 787,787-81B,19/09/2013,6.6,,GEnx-1B64,2,B-2726,24/12/2013,China Southern Airlines,,Active
34925,43,Boeing 787,787-81B,12/10/2012,7.5,N1014X,GEnx-1B64,2,B-2727,10/10/2013,China Southern Airlines,,Active
34926,93,Boeing 787,787-8,06/08/2013,6.7,,GEnx-1B,2,B-2732,23/08/2013,China Southern Airlines,,Active
34927,95,Boeing 787,787-8,05/06/2013,6.9,,GEnx-1B,2,B-2733,02/07/2013,China Southern Airlines,,Active
34928,119,Boeing 787,787-8,22/10/2013,6.5,,GEnx-1B,2,B-2735,25/12/2013,China Southern Airlines,,Active
34929,100,Boeing 787,787-8,14/07/2013,6.7,,GEnx-1B,2,B-2736,01/10/2013,China Southern Airlines,,Active
34930,104,Boeing 787,787-8,01/08/2013,6.7,,GEnx-1B,2,B-2737,25/12/2013,China Southern Airlines,,Active
34931,154,Boeing 787,787-8,06/04/2014,6,,GEnx-1B,2,B-2787,01/05/2014,China Southern Airlines,,Active
34932,172,Boeing 787,787-8,16/05/2014,5.9,,GEnx-1B,2,B-2788,17/06/2014,China Southern Airlines,,Active
34938,73,Boeing 787,787-8,20/10/2012,7.5,N1006F,GEnx-1B,2,B-2728,29/08/2013,Hainan Airlines,,Active
34939,76,Boeing 787,787-8,22/04/2013,7,,GEnx-1B,2,B-2722,05/07/2013,Hainan Airlines,,Active
34940,151,Boeing 787,787-8,11/02/2014,6.2,,GEnx-1B,2,B-2738,07/06/2014,Hainan Airlines,,Transferred
34940,151,Boeing 787,787-8,11/02/2014,6.2,,GEnx-1B,2,B-2738,15/12/2017,Suparna Airlines,,Transferred
34940,151,Boeing 787,787-8,11/02/2014,6.2,,GEnx-1B,2,B-2738,03/07/2018,Hainan Airlines,,Active
34941,79,Boeing 787,787-8,14/11/2013,6.4,,GEnx-1B,2,B-2729,24/12/2013,Hainan Airlines,,Active
34942,262,Boeing 787,787-8,16/01/2015,5.2,,GEnx-1B,2,B-2750,13/02/2015,Hainan Airlines,,Active
34943,85,Boeing 787,787-8,20/05/2013,6.9,,GEnx-1B,2,B-2730,10/11/2013,Hainan Airlines,,Active
34943,85,Boeing 787,787-8,20/05/2013,6.9,,GEnx-1B,2,B-2730,10/11/2013,Hainan Airlines,,Active
34944,81,Boeing 787,787-8,27/04/2013,7,,GEnx-1B,2,B-2723,01/10/2013,Hainan Airlines,,Active
34945,131,Boeing 787,787-8,29/10/2013,6.5,,GEnx-1B,2,B-2731,19/12/2013,Hainan Airlines,,Active
35151,303,Boeing 787,787-9,14/05/2015,4.9,N1020K,GEnx-1B,2,VN-A861,01/08/2015,Vietnam Airlines,,Active
35152,318,Boeing 787,787-9,24/07/2015,4.7,,GEnx-1B,2,VN-A862,09/08/2015,Vietnam Airlines,,Active
35153,333,Boeing 787,787-9,15/08/2015,4.7,,GEnx-1B,2,VN-A863,02/09/2015,Vietnam Airlines,,Active
35154,353,Boeing 787,787-9,06/10/2015,4.5,,GEnx-1B,2,VN-A864,01/11/2015,Vietnam Airlines,,Active
35257,160,Boeing 787,787-8,22/04/2014,6,,GEnx-1B,2,C-GHPQ,14/05/2014,Air Canada,,Active
35258,170,Boeing 787,787-8,23/05/2014,5.9,,GEnx-1B,2,C-GHPT,16/06/2014,Air Canada,,Active
35259,174,Boeing 787,787-8,10/07/2014,5.8,,GEnx-1B,2,C-GHPU,27/07/2014,Air Canada,,Active
35260,220,Boeing 787,787-8,21/08/2014,5.6,,GEnx-1B,2,C-GHPV,25/09/2014,Air Canada,,Active
35261,230,Boeing 787,787-8,01/10/2014,5.5,,GEnx-1B,2,C-GHPX,30/10/2014,Air Canada,,Active
35262,235,Boeing 787,787-8,18/10/2014,5.5,,GEnx-1B,2,C-GHPY,23/11/2014,Air Canada,,Active
35263,254,Boeing 787,787-8,10/12/2014,5.3,N8570Y,GEnx-1B,2,C-GHQQ,30/01/2015,Air Canada,,Active
35264,265,Boeing 787,787-8,27/01/2015,5.2,,GEnx-1B,2,C-GHQY,25/02/2015,Air Canada,,Active
35265,323,Boeing 787,787-9,07/07/2015,4.8,,GEnx-1B,2,C-FNOE,31/07/2015,Air Canada,,Active
35266,332,Boeing 787,787-9,12/08/2015,4.7,,GEnx-1B,2,C-FNOG,31/08/2015,Air Canada,,Active
35267,366,Boeing 787,787-9,01/11/2015,4.4,,GEnx-1B,2,C-FNOH,17/11/2015,Air Canada,,Active
35268,371,Boeing 787,787-9,10/12/2015,4.3,,GEnx-1B,2,C-FNOI,21/12/2015,Air Canada,,Active
35269,395,Boeing 787,787-9,14/02/2016,4.2,,GEnx-1B,2,C-FGDX,10/03/2016,Air Canada,,Active
35270,425,Boeing 787,787-9,27/04/2016,4,,GEnx-1B,2,C-FPQB,24/05/2016,Air Canada,,Active
35303,141,Boeing 787,787-8,25/11/2013,6.4,,GEnx-1B,2,A6-PFC,04/01/2014,Abu Dhabi Amiri Flight,lsd from ILFC,Active
35304,102,Boeing 787,787-8,13/06/2013,,,RR Trent 1000,2,EI-LNA,29/06/2013,Norwegian Long Haul,Lsd From Ilfc  Named Sonja Henie,Transferred
35304,102,Boeing 787,787-8,13/06/2013,,,RR Trent 1000,2,LN-LNA,10/02/2016,Norwegian Long Haul,Stored 05/2019Named Sonja Henie   Lsd From Dp Aircraft,Stored
35305,112,Boeing 787,787-8,03/08/2013,,,RR Trent 1000,2,EI-LNB,25/08/2013,Norwegian Long Haul,Lsd From Ilfc  Named Thor Heyerdahl,Transferred
35305,112,Boeing 787,787-8,03/08/2013,,,RR Trent 1000,2,LN-LNB,29/05/2015,Norwegian Long Haul,Stored 07/2019Lsd From DP Aircraft  Named Thor Heyerdahl,Stored
35306,115,Boeing 787,787-8,21/07/2013,6.7,,GEnx-1B,2,N961AM,16/08/2013,Aeromexico,lsd from Aercap,Active
35307,122,Boeing 787,787-8,22/09/2013,6.6,,GEnx-1B,2,N964AM,22/10/2013,Aeromexico,Lsd From Ilfc,Active
35308,127,Boeing 787,787-8,11/10/2013,6.5,,GEnx-1B,2,N965AM,31/10/2013,Aeromexico,Leased From Ilfc,Active
35309,143,Boeing 787,787-8BBJ,23/12/2013,6.3,N1006K,GENX 1B-4,2,N28MS,20/05/2016,Executive Jet Aviation,,Transferred
35309,143,Boeing 787,787-8BBJ,23/12/2013,6.3,N1006K,GENX 1B-4,2,2-DEER,04/08/2016,Deer Jet,lsd from Aercap,Active
35310,153,Boeing 787,787-8,15/02/2014,,,RR Trent 1000,2,EI-LND,25/03/2014,Norwegian Long Haul,Lsd From Ilfc  Named Grethe Waitz,Transferred
35310,153,Boeing 787,787-8,15/02/2014,,,RR Trent 1000,2,LN-LND,03/06/2015,Norwegian Long Haul,Stored 09/2019Lsd From Ilfc  Named Grete Waitz  Lsd From Aercap,Stored
35311,155,Boeing 787,787-8,25/02/2014,6.1,,GEnx-1B,2,N966AM,01/04/2014,Aeromexico,Lsd From Ilfc,Active
35312,163,Boeing 787,787-8,25/03/2014,6,,GEnx-1B,2,N967AM,25/04/2014,Aeromexico,Lsd From Ilfc,Active
35313,178,Boeing 787,787-8,05/05/2014,5.9,,RR Trent 1000,2,EI-LNF,28/05/2014,Norwegian Long Haul,Lsd From Ilfc,Transferred
35313,178,Boeing 787,787-8,05/05/2014,5.9,,RR Trent 1000,2,LN-LNF,05/06/2015,Norwegian Long Haul,Lsd From Aercap,Active
35314,183,Boeing 787,787-8,03/06/2014,,,RR Trent 1000,2,EI-LNG,20/06/2014,Norwegian Long Haul,Named Edvard Munch  Lsd From Aercap,Transferred
35314,183,Boeing 787,787-8,03/06/2014,,,RR Trent 1000,2,LN-LNG,10/06/2015,Norwegian Long Haul,Stored 07/2019Stored 05/2018 to 08/2018Named Edvard Munch  Lsd From Aercap,Stored
35315,190,Boeing 787,787-8,09/06/2014,5.8,N1008S,RR Trent 1000,2,HS-TQA,17/07/2014,Thai Airways,Lsd From Ilfc/aercap  Named Ongkharak,Active
35316,209,Boeing 787,787-8,27/08/2014,5.6,,RR Trent 1000,2,HS-TQB,16/09/2014,Thai Airways,Named Chaturaphak Phiman  Lsd From Aercap,Active
